edge,lag,lag_s,coef,se,t,p_raw,n_obs_x,coef_placebo,se_placebo,t_placebo,p_placebo,n_obs_y,p_fdr,bh_significant,placebo_robust,final_kept
BINANCE->BITGET,1,10,0.029032737950366677,0.013290201062448503,2.184522101204229,0.028953045543672618,7943,0.029032737950366677,0.013290201062448503,2.184522101204229,0.028953045543672618,7943,0.4040036319899123,False,False,False
BINANCE->BITGET,3,30,0.01618153810042157,0.013747930801115783,1.1770162604475922,0.2392243027046841,7941,0.01618153810042157,0.013747930801115783,1.1770162604475922,0.2392243027046841,7941,0.7584931329091218,False,True,False
BINANCE->BITGET,6,60,0.02785720059967864,0.013902974779575437,2.0036863362942334,0.045137601395125904,7938,0.02785720059967864,0.013902974779575437,2.0036863362942334,0.045137601395125904,7938,0.40623841255613313,False,False,False
BINANCE->BYBITSPOT,1,10,0.027903430939192102,0.01286981269405414,2.1681303063628503,0.030176968882223987,8339,0.027903430939192102,0.01286981269405414,2.1681303063628503,0.030176968882223987,8339,0.4040036319899123,False,False,False
BINANCE->BYBITSPOT,3,30,-0.01240189481073272,0.01472753354758786,-0.8420890552148128,0.3997622678037098,8337,-0.01240189481073272,0.01472753354758786,-0.8420890552148128,0.3997622678037098,8337,0.903847499358118,False,True,False
BINANCE->BYBITSPOT,6,60,0.007192513730134415,0.014186558583625145,0.5069949620083608,0.6121717706524925,8334,0.007192513730134415,0.014186558583625145,0.5069949620083608,0.6121717706524925,8334,0.903847499358118,False,True,False
BINANCE->COINBASE,1,10,0.0028084044718000656,0.013774194845428696,0.2038888300416415,0.8384452084465748,8584,0.0028084044718000656,0.013774194845428696,0.2038888300416415,0.8384452084465748,8584,0.9146675001235361,False,True,False
BINANCE->COINBASE,3,30,-0.004705033289881238,0.01515568833161301,-0.3104466908353535,0.7562288332123637,8582,-0.004705033289881238,0.01515568833161301,-0.3104466908353535,0.7562288332123637,8582,0.903847499358118,False,True,False
BINANCE->COINBASE,6,60,0.016376595427394086,0.014320501582602015,1.1435769433725715,0.2528310443030406,8579,0.016376595427394086,0.014320501582602015,1.1435769433725715,0.2528310443030406,8579,0.7584931329091218,False,True,False
BITGET->BINANCE,1,10,-0.02514115487175872,0.013664795940707712,-1.83984854079399,0.06582629774874449,8271,-0.02514115487175872,0.013664795940707712,-1.83984854079399,0.06582629774874449,8271,0.47338404649713306,False,True,False
