week,date,venue,pair,abs_path,size_bytes,sha256,source_format
W0,20251008,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BYBITSPOT_20251008_BTCUSDT.csv.gz,39252226,27d367cf905e3a30cde05a0083beb26c5313f1f42e7d55fa3e4bd45a7184ed46,v6
W0,20251006,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BINANCE_20251006_BTCUSDT.csv.gz,205788441,522e193808f83ef125bae721908c3da5ef251a74746262edafa5de05530755e5,v6
W0,20251007,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BYBITSPOT_20251007_BTCUSDT.csv.gz,44140246,5449148194b03b5948a7b937395652f160fab30507733d83b5a0550331e31ee0,v6
W0,20251009,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BINANCE_20251009_BTCUSDT.csv.gz,207982691,b0ab685087f28de1cc9e2f58b3f8ecf66eb13fd21e386126c345cfa8e7aa1bca,v6
W0,20251010,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BYBITSPOT_20251010_BTCUSDT.csv.gz,107699358,2ea7c66761c1b92d509d9b724ed6ac711238060d05527b34c4e1dac32f8d9e53,v6
W0,20251010,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BINANCE_20251010_BTCUSDT.csv.gz,554961477,41e4ea5a71137a0d1bbbe1a8eb06c00369574eb041f5016386feb29352d2e62d,v6
W-1,20251005,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BITGET_20251005_BTCUSDT.csv.gz,19591185,6e2d7a0462de18af183db401d39b6017116eb45d4fda1380e0205301c502f8c4,v6
W-1,20250930,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/COINBASE_20250930_BTCUSDT.csv.gz,32399679,5092823992da41da0304daa8fc10f904d712dbd2d32ec9891aa63dbc50eaac7d,v6
W-1,20251002,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BITGET_20251002_BTCUSDT.csv.gz,11465559,5e5c48a9a900008b893fa02231e1ca9b2fee6c602797cde4ec3427fb75af3a3c,v6
W-1,20251003,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BITGET_20251003_BTCUSDT.csv.gz,12499997,4fd70ea75b81f29edd476889d6f9c7a692022cae60ba3cde2ae22261ee7092ea,v6
W-1,20251001,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/COINBASE_20251001_BTCUSDT.csv.gz,50675730,3ccec5210eb438b134fbf9610a8d282cc668d744332db84dd101915213da0bd3,v6
W-1,20251004,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BITGET_20251004_BTCUSDT.csv.gz,8000221,d75aee1ca4cae743fd9db97694f00615c7ae385581c7422e1da11913e64bf6c5,v6
W-1,20250929,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BITGET_20250929_BTCUSDT.csv.gz,10592025,efd832ddeed3532b8936520eae0bc39b213abccdb514699313e6e0e6b4778a36,v6
W-1,20250929,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/COINBASE_20250929_BTCUSDT.csv.gz,36339257,ce29c6610ca801d6506ec495e847af4e9f854a46a1fcc7109fc48a292f159f5c,v6
W-1,20251004,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/COINBASE_20251004_BTCUSDT.csv.gz,24775365,3f43facb254ac56d12593e62087f663572fe4b52d8e888820fa1e81c0815270f,v6
W-1,20251001,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BITGET_20251001_BTCUSDT.csv.gz,11363158,84120d738878ca844ee6284470432b8269aee648f4d047072f1fd76444d84a35,v6
W-1,20251003,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/COINBASE_20251003_BTCUSDT.csv.gz,57044771,1e77194647d37bb9071ab3c1f72c13f7aa4dc1eed21622570bd90eec0312bc1c,v6
W-1,20251002,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/COINBASE_20251002_BTCUSDT.csv.gz,51988708,1b4e2da1b6e786f6baa56d820469741585443659eaf13b04c87872b04f1ee161,v6
W-1,20250930,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BITGET_20250930_BTCUSDT.csv.gz,15970187,64eb552eeb1ef44492651331694b322fde7e9f4e3bd37fbc2c43d6f086551410,v6
W-1,20251005,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/COINBASE_20251005_BTCUSDT.csv.gz,35514359,56a46d9fa5ab3ee75c62de31bafb14de7c978085b383b3c48825aa9055088146,v6
W-1,20250930,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BINANCE_20250930_BTCUSDT.csv.gz,162498925,cf9c279672a87116fbe7807aa057594ebbe22b7efe8edb30378b8a8717b5ab5a,v6
W-1,20251001,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BYBITSPOT_20251001_BTCUSDT.csv.gz,31901621,565d417733372739e3dea6715a46e63722ecb481fe63bd5a9fda455b2cec2868,v6
W-1,20250930,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BYBITSPOT_20250930_BTCUSDT.csv.gz,24711408,598c0833e6bdbb4c338104f27cc0c6d9dde762f3f4eb82acf1cbc6c44eb4496d,v6
W-1,20251001,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BINANCE_20251001_BTCUSDT.csv.gz,169173632,94c9e6689ed18ec451cae85933cd7dd57fb37357dbea0ba9ba403f8b0c987bb3,v6
W-1,20251003,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BINANCE_20251003_BTCUSDT.csv.gz,209249857,cf143f95a093211293dcafedc12c4ca6afd5185d1f7c9cc61fc8342c78a5ed1d,v6
W-1,20251005,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BYBITSPOT_20251005_BTCUSDT.csv.gz,35804863,3c756ca9426f01f21265cb31e87acae2264456a404d444f37c89298c0af054a4,v6
W-1,20251004,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BINANCE_20251004_BTCUSDT.csv.gz,105256455,aba54eeeadf385425baa4cec94f07427e73612e83de4f8b5a8520c0992f023ee,v6
W-1,20251002,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BYBITSPOT_20251002_BTCUSDT.csv.gz,32906308,3988848cf344b0bf70fb169c1b7cdb42f9541a7d0afe0d64c4994fe8d136c883,v6
W-1,20250929,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BINANCE_20250929_BTCUSDT.csv.gz,162529398,d988bd5700b132b0351212b9311f4fa4d3551bc607f833949982e1fd9cbddb46,v6
W-1,20251003,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BYBITSPOT_20251003_BTCUSDT.csv.gz,38452413,671817bae41c5b90c93c242c4f6e82048d1b09f725ca6f26090fea9e90b3709c,v6
W-1,20251005,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BINANCE_20251005_BTCUSDT.csv.gz,181762530,d34524d66e90c4ba3dd874ed60b635d6ee4ed425b93ea67d43eb5d17869b9aab,v6
W-1,20251004,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BYBITSPOT_20251004_BTCUSDT.csv.gz,16861956,fa9e2a09c310d2e9f8f9c1a0ac188cfde80efa084b2e32187483eac0babab744,v6
W-1,20250929,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BYBITSPOT_20250929_BTCUSDT.csv.gz,27437973,99d26d6751c7e9fbca443e35d5d742e90ec264fd7032f93e354c27102363a61a,v6
W-1,20251002,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/data_v6/raw/coinapi_oct/BINANCE_20251002_BTCUSDT.csv.gz,171216963,0ab9bb1128916970ef59014795eafc54b328b7167fc8a14cb38da360a377dbb8,v6
W-2,20250928,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250928_BTCUSDT.csv.gz,7336598,3fa513320f97783d914a8ed4ff192693bf2059dcd353ddf7129277f2730e798d,v4
W-2,20250925,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250925_BTCUSD.csv.gz,57548044,cf91f91e2f55d1bb8dba8c3a0d0fe1fad047353f1e1b194589f7762f9d6ba94c,v4
W-2,20250927,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250927_BTCUSDT.csv.gz,4851370,9a266e8937fd3b2ec0e8932fc03c67c2e16f7099730c2b814c1e2b6cbf7a9d89,v4
W-2,20250926,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250926_BTCUSDT.csv.gz,9374436,f8b47a75bc9aaf294b5024a3ae07dfe3407d43526f295a6734c28b79ab59d7ac,v4
W-2,20250926,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250926_BTCUSD.csv.gz,43057789,e78aaf4f47309c17869d246d100d6d672b30efe0206d7895636cb97bbb308cf9,v4
W-2,20250922,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250922_BTCUSD.csv.gz,44985199,125afe132be62f27e5f5ce07970cd5c28f1202d67a7873506883b9756f578a89,v4
W-2,20250928,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250928_BTCUSD.csv.gz,24357302,451573add68a45cd9abc5f5cc9be97fabff5776f7d7022faad7d4d0446286d4f,v4
W-2,20250923,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250923_BTCUSDT.csv.gz,15873032,f9b5e119d0913f8e4ed5c782484211761e1c3c88f74f43fd5eb79c27fb627dd5,v4
W-2,20250924,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250924_BTCUSDT.csv.gz,14926326,e8abf9b27d0111e37f22935d8e9e379dafc340c472add1638ae494a671ec9edf,v4
W-2,20250925,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250925_BTCUSDT.csv.gz,13304669,93412999bc03adebcd1cea8f8638c976fc81e67588bc31d9520a7bb709d6433b,v4
W-2,20250922,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250922_BTCUSDT.csv.gz,24149919,d217caaba0d058e2a7d6ee2846fa86b6d00e320a782a9a50a7d2dc337bba447e,v4
W-2,20250923,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250923_BTCUSDT.csv.gz,30191701,a52ff143f08c11a5629e94b9a674e0d21bc7f8e2e96f212d6e324582ea3a2617,v4
W-2,20250925,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250925_BTCUSDT.csv.gz,215546421,cc4a76a16007f55f66596985d5b71abafc9c54ad65cb8aaae74a044086161042,v4
W-2,20250924,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250924_BTCUSDT.csv.gz,23919280,83d1a3e6cd350fe1c7321cd4f697007e23bd1174a0eff7bdf40907c283310eb4,v4
W-2,20250922,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250922_BTCUSDT.csv.gz,151876622,4d72beae29017ad331bbc01484ad1b80c4708e6304052f9ebbb5e1d7b44a954c,v4
W-2,20250923,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250923_BTCUSDT.csv.gz,120946122,55812fba536256faa3688a9571f658092bcc26009a39a44394bd040041f70ef6,v4
W-2,20250925,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250925_BTCUSDT.csv.gz,38029400,ab65744dc46e654d1864174d004bdf7ee04b25813015e5a56e2588d741f225f8,v4
W-2,20250924,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250924_BTCUSDT.csv.gz,110012330,486f3949bc97576eabb8967434506696b2f47960acd229ad872957629a7c6545,v4
W-2,20250922,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250922_BTCUSDT.csv.gz,25956974,cf71690954404efaf327a4fed13ceb18e0d15cba3a1020ec08132f1c2c9a81cb,v4
W-2,20250928,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250928_BTCUSDT.csv.gz,15938180,9c1ec4a76f08eba5e3a12810846800f22d66eb94aca99cfffb0aa0f91fc6a140,v4
W-2,20250926,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250926_BTCUSDT.csv.gz,159607519,8e56dbf745308ea12e5992ab288a58211f704a8470a2c3b9e53f05f04f090082,v4
W-2,20250923,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250923_BTCUSD.csv.gz,27653705,ad96cfbcb68474f29301090f01de88abd2194790667a684b30d75b8f100980bd,v4
W-2,20250927,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250927_BTCUSD.csv.gz,20994523,69db8fdf620619d34dd983d63131cab4f17ffdaa1e427938b7d5f38a86d42d42,v4
W-2,20250927,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250927_BTCUSDT.csv.gz,9571057,14b473a31e6daf41ce8d12030c5cbbf9962f6b3494c76e718d17cb5be99191f9,v4
W-2,20250928,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250928_BTCUSDT.csv.gz,74447420,5ae94d7acef1aa45548e21c65126154b4aad0f79f1a39615cfc7310f7591d33b,v4
W-2,20250926,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250926_BTCUSDT.csv.gz,28952018,7e41fe13e42ad3ecea1b80fe51d355c6cd753528c32da2d8bd611a5c47e12bb0,v4
W-2,20250924,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250924_BTCUSD.csv.gz,36173826,65862d755ae16bc9349733e7f58515300a292d896a20a8dc0428be287da74340,v4
W-2,20250927,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250927_BTCUSDT.csv.gz,46799115,4a2c703dbcc6323df3d609d4d3b053f84071789cf573ab667b1fa4e1c0346b71,v4
W-7,20250821,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250821_BTCUSDT.csv.gz,29439412,939036c7068ad5aa656fa9ebf031814b5c4a26569ea81a26afd3163963ea1084,v4
W-7,20250818,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250818_BTCUSDT.csv.gz,124594044,2777da9bf5313edf912a20215a0ef1eadd0fbbebe87048354d528ec52a09b1e6,v4
W-7,20250823,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250823_BTCUSDT.csv.gz,5726662,368489e230d8bab72d6731201cce0bdcdea458fe74f750894bf4a86d56bb23f6,v4
W-7,20250819,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250819_BTCUSDT.csv.gz,21142201,6ed888c23fceb178aaa287261d4c58305325a66294e390942820ac1a09e78560,v4
W-7,20250824,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250824_BTCUSDT.csv.gz,9542668,38b8f7c0e1a56e6ec2ffe895420420de4bc875ffe899340390cc5f32a9698428,v4
W-7,20250818,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250818_BTCUSDT.csv.gz,20890709,838282f9682d88c165723f7ea6da238f5ce3627681c27353e9bed91b953fba49,v4
W-7,20250822,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250822_BTCUSDT.csv.gz,11673655,65c1bc203949cd16b62a2f43e2c50122b84c22bb3478966ad3231be1a30b4817,v4
W-7,20250820,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250820_BTCUSDT.csv.gz,34206040,08f648558c231c5a57059836e94ca0ad4cf94fd379cfa644cc531e04ec21c262,v4
W-7,20250819,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250819_BTCUSDT.csv.gz,122503729,245d73436de0b003c357fef800b19824c4cf66ffd51265f3f0217015b76df848,v4
W-7,20250820,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250820_BTCUSDT.csv.gz,18466035,b25d9a804eb5bdc791058f8d810d12642a8001908eb1712d467e06aa07250b85,v4
W-7,20250822,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250822_BTCUSDT.csv.gz,41084500,fdf32016ede1dfcb029f4bea96e90b80a02eefd50f887c261673a08e1666686b,v4
W-7,20250822,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250822_BTCUSD.csv.gz,41084500,fdf32016ede1dfcb029f4bea96e90b80a02eefd50f887c261673a08e1666686b,v4
W-7,20250824,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250824_BTCUSDT.csv.gz,25022747,7b23f4ba762bdca3d16d4c2d9b3e830ed1f790f66e7674d4d5151fac9aa3c032,v4
W-7,20250818,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250818_BTCUSD.csv.gz,35647468,86cda5db03f2bfe8fda2f67cdcd798ce307d409c42bdfe591a52192696c7c2f5,v4
W-7,20250821,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250821_BTCUSD.csv.gz,29439412,939036c7068ad5aa656fa9ebf031814b5c4a26569ea81a26afd3163963ea1084,v4
W-7,20250823,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250823_BTCUSDT.csv.gz,21574365,1bee0be9d8d593e9a6162ad5f157be191f1ad1c51c497d3336f27bc932e8d9e0,v4
W-7,20250821,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250821_BTCUSDT.csv.gz,8915058,17e1c5b2fc988f17797f3ba02f544b95920a3b18f7dfd0fc7a008ce76b727156,v4
W-7,20250820,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250820_BTCUSD.csv.gz,34206040,08f648558c231c5a57059836e94ca0ad4cf94fd379cfa644cc531e04ec21c262,v4
W-7,20250820,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250820_BTCUSDT.csv.gz,17524628,397646773f36d5259c3fa4189fbf1363a8bdfb3a2d3863aca0df2777f96f94a9,v4
W-7,20250819,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250819_BTCUSD.csv.gz,39795925,c217007aa0edcf66b6a7471a34554f38ed847a397fdaf39a628869bc8c2e2552,v4
W-7,20250824,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250824_BTCUSD.csv.gz,25022747,7b23f4ba762bdca3d16d4c2d9b3e830ed1f790f66e7674d4d5151fac9aa3c032,v4
W-7,20250818,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250818_BTCUSDT.csv.gz,35647468,86cda5db03f2bfe8fda2f67cdcd798ce307d409c42bdfe591a52192696c7c2f5,v4
W-7,20250821,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250821_BTCUSDT.csv.gz,88332379,df660eb43a7507b586ab02c8a09bff55e05c72dd27ae52869932906b75bc0995,v4
W-7,20250819,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250819_BTCUSDT.csv.gz,39795925,c217007aa0edcf66b6a7471a34554f38ed847a397fdaf39a628869bc8c2e2552,v4
W-7,20250820,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250820_BTCUSDT.csv.gz,112315017,b7a833b656e227dde909f66e84030ca8e113de4d92671168a91ca4445b172a44,v4
W-7,20250823,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250823_BTCUSD.csv.gz,21574365,1bee0be9d8d593e9a6162ad5f157be191f1ad1c51c497d3336f27bc932e8d9e0,v4
W-7,20250821,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250821_BTCUSDT.csv.gz,15154291,77c6aece7a1dd2918acfe8e6b0d27d8f7e88d9e0c844b4231ed8c5ff98f19a9d,v4
W-7,20250823,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250823_BTCUSDT.csv.gz,11129081,b1f095fa9b671b4e636178f2eb75b3b93ca8af367ef4df9ef85f67c0f3b647d3,v4
W-7,20250822,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250822_BTCUSDT.csv.gz,128740221,80d3347a19c00aa824a28e5b5beb63ee2b9fb25103f58975333ea7b65d28013b,v4
W-7,20250819,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250819_BTCUSDT.csv.gz,20008950,a5acf7257b74b843ec2b12ace49ee5e7c2b56f0a13a71cac0eba34197c26b795,v4
W-7,20250824,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250824_BTCUSDT.csv.gz,20879513,7eae2fe64920c108db5ac5932392497cd4300a95303c41ff2f7b6eefb821b14a,v4
W-7,20250818,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250818_BTCUSDT.csv.gz,13456747,680b8456e7c073a75895c2a3b64a7eee6743b78aa6b1613e02b98676a2349245,v4
W-7,20250823,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250823_BTCUSDT.csv.gz,59368995,dc9195ec8f0a96ef71c4b1b7767beb1c7240c2ab040d22c9a1bd48d1c43383a6,v4
W-7,20250822,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250822_BTCUSDT.csv.gz,22381895,85d2c86516bb596dbe0ecfc251f4760e5cd084be220d782861b64a2e89cdbc13,v4
W-7,20250824,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250824_BTCUSDT.csv.gz,97857923,9a5377a3a29004cd78ed3c048405fffc22a54aceaa8b4a543506e83566c852b6,v4
W-10,20250803,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250803_BTCUSDT.csv.gz,11540117,3023c06eaf32962eeea623928778c66797b20560f9a8bcae4ddab03529168063,v4
W-10,20250802,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250802_BTCUSDT.csv.gz,93543517,563ad8367ec4bb8eb1b2fffb231393e261020c9dfbcc6c83981bb01b9a16924c,v4
