venue,date,filename,file_path,size_bytes,sha256,source_key
COINBASE,20250714,COINBASE_20250714_BTC-USD.csv.gz,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/raw/coinapi_jul_w6/COINBASE_20250714_BTC-USD.csv.gz,52275150,37e8dc265a1c63d7931a53385c2713ddcb402f39109f7590c1612b1923de4808,T-TRADES/D-20250714/E-COINBASE/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz
COINBASE,20250715,COINBASE_20250715_BTC-USD.csv.gz,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/raw/coinapi_jul_w6/COINBASE_20250715_BTC-USD.csv.gz,68928849,bc0788fd6cfbe8876bc729dc3e71cbbee02e51fa3761d8787002cfc2fa417e18,T-TRADES/D-20250715/E-COINBASE/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz
COINBASE,20250716,COINBASE_20250716_BTC-USD.csv.gz,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/raw/coinapi_jul_w6/COINBASE_20250716_BTC-USD.csv.gz,36964767,6c6f2acab3146f424f533334c2b1cc10a5109181671d9322f20c6a1deac43f22,T-TRADES/D-20250716/E-COINBASE/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz
COINBASE,20250717,COINBASE_20250717_BTC-USD.csv.gz,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/raw/coinapi_jul_w6/COINBASE_20250717_BTC-USD.csv.gz,37728773,a05882c64c4f830b8a4b1da99af6bba85604c08b042bb1136acd20fd872fc5d4,T-TRADES/D-20250717/E-COINBASE/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz
COINBASE,20250718,COINBASE_20250718_BTC-USD.csv.gz,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/raw/coinapi_jul_w6/COINBASE_20250718_BTC-USD.csv.gz,44741854,dea326670f309adc6ed003bb556e899c11584cbf38dc0c9bca5913e277c69675,T-TRADES/D-20250718/E-COINBASE/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz
COINBASE,20250719,COINBASE_20250719_BTC-USD.csv.gz,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/raw/coinapi_jul_w6/COINBASE_20250719_BTC-USD.csv.gz,24797129,dbe26a6a479767c69dbde05c3e1a31811155946c9c50edcfa9d30cf0e20143c5,T-TRADES/D-20250719/E-COINBASE/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz
COINBASE,20250720,COINBASE_20250720_BTC-USD.csv.gz,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/raw/coinapi_jul_w6/COINBASE_20250720_BTC-USD.csv.gz,20114050,69bf6ef2efb6c0e910dbc825746e81c4bf9201203b13752231edf2f789cc957b,T-TRADES/D-20250720/E-COINBASE/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz
