edge,lag,lag_s,coef,se,t,p_raw,n_obs_x,coef_placebo,se_placebo,t_placebo,p_placebo,n_obs_y,p_fdr,bh_significant,placebo_robust,final_kept
BYBITSPOT->BINANCE,1,15,-0.01306872148501562,0.015352234267331176,-0.851258602327691,0.3946611892544465,5748,-0.01306872148501562,0.015352234267331176,-0.851258602327691,0.3946611892544465,5748,0.7193503978368068,False,True,False
BYBITSPOT->BINANCE,3,45,0.016028083148580532,0.01606777746888742,0.9975295699493132,0.3185495479127074,5746,0.016028083148580532,0.01606777746888742,0.9975295699493132,0.3185495479127074,5746,0.7193503978368068,False,True,False
BYBITSPOT->BINANCE,6,90,0.009827056531223309,0.015059999890020064,0.6525269988703976,0.5140873876664718,5743,0.009827056531223309,0.015059999890020064,0.6525269988703976,0.5140873876664718,5743,0.7193503978368068,False,True,False
BYBITSPOT->BITGET,1,15,0.0016249321300082814,0.01355477331516772,0.11987896014387721,0.9045836547499102,5211,0.0016249321300082814,0.01355477331516772,0.11987896014387721,0.9045836547499102,5211,0.930428902028479,False,True,False
BYBITSPOT->BITGET,3,45,0.018932178392781024,0.014092237247197326,1.3434473221451242,0.17918571661416638,5209,0.018932178392781024,0.014092237247197326,1.3434473221451242,0.17918571661416638,5209,0.7193503978368068,False,True,False
BYBITSPOT->BITGET,6,90,0.006746047350989384,0.014024030140310603,0.4810348582750531,0.6305119478754126,5206,0.006746047350989384,0.014024030140310603,0.4810348582750531,0.6305119478754126,5206,0.7193503978368068,False,True,False
BYBITSPOT->COINBASE,1,15,0.01208400381746568,0.0136971855285782,0.8822253149928698,0.3776919176768607,5742,0.01208400381746568,0.0136971855285782,0.8822253149928698,0.3776919176768607,5742,0.7193503978368068,False,True,False
BYBITSPOT->COINBASE,3,45,0.003512292033359103,0.013349449262722654,0.2631038902231658,0.7924799521490322,5740,0.003512292033359103,0.013349449262722654,0.2631038902231658,0.7924799521490322,5740,0.8390964199225047,False,True,False
BYBITSPOT->COINBASE,6,90,0.01738445719862939,0.012700811814734092,1.3687674026050716,0.1711256029385062,5737,0.01738445719862939,0.012700811814734092,1.3687674026050716,0.1711256029385062,5737,0.7193503978368068,False,True,False
COINBASE->BINANCE,1,15,0.009727117883587811,0.016126367820270708,0.6031809513460871,0.5464121211590058,5749,0.009727117883587811,0.016126367820270708,0.6031809513460871,0.5464121211590058,5749,0.7193503978368068,False,True,False
COINBASE->BINANCE,3,45,-0.01294712626866071,0.018652295332117656,-0.6941304562322079,0.48762846662581016,5747,-0.01294712626866071,0.018652295332117656,-0.6941304562322079,0.48762846662581016,5747,0.7193503978368068,False,True,False
COINBASE->BINANCE,6,90,-0.00717758915583215,0.01430518952193322,-0.5017472257062529,0.6158645772948925,5744,-0.00717758915583215,0.01430518952193322,-0.5017472257062529,0.6158645772948925,5744,0.7193503978368068,False,True,False
COINBASE->BITGET,1,15,-0.008235467051430348,0.015297938778669955,-0.5383383454843687,0.5903670224980462,5092,-0.008235467051430348,0.015297938778669955,-0.5383383454843687,0.5903670224980462,5092,0.7193503978368068,False,True,False
COINBASE->BITGET,3,45,-0.016278453154502697,0.017922494249373602,-0.9082694031312988,0.36377892106898124,5090,-0.016278453154502697,0.017922494249373602,-0.9082694031312988,0.36377892106898124,5090,0.7193503978368068,False,True,False
COINBASE->BITGET,6,90,-0.01294773014299901,0.014130520595867458,-0.9162953378225597,0.35955546477370426,5087,-0.01294773014299901,0.014130520595867458,-0.9162953378225597,0.35955546477370426,5087,0.7193503978368068,False,True,False
COINBASE->BYBITSPOT,1,15,0.01193204169361452,0.012733127243063563,0.9370865040333719,0.34875467668196736,5574,0.01193204169361452,0.012733127243063563,0.9370865040333719,0.34875467668196736,5574,0.7193503978368068,False,True,False
COINBASE->BYBITSPOT,3,45,0.017919982938084042,0.015010486768118983,1.1938309006836862,0.23259496263742063,5572,0.017919982938084042,0.015010486768118983,1.1938309006836862,0.23259496263742063,5572,0.7193503978368068,False,True,False
COINBASE->BYBITSPOT,6,90,0.008593119657001281,0.015269931970014949,0.5627477367859465,0.5736293339053984,5569,0.008593119657001281,0.015269931970014949,0.5627477367859465,0.5736293339053984,5569,0.7193503978368068,False,True,False
