date,venue,filename,key,size_bytes,sha256,attempts,status
20250714,BINANCE,IDDI-137925+SC-BINANCE_SPOT_IOTA_BTC+S-IOTABTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-137925+SC-BINANCE_SPOT_IOTA_BTC+S-IOTABTC.csv.gz,161883,ff6dad778f05e8504273799a9e12e39019d136b0a8f2dbc871aac993398913dd,1,success
20250714,BINANCE,IDDI-137942+SC-BINANCE_SPOT_XVG_ETH+S-XVGETH.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-137942+SC-BINANCE_SPOT_XVG_ETH+S-XVGETH.csv.gz,14969,fbcadcc2fd61098cc64ab08884ec6e6a43d020c8bdb656b7c39aa51e1ad7a85e,1,success
20250714,BINANCE,IDDI-137964+SC-BINANCE_SPOT_ENJ_BTC+S-ENJBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-137964+SC-BINANCE_SPOT_ENJ_BTC+S-ENJBTC.csv.gz,7268,d14c00331aff7c3af4e034e61ae0bec202f4fa59e4c55991346e0bac3858245c,1,success
20250714,BINANCE,IDDI-137968+SC-BINANCE_SPOT_ETC_ETH+S-ETCETH.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-137968+SC-BINANCE_SPOT_ETC_ETH+S-ETCETH.csv.gz,6750,c74d7603f4c09e7babebe99ba74728068f3f79961d449289425d5bd05cc2c151,1,success
20250714,BINANCE,IDDI-138033+SC-BINANCE_SPOT_BAT_BTC+S-BATBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138033+SC-BINANCE_SPOT_BAT_BTC+S-BATBTC.csv.gz,26119,0ac4a2ff619e342f7e3e0f1c9d3ced573459dfcd94b4d08054b79b04fbf2c129,1,success
20250714,BINANCE,IDDI-138040+SC-BINANCE_SPOT_POWR_BTC+S-POWRBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138040+SC-BINANCE_SPOT_POWR_BTC+S-POWRBTC.csv.gz,120378,a7665a070a6a7b0aa4ed6ae348e2248c39ae9df052f675b45cc5d36c6287811c,1,success
20250714,BINANCE,IDDI-138065+SC-BINANCE_SPOT_ADX_BTC+S-ADXBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138065+SC-BINANCE_SPOT_ADX_BTC+S-ADXBTC.csv.gz,19980,adf04c4f420de75d1295c02483584826f6116e53ca8bb3c1b3acf27bb71f3935,1,success
20250714,BINANCE,IDDI-138071+SC-BINANCE_SPOT_LRC_BTC+S-LRCBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138071+SC-BINANCE_SPOT_LRC_BTC+S-LRCBTC.csv.gz,6840,e86f9c2bb7f0d3bfca739656bf7f55326b9f0dc740dc56a3fcd5a8b9a005bf68,1,success
20250714,BINANCE,IDDI-138086+SC-BINANCE_SPOT_BNB_ETH+S-BNBETH.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138086+SC-BINANCE_SPOT_BNB_ETH+S-BNBETH.csv.gz,303109,03cb2d0d76b015ef1f2135a7d3df6c2aeab21294cedc5fb30833051de8edb4f1,1,success
20250714,BINANCE,IDDI-138105+SC-BINANCE_SPOT_BNB_BTC+S-BNBBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138105+SC-BINANCE_SPOT_BNB_BTC+S-BNBBTC.csv.gz,1361331,cd43e68278e2a35190f317365a7bd06c2f34f7187728a134cde3370015a42ddd,1,success
20250714,BINANCE,IDDI-138108+SC-BINANCE_SPOT_BNB_USDT+S-BNBUSDT.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138108+SC-BINANCE_SPOT_BNB_USDT+S-BNBUSDT.csv.gz,35448386,8938990ddfcc3f635ee2b0918f59b8d6d525e4cf9fa789667a5e9ffb4767c561,1,success
20250714,BINANCE,IDDI-138112+SC-BINANCE_SPOT_MANA_ETH+S-MANAETH.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138112+SC-BINANCE_SPOT_MANA_ETH+S-MANAETH.csv.gz,3838,5e263a3e1eda538d464f1b36e56f06cc3eeb77aca5bfb9780cf07683d319bd3c,1,success
20250714,BINANCE,IDDI-137893+SC-BINANCE_SPOT_ETH_USDT+S-ETHUSDT.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-137893+SC-BINANCE_SPOT_ETH_USDT+S-ETHUSDT.csv.gz,144586959,ea422e34a5c4998affae16ed55a714828f8698b50f729585c46497cc095057cd,1,success
20250714,BINANCE,IDDI-138136+SC-BINANCE_SPOT_STORJ_BTC+S-STORJBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138136+SC-BINANCE_SPOT_STORJ_BTC+S-STORJBTC.csv.gz,14066,5859a37c2bf8fbc6793ae6dc4e3c1adf8e54d76f083f54bef946dbf12977e3a0,1,success
20250714,BINANCE,IDDI-138142+SC-BINANCE_SPOT_ADA_ETH+S-ADAETH.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138142+SC-BINANCE_SPOT_ADA_ETH+S-ADAETH.csv.gz,225466,1ef1d0cda0c24ac2ad3603dda8f33cbdac997d5289b80ed1220aa06b8a9c508d,1,success
20250714,BINANCE,IDDI-138143+SC-BINANCE_SPOT_XLM_BTC+S-XLMBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138143+SC-BINANCE_SPOT_XLM_BTC+S-XLMBTC.csv.gz,852143,be2dd4971708d2fe56b3caee8d67013fb3fcb36c1cd663840d2159534c9b31b4,1,success
