date,venue,filename,key,size_bytes,sha256,attempts,status
20250707,BINANCE,IDDI-138177+SC-BINANCE_SPOT_ETH_BTC+S-ETHBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-138177+SC-BINANCE_SPOT_ETH_BTC+S-ETHBTC.csv.gz,1356044,1746c3431d34a338716348772c684d934d8f9a86a426f2f8b1f61861bdee8a82,1,success
20250707,BINANCE,IDDI-138179+SC-BINANCE_SPOT_ETC_BTC+S-ETCBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-138179+SC-BINANCE_SPOT_ETC_BTC+S-ETCBTC.csv.gz,63912,4b438dcbe234aad66b5fa143efbc6f7a3bb4805eb4dbfa822ad330889d33db24,1,success
20250707,BINANCE,IDDI-138181+SC-BINANCE_SPOT_DASH_BTC+S-DASHBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-138181+SC-BINANCE_SPOT_DASH_BTC+S-DASHBTC.csv.gz,34660,d2d0099d933f57942c521d466587e0eed354cb9957ce62b3b5420c3b68628a85,1,success
20250707,BINANCE,IDDI-138184+SC-BINANCE_SPOT_QTUM_BTC+S-QTUMBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-138184+SC-BINANCE_SPOT_QTUM_BTC+S-QTUMBTC.csv.gz,3301,d317d79dab20a78745130d0ac715f27fd2ee3ae7acd44bfbb7fb86ef14c1e4f4,1,success
20250707,BINANCE,IDDI-138186+SC-BINANCE_SPOT_NEO_BTC+S-NEOBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-138186+SC-BINANCE_SPOT_NEO_BTC+S-NEOBTC.csv.gz,121889,8e00e9679822675529f9721ff77b6e863059deab17378269511c42c69823a2e8,1,success
20250707,BINANCE,IDDI-138187+SC-BINANCE_SPOT_ZEC_BTC+S-ZECBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-138187+SC-BINANCE_SPOT_ZEC_BTC+S-ZECBTC.csv.gz,14807,2799bf9eb12e77ca6f7960b61bb7e77d450aea867c7911571188f6a2c56a44b4,1,success
20250707,BINANCE,IDDI-138192+SC-BINANCE_SPOT_KNC_BTC+S-KNCBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-138192+SC-BINANCE_SPOT_KNC_BTC+S-KNCBTC.csv.gz,8832,053a4c52a3bc40795fad2851690a0e8d10dc7e36f6a19c86f7fe5911724c80f8,1,success
20250707,BINANCE,IDDI-138196+SC-BINANCE_SPOT_LTC_BTC+S-LTCBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-138196+SC-BINANCE_SPOT_LTC_BTC+S-LTCBTC.csv.gz,113937,78a84e01f409f02f3113065eef13c05723fda891f32cb2f9f5955ea284fb07b7,1,success
20250707,BINANCE,IDDI-138210+SC-BINANCE_SPOT_REQ_BTC+S-REQBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-138210+SC-BINANCE_SPOT_REQ_BTC+S-REQBTC.csv.gz,1173,b9f70e88459cee444503809a5ad924dc8ef21ca77fe371e1b849ff6620c54380,1,success
20250707,BINANCE,IDDI-138215+SC-BINANCE_SPOT_MANA_BTC+S-MANABTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-138215+SC-BINANCE_SPOT_MANA_BTC+S-MANABTC.csv.gz,6365,3edc43015044d1fe12adc3748fbb28b28e67baedf1d794ace3a479f9a4673809,1,success
20250707,BINANCE,IDDI-138123+SC-BINANCE_SPOT_BTC_USDT+S-BTCUSDT.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-138123+SC-BINANCE_SPOT_BTC_USDT+S-BTCUSDT.csv.gz,74300556,cd864fdabe805ad5f7d0023cb23b868f644312cbf40ad8cc41116a8d76dc4a2f,1,success
20250707,BINANCE,IDDI-138229+SC-BINANCE_SPOT_ZRX_BTC+S-ZRXBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-138229+SC-BINANCE_SPOT_ZRX_BTC+S-ZRXBTC.csv.gz,22902,a8c2e241ea50885cd13c7e7f603ead4f7430756fef28a5058c542d30f22fd853,1,success
20250707,BINANCE,IDDI-139767+SC-BINANCE_SPOT_RLC_BTC+S-RLCBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-139767+SC-BINANCE_SPOT_RLC_BTC+S-RLCBTC.csv.gz,7687,f19e5c90b89f6f738b4ae65240aebb88888fb871d0759e527580992b4f9e7e6e,1,success
20250707,BINANCE,IDDI-140557+SC-BINANCE_SPOT_PIVX_BTC+S-PIVXBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-140557+SC-BINANCE_SPOT_PIVX_BTC+S-PIVXBTC.csv.gz,5077,d1c81fe8919d1abd2419df117bdff220000ac26e2e1e7ad1e9ad2cbf215df0f8,1,success
20250707,BINANCE,IDDI-142595+SC-BINANCE_SPOT_STEEM_BTC+S-STEEMBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-142595+SC-BINANCE_SPOT_STEEM_BTC+S-STEEMBTC.csv.gz,8081,854f72786108b78bfd4d3a44db434ab8f44e27968075048296df61a833bc71bd,1,success
20250707,BINANCE,IDDI-15608785+SC-BINANCE_SPOT_WLD_BTC+S-WLDBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-15608785+SC-BINANCE_SPOT_WLD_BTC+S-WLDBTC.csv.gz,252331,a18349b2aa0bc718f3b85a33442eca6201354ebcf27cb24a6147b41bee7296d3,1,success
