date,venue,pair,key,abs_path,rel_path,size_bytes,sha256
20250720,COINBASE,BTC-USD,T-TRADES/D-20250720/E-COINBASE/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/raw/coinapi_jul_w6/20250720/E-COINBASE/IDDI_49e968ba__BTC_USD.csv.gz,data_v7/raw/coinapi_jul_w6/20250720/E-COINBASE/IDDI_49e968ba__BTC_USD.csv.gz,20114050,69bf6ef2efb6c0e910dbc825746e81c4bf9201203b13752231edf2f789cc957b
20250720,BINANCE,BTCUSDT,T-TRADES/D-20250720/E-BINANCE/IDDI-138123+SC-BINANCE_SPOT_BTC_USDT+S-BTCUSDT.csv.gz,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/raw/coinapi_jul_w6/20250720/E-BINANCE/IDDI_add07785__BTCUSDT.csv.gz,data_v7/raw/coinapi_jul_w6/20250720/E-BINANCE/IDDI_add07785__BTCUSDT.csv.gz,63062406,f0c915e3bb850326cf60300c8596c07ebdcd344478b2805e24f713a92ce24d4a
20250720,BYBITSPOT,BTCUSDT,T-TRADES/D-20250720/E-BYBITSPOT/IDDI-39450946+SC-BYBITSPOT_SPOT_PUMPBTC_USDT+S-PUMPBTCUSDT.csv.gz,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/raw/coinapi_jul_w6/20250720/E-BYBITSPOT/IDDI_ccf48bc2__BTCUSDT.csv.gz,data_v7/raw/coinapi_jul_w6/20250720/E-BYBITSPOT/IDDI_ccf48bc2__BTCUSDT.csv.gz,124526,fdf19ed4c9ace72fcf4327ca34f299842742361e60265ac543ef14c522233d0d
20250720,BITGET,BTCUSDT,T-TRADES/D-20250720/E-BITGET/IDDI-6891536+SC-BITGET_SPOT_BTC_USDT+S-BTCUSDT.csv.gz,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/raw/coinapi_jul_w6/20250720/E-BITGET/IDDI_23528582__BTCUSDT.csv.gz,data_v7/raw/coinapi_jul_w6/20250720/E-BITGET/IDDI_23528582__BTCUSDT.csv.gz,4493073,ac00eecbece31c613a9fb151f2016d88f9b7d8a2feccc4e111ac815b8038cf34
