edge,lag,lag_s,coef_placebo,se_placebo,t_placebo,p_placebo,n_obs
BINANCE->BITGET,1,10,-0.011756580520224371,0.016153960155081023,-0.7277831817931337,0.46677945843418156,5144
BINANCE->BITGET,3,30,-0.005165929743503172,0.008434685978161724,-0.612462604639734,0.540258825757189,5142
BINANCE->BITGET,6,60,0.0035414467962836572,0.012039272791359409,0.29415786631443014,0.7686491596082474,5139
BINANCE->BYBITSPOT,1,10,-0.003795586483628679,0.010043990143112407,-0.3778962772311634,0.7055229223949964,5253
BINANCE->BYBITSPOT,3,30,0.0036512599096195893,0.006195062332173063,0.5893822715321776,0.5556302319173134,5251
BINANCE->BYBITSPOT,6,60,-0.00852781722047546,0.006218244645695126,-1.3714187373408098,0.17030311466080583,5248
BINANCE->COINBASE,1,10,0.016737841103652125,0.007636967207940851,2.1916869154876384,0.028445836158586646,5259
BINANCE->COINBASE,3,30,-0.010489656473513647,0.0067283258699232604,-1.5590291963122895,0.1190496875255429,5257
BINANCE->COINBASE,6,60,0.005183647040317676,0.008585786370849825,0.6037474980645945,0.5460376047583195,5254
BITGET->BINANCE,1,10,-0.016408258072185745,0.017753044476795213,-0.9242503782172561,0.35539764769720206,5353
BITGET->BINANCE,3,30,-0.010611508292694163,0.01570420516540738,-0.6757112621063296,0.4992531949720811,5351
BITGET->BINANCE,6,60,-0.02117696859246537,0.02163337168113238,-0.9789028222047761,0.327672292885721,5348
BITGET->BYBITSPOT,1,10,-0.007310672044765792,0.01580599644956719,-0.4625252237713857,0.6437171914492357,8070
BITGET->BYBITSPOT,3,30,0.01770525777730762,0.012118766121760155,1.4609785847353303,0.14406027010327072,8068
BITGET->BYBITSPOT,6,60,-0.005337965693495548,0.012708727302798565,-0.42002362363382245,0.6744793879872883,8065
BITGET->COINBASE,1,10,0.008537083885278862,0.016238116928009128,0.5257434666302498,0.5990807171836299,8178
BITGET->COINBASE,3,30,-0.00745311758511204,0.01257383630580808,-0.592748100408251,0.5533661431510883,8176
BITGET->COINBASE,6,60,-0.012357414815831727,0.0144304054077685,-0.8563456442588374,0.3918317330546204,8173
BYBITSPOT->BINANCE,1,10,0.01022913568900994,0.014738089045222393,0.6940611946109724,0.4876738111471788,5380
BYBITSPOT->BINANCE,3,30,-0.019623473414813863,0.02057086644440489,-0.9539449136889072,0.34015441688473214,5378
BYBITSPOT->BINANCE,6,60,0.00581638102720762,0.019795711216534503,0.29382026053953786,0.7689066012051464,5375
BYBITSPOT->BITGET,1,10,-0.008847624757489224,0.013777833661386837,-0.6421637083836479,0.520785574828619,7882
BYBITSPOT->BITGET,3,30,0.0049778894574955945,0.01404365558986188,0.3544582409931168,0.7230049811701176,7880
BYBITSPOT->BITGET,6,60,-0.007677932447508439,0.014521262743943416,-0.528737244335778,0.5970026378729334,7877
BYBITSPOT->COINBASE,1,10,0.015191849046551935,0.014106270480926844,1.0769571636310893,0.2815297283751488,8569
BYBITSPOT->COINBASE,3,30,-0.023064150358042334,0.01351543738451666,-1.706504177546242,0.08795049917611397,8567
BYBITSPOT->COINBASE,6,60,0.015518521352286119,0.012894992549823086,1.2034533011420023,0.2288342251908586,8564
COINBASE->BINANCE,1,10,0.010189007816244607,0.01804795253026774,0.5645520066144286,0.5724025624866922,5268
COINBASE->BINANCE,3,30,-0.001037815819731189,0.015030371046107273,-0.06904791748304669,0.944954100465002,5266
COINBASE->BINANCE,6,60,-0.021411720260505543,0.016501701999631895,-1.297546171963545,0.19450021982632348,5263
COINBASE->BITGET,1,10,0.004085689993302109,0.014499731259045384,0.2817769460901786,0.7781220321948954,7794
COINBASE->BITGET,3,30,0.0033633590052139983,0.012107293829181867,0.27779609982764186,0.7811762573348879,7792
COINBASE->BITGET,6,60,0.004276290244781564,0.014464583340338627,0.2956386744204312,0.7675139179127348,7789
COINBASE->BYBITSPOT,1,10,0.012179366650706685,0.010349880605239364,1.1767639758608606,0.23932319677187386,8370
COINBASE->BYBITSPOT,3,30,-0.012034493578745462,0.015056015825138115,-0.7993146207147444,0.4241306959069684,8368
COINBASE->BYBITSPOT,6,60,-0.004118454296828855,0.01096713007339405,-0.3755270767527513,0.7072780371424914,8365
