edge,start,end,n_obs,burst_count,burst_ratio,max_residual,threshold,day,frequency
BINANCE->COINBASE,2025-09-04 00:02:30,2025-09-04 00:07:30,60,6,0.1,0.00028168691429186765,0.00013751105547559208,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 00:07:30,2025-09-04 00:12:30,60,6,0.1,0.00015452195082232834,7.195858277615487e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 00:12:30,2025-09-04 00:17:30,60,6,0.1,0.00031741016489128526,9.256979252576515e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 00:17:30,2025-09-04 00:22:30,60,6,0.1,0.0004318968209471308,0.00020581647195179188,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 00:22:30,2025-09-04 00:27:30,60,6,0.1,0.0003416893470280513,0.00019009363657378488,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 00:27:30,2025-09-04 00:32:30,60,6,0.1,0.00023829641205352914,9.441192127752633e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 00:32:30,2025-09-04 00:37:30,60,6,0.1,0.00022710069578124603,0.0001674485503585288,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 00:37:30,2025-09-04 00:42:30,60,6,0.1,0.00023896336059436862,0.00011748507207283157,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 00:42:30,2025-09-04 00:47:30,60,6,0.1,0.00014188821106664307,3.552370908757041e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 00:47:30,2025-09-04 00:52:30,60,6,0.1,0.0001998983388471487,0.00011668794100749837,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 00:52:30,2025-09-04 00:57:30,60,6,0.1,0.00014897682769365872,2.662407499371966e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 00:57:30,2025-09-04 01:02:30,60,6,0.1,0.00016745421960528972,0.0001295587647033969,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 01:02:30,2025-09-04 01:07:30,60,6,0.1,0.0002909419296681648,0.00012264388217140266,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 01:07:30,2025-09-04 01:12:30,60,6,0.1,0.00018922308873037252,0.0001119467813822439,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 01:12:30,2025-09-04 01:17:30,60,6,0.1,0.00023312955575249816,0.00012275712724942877,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 01:17:30,2025-09-04 01:22:30,60,6,0.1,0.00022678574178769395,0.00012221672070715785,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 01:22:30,2025-09-04 01:27:30,60,6,0.1,0.00018138678974999323,0.00011163934558506838,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 01:27:30,2025-09-04 01:32:30,60,6,0.1,0.00038191622684280446,0.00014984588865356584,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 01:32:30,2025-09-04 01:37:30,58,6,0.10344827586206896,0.0004600206550104957,0.00016095150122392716,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 01:37:30,2025-09-04 01:42:30,60,6,0.1,0.00019129912635484914,0.0001261613965143127,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 01:42:30,2025-09-04 01:47:30,60,6,0.1,0.00019234684084601383,9.901513717842648e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 01:47:30,2025-09-04 01:52:30,60,6,0.1,0.0001964185405576302,0.00011824378103266754,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 01:52:30,2025-09-04 01:57:30,60,6,0.1,0.00022126351394113897,0.00010001813319977515,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 01:57:30,2025-09-04 02:02:30,60,6,0.1,0.0002885568470301081,9.914141270961353e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 02:02:30,2025-09-04 02:07:30,60,6,0.1,0.00028051657950634024,0.00014430704695804765,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 02:07:30,2025-09-04 02:12:30,60,6,0.1,0.0003934727873673438,0.00013243203382025116,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 02:12:30,2025-09-04 02:17:30,60,6,0.1,0.00024184051214959368,0.00011718160644047516,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 02:17:30,2025-09-04 02:22:30,60,6,0.1,0.0003712049241499926,0.00017197939026782907,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 02:22:30,2025-09-04 02:27:30,60,6,0.1,0.00029245130134292197,0.00013248851186791204,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 02:27:30,2025-09-04 02:32:30,60,6,0.1,0.00040438572883694235,0.00010800089790521394,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 02:32:30,2025-09-04 02:37:30,60,6,0.1,0.0006453994752977366,0.00019502903239967397,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 02:37:30,2025-09-04 02:42:30,60,6,0.1,0.00021527326265591284,0.00014378460138431137,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 02:42:30,2025-09-04 02:47:30,60,6,0.1,0.0003256054689284582,0.0001227398925792045,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 02:47:30,2025-09-04 02:52:30,60,6,0.1,0.00028963835369388846,0.0001406231900958233,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 02:52:30,2025-09-04 02:57:30,60,6,0.1,0.0002331888796067716,8.442692753423133e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 02:57:30,2025-09-04 03:02:30,60,6,0.1,0.00017970087971264093,9.269182102400465e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 03:02:30,2025-09-04 03:07:30,60,6,0.1,0.00035735017150173576,0.00017728654403814661,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 03:07:30,2025-09-04 03:12:30,60,6,0.1,0.00025177495867900745,0.00014029378013074025,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 03:12:30,2025-09-04 03:17:30,60,6,0.1,0.0003941675982588322,0.00013551532324953546,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 03:17:30,2025-09-04 03:22:30,60,6,0.1,0.000333701782013307,0.00017953484337542846,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 03:22:30,2025-09-04 03:27:30,60,6,0.1,0.0004448419769111922,0.00015566639493656001,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 03:27:30,2025-09-04 03:32:30,60,6,0.1,0.0006663314043180435,0.0002482871470570913,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 03:32:30,2025-09-04 03:37:30,60,6,0.1,0.00039859889647075875,0.00012788112668982166,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 03:37:30,2025-09-04 03:42:30,60,6,0.1,0.00026131121406436364,0.00010549337373841894,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 03:42:30,2025-09-04 03:47:30,60,6,0.1,0.0001915398964094095,8.627915198768931e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 03:47:30,2025-09-04 03:52:30,60,6,0.1,0.00022046660244967597,8.760532454221709e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 03:52:30,2025-09-04 03:57:30,60,6,0.1,0.00017821173967647042,8.699836028824852e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 03:57:30,2025-09-04 04:02:30,60,6,0.1,0.00018195179461066857,0.00011967586888186334,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 04:02:30,2025-09-04 04:07:30,60,6,0.1,0.00021327509888990903,0.0001815421793677885,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 04:07:30,2025-09-04 04:12:30,60,6,0.1,0.00024016187259334743,7.559060161703714e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 04:12:30,2025-09-04 04:17:30,60,6,0.1,0.0003921082074800353,0.0001064736138271627,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 04:17:30,2025-09-04 04:22:30,60,6,0.1,0.00017052740788336962,8.799333729836437e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 04:22:30,2025-09-04 04:27:30,60,6,0.1,0.00032046149607367624,0.00015627948294252294,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 04:27:30,2025-09-04 04:32:30,60,6,0.1,0.0001745839282474293,9.020048251642266e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 04:32:30,2025-09-04 04:37:30,60,6,0.1,0.00019103528087427435,8.146692806185742e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 04:37:30,2025-09-04 04:42:30,60,6,0.1,0.00023296847482612293,0.00010109937138054195,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 04:42:30,2025-09-04 04:47:30,60,6,0.1,0.00018028609400744244,6.886321405517038e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 04:47:30,2025-09-04 04:52:30,60,6,0.1,0.00012189722657574009,8.270733958308796e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 04:52:30,2025-09-04 04:57:30,60,6,0.1,0.0002884385727099925,4.214309732386569e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 04:57:30,2025-09-04 05:02:30,60,6,0.1,0.0003779034477346954,0.0002079071106708242,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 05:02:30,2025-09-04 05:07:30,60,6,0.1,0.0003051316824009831,0.00017669650999696534,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 05:07:30,2025-09-04 05:12:30,60,6,0.1,0.00048197802835403536,0.00019394381438981868,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 05:12:30,2025-09-04 05:17:30,60,6,0.1,0.0004446667249276004,0.00018032283566640216,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 05:17:30,2025-09-04 05:22:30,60,6,0.1,0.0003854840876247323,0.00019834097221647093,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 05:22:30,2025-09-04 05:27:30,55,6,0.10909090909090909,0.0007930179788591118,0.0002515670185946562,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 05:27:30,2025-09-04 05:32:30,60,6,0.1,0.00023215839805956762,0.00015576981382778854,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 05:32:30,2025-09-04 05:37:30,60,6,0.1,0.00045208161665577506,0.0001832086571530667,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 05:37:30,2025-09-04 05:42:30,60,6,0.1,0.00027005616519559794,0.00014590882686871254,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 05:42:30,2025-09-04 05:47:30,59,6,0.1016949152542373,0.0003314786644583734,0.00019049591223812003,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 05:47:30,2025-09-04 05:52:30,58,6,0.10344827586206896,0.0002350758799352093,0.00010977965034673077,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 05:52:30,2025-09-04 05:57:30,59,6,0.1016949152542373,0.0002105870333721782,7.739111712652402e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 05:57:30,2025-09-04 06:02:30,60,6,0.1,0.00035634529286632244,0.00011212795969512974,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 06:02:30,2025-09-04 06:07:30,60,6,0.1,0.0003684407243529364,9.103520605435733e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 06:07:30,2025-09-04 06:12:30,60,6,0.1,0.00027071998266237074,0.00015295702383646417,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 06:12:30,2025-09-04 06:17:30,60,6,0.1,0.00022377122229855217,0.00010242747816100465,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 06:17:30,2025-09-04 06:22:30,58,6,0.10344827586206896,0.00031132008018985857,0.00014212921068619267,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 06:22:30,2025-09-04 06:27:30,60,6,0.1,0.00046001526468053555,0.00021224232841063898,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 06:27:30,2025-09-04 06:32:30,60,6,0.1,0.0002798413188536131,0.00017364094697658317,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 06:32:30,2025-09-04 06:37:30,59,6,0.1016949152542373,0.0002505277098148184,0.00011669558564726404,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 06:37:30,2025-09-04 06:42:30,60,6,0.1,0.00027873204088457726,0.000128342688386951,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 06:42:30,2025-09-04 06:47:30,60,6,0.1,0.0001999512082253574,9.206568751096714e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 06:47:30,2025-09-04 06:52:30,59,6,0.1016949152542373,0.000282480207081548,7.214030064659486e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 06:52:30,2025-09-04 06:57:30,60,6,0.1,0.00036725583639629633,0.00022061948148,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 06:57:30,2025-09-04 07:02:30,60,6,0.1,0.00026748124553677144,0.00014724758187618648,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 07:02:30,2025-09-04 07:07:30,60,6,0.1,0.0002725025365428735,0.00018273134281798778,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 07:07:30,2025-09-04 07:12:30,60,6,0.1,0.00022249948181318757,0.00014515391590812498,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 07:12:30,2025-09-04 07:17:30,60,6,0.1,0.0002779745601539929,0.00017118080494924474,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 07:17:30,2025-09-04 07:22:30,60,6,0.1,0.00021712764289993913,7.363785297727078e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 07:22:30,2025-09-04 07:27:30,60,6,0.1,0.0002776215451056885,0.00014995984775936221,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 07:27:30,2025-09-04 07:32:30,60,6,0.1,0.00023532928257274932,9.424510601512283e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 07:32:30,2025-09-04 07:37:30,60,6,0.1,0.00022046640912343207,2.6261505770009096e-07,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 07:37:30,2025-09-04 07:42:30,59,6,0.1016949152542373,0.00021237009222474512,2.092407128877498e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 07:42:30,2025-09-04 07:47:30,60,6,0.1,0.00027095303912005875,9.180300009088428e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 07:47:30,2025-09-04 07:52:30,60,6,0.1,0.0002055241436735855,9.929880517223211e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 07:52:30,2025-09-04 07:57:30,60,6,0.1,0.0002540287944015063,7.280670779845623e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 07:57:30,2025-09-04 08:02:30,59,6,0.1016949152542373,0.0003115451965154392,0.0001279095795123198,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 08:02:30,2025-09-04 08:07:30,59,6,0.1016949152542373,0.00029884002252167363,0.00011177785773348604,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 08:07:30,2025-09-04 08:12:30,59,6,0.1016949152542373,0.00026397746593609384,0.00015035084910302034,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 08:12:30,2025-09-04 08:17:30,57,6,0.10526315789473684,0.00029364775960871725,8.752619553291652e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 08:17:30,2025-09-04 08:22:30,58,6,0.10344827586206896,0.00026384772478671437,0.00016421357547287136,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 08:22:30,2025-09-04 08:27:30,59,6,0.1016949152542373,0.00023471152123200056,0.00010580568117930516,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 08:27:30,2025-09-04 08:32:30,59,6,0.1016949152542373,0.00037568421387312867,0.0001536202300634671,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 08:32:30,2025-09-04 08:37:30,60,6,0.1,0.0003710369304723571,0.00016328290236131693,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 08:37:30,2025-09-04 08:42:30,57,6,0.10526315789473684,0.00016993517885666165,0.00011806015059541153,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 08:42:30,2025-09-04 08:47:30,58,6,0.10344827586206896,0.00022408307648547066,8.31978415060775e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 08:47:30,2025-09-04 08:52:30,60,6,0.1,0.00014706911959017077,4.6357532638729994e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 08:52:30,2025-09-04 08:57:30,58,6,0.10344827586206896,0.00019018777574864032,1.6091603740165045e-06,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 08:57:30,2025-09-04 09:02:30,57,6,0.10526315789473684,0.00031155722115983053,8.168976895106539e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 09:02:30,2025-09-04 09:07:30,58,6,0.10344827586206896,0.00046531807740635145,0.0001402762786170797,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 09:07:30,2025-09-04 09:12:30,57,6,0.10526315789473684,0.00033285601414689836,0.00015286172235704496,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 09:12:30,2025-09-04 09:17:30,59,6,0.1016949152542373,0.00017412228877944358,7.822784600861614e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 09:17:30,2025-09-04 09:22:30,59,6,0.1016949152542373,0.00013524416486987434,1.766706436008296e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 09:22:30,2025-09-04 09:27:30,60,6,0.1,0.00018636258243631687,0.00013169838122717437,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 09:27:30,2025-09-04 09:32:30,57,6,0.10526315789473684,0.0001704371989088571,6.532128536953507e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 09:32:30,2025-09-04 09:37:30,58,6,0.10344827586206896,0.0003531856361078667,4.8440430535201596e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 09:37:30,2025-09-04 09:42:30,60,6,0.1,0.0003825497269929201,0.000114363706095233,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 09:42:30,2025-09-04 09:47:30,58,6,0.10344827586206896,0.00023252144699803523,8.279543430038673e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 09:47:30,2025-09-04 09:52:30,59,6,0.1016949152542373,0.00014481149207412614,8.400890959023856e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 09:52:30,2025-09-04 09:57:30,58,6,0.10344827586206896,0.00016161694994387688,8.728520590928335e-06,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 09:57:30,2025-09-04 10:02:30,60,6,0.1,0.00012887166647068682,4.6698264539557515e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 10:02:30,2025-09-04 10:07:30,58,6,0.10344827586206896,0.0001596426390744199,8.466765641230722e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 10:07:30,2025-09-04 10:12:30,59,6,0.1016949152542373,0.0004532073828507066,0.00023372954074041283,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 10:12:30,2025-09-04 10:17:30,60,6,0.1,0.0004184188410185641,0.0001942508134266774,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 10:17:30,2025-09-04 10:22:30,60,6,0.1,0.0002366319084625701,0.0001539407390493963,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 10:22:30,2025-09-04 10:27:30,58,6,0.10344827586206896,0.0002625001996889864,0.00010617076399874752,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 10:27:30,2025-09-04 10:32:30,60,6,0.1,0.00030076487004571106,7.960405578160138e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 10:32:30,2025-09-04 10:37:30,60,6,0.1,0.0003090169178481261,0.00010283666399857343,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 10:37:30,2025-09-04 10:42:30,60,6,0.1,0.00013271152044147527,9.090577867265637e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 10:42:30,2025-09-04 10:47:30,60,6,0.1,0.0002441009659523985,0.00013420683076823537,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 10:47:30,2025-09-04 10:52:30,60,6,0.1,0.00017120912587387238,8.571890943223082e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 10:52:30,2025-09-04 10:57:30,60,6,0.1,0.0004763210580644994,8.22734264287917e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 10:57:30,2025-09-04 11:02:30,59,6,0.1016949152542373,0.0006898894135911604,0.00014892576649785385,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 11:02:30,2025-09-04 11:07:30,59,6,0.1016949152542373,0.00022940047745301229,7.418501016864812e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 11:07:30,2025-09-04 11:12:30,60,6,0.1,0.0008625814927949449,0.00015416043391365265,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 11:12:30,2025-09-04 11:17:30,60,6,0.1,0.0003367647067467061,0.00020115925471824171,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 11:17:30,2025-09-04 11:22:30,60,6,0.1,0.000616962555472611,0.00013536760472820933,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 11:22:30,2025-09-04 11:27:30,60,6,0.1,0.00037816320845251994,0.00011702880399226956,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 11:27:30,2025-09-04 11:32:30,60,6,0.1,0.00015334029690095008,5.5052301043190296e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 11:32:30,2025-09-04 11:37:30,58,7,0.1206896551724138,0.00017492336552926702,7.750876731549283e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 11:37:30,2025-09-04 11:42:30,60,6,0.1,0.00011185450957640342,6.670930199490501e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 11:42:30,2025-09-04 11:47:30,60,6,0.1,0.0001734821655450247,8.328785849087694e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 11:47:30,2025-09-04 11:52:30,60,6,0.1,0.0003055116404464542,0.00014233956627602854,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 11:52:30,2025-09-04 11:57:30,60,6,0.1,0.0002623904524767795,0.00017137903952111345,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 11:57:30,2025-09-04 12:02:30,60,6,0.1,0.00027070681714747025,0.00014415171441672928,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 12:02:30,2025-09-04 12:07:30,60,6,0.1,0.0003399310620775253,0.00012405451034087634,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 12:07:30,2025-09-04 12:12:30,60,6,0.1,0.0002277109649142517,0.0001556789981904672,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 12:12:30,2025-09-04 12:17:30,60,6,0.1,0.0005197815161608332,0.00015780533917215682,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 12:17:30,2025-09-04 12:22:30,60,6,0.1,0.00042305348529403375,0.00024224115105990767,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 12:22:30,2025-09-04 12:27:30,60,6,0.1,0.0002998680630028616,0.00010530581600303182,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 12:27:30,2025-09-04 12:32:30,60,6,0.1,0.0010617446313556655,0.000266224136375115,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 12:32:30,2025-09-04 12:37:30,60,6,0.1,0.00042878726232231656,0.00031817211980094133,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 12:37:30,2025-09-04 12:42:30,60,6,0.1,0.0002894460484181849,0.00019008356618694934,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 12:42:30,2025-09-04 12:47:30,60,6,0.1,0.0003865940019291969,0.0001156053277432179,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 12:47:30,2025-09-04 12:52:30,60,6,0.1,0.0002925634192703086,9.764410017680804e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 12:52:30,2025-09-04 12:57:30,60,6,0.1,0.00022611279894846348,7.908137900294323e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 12:57:30,2025-09-04 13:02:30,60,6,0.1,0.0002780547702894154,0.00017482596989353282,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 13:02:30,2025-09-04 13:07:30,60,6,0.1,0.00019577531005943172,0.00012805105137303488,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 13:07:30,2025-09-04 13:12:30,60,6,0.1,0.0003250008753319378,7.322323597787063e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 13:12:30,2025-09-04 13:17:30,60,6,0.1,0.0005453983806358309,0.0001748063384724219,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 13:17:30,2025-09-04 13:22:30,60,6,0.1,0.0004164323280555493,0.00012520294420461658,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 13:22:30,2025-09-04 13:27:30,60,6,0.1,0.0004970008036799811,7.154972894838356e-05,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 13:27:30,2025-09-04 13:32:30,52,6,0.11538461538461539,0.0007193439589983086,0.0003063427441324151,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 13:32:30,2025-09-04 13:37:30,60,6,0.1,0.0007282299606430342,0.00044385274671547846,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 13:37:30,2025-09-04 13:42:30,60,6,0.1,0.0006107848739098642,0.00032663150206353465,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 13:42:30,2025-09-04 13:47:30,60,6,0.1,0.00047495895683624667,0.00029498544341031166,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 13:47:30,2025-09-04 13:52:30,60,6,0.1,0.0005428270580249972,0.00039919493518087996,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 13:52:30,2025-09-04 13:57:30,60,6,0.1,0.00047081832715001326,0.00035946507449189367,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 13:57:30,2025-09-04 14:02:30,60,6,0.1,0.0005795421779133392,0.0002551554205927787,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 14:02:30,2025-09-04 14:07:30,60,6,0.1,0.0008402005872394369,0.0004594733477397029,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 14:07:30,2025-09-04 14:12:30,60,6,0.1,0.0010055998047935333,0.00032141578670756847,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 14:12:30,2025-09-04 14:17:30,60,6,0.1,0.0006062580908654525,0.0003983785857247568,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 14:17:30,2025-09-04 14:22:30,60,6,0.1,0.0004620018990699748,0.00026500473066981556,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 14:22:30,2025-09-04 14:27:30,60,6,0.1,0.0008005894031253291,0.0002210842127526647,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 14:27:30,2025-09-04 14:32:30,60,6,0.1,0.0003934736518882431,0.00019734033633316274,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 14:32:30,2025-09-04 14:37:30,60,6,0.1,0.0004889815336177605,0.00020743993057692478,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 14:37:30,2025-09-04 14:42:30,58,6,0.10344827586206896,0.0002573329114632372,0.0001876601894119645,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 14:42:30,2025-09-04 14:47:30,55,6,0.10909090909090909,0.0005926989418707507,0.00024323443175404693,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 14:47:30,2025-09-04 14:52:30,60,6,0.1,0.00027527597361931555,0.00020167385243574643,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 14:52:30,2025-09-04 14:57:30,60,6,0.1,0.0002731722464357489,0.00018692403904463362,2025-09-04,1S
BINANCE->COINBASE,2025-09-04 14:57:30,2025-09-04 15:02:30,60,6,0.1,0.00047871985563219255,0.00019940250520544822,2025-09-04,1S
