day,frequency,edge,delta_vol,delta_wash,delta_vol_p,delta_wash_p,vol_high_tsi,vol_low_tsi,wash_high_tsi,wash_low_tsi
2025-09-03,15S,COINBASE->BINANCE,-0.03466805791052563,0.19195314489432136,0.7288313020389925,0.05491711018226142,0.4385026737967914,0.47317073170731705,0.6857142857142857,0.49376114081996436
2025-09-03,15S,COINBASE->BYBITSPOT,-0.00565119109720047,0.21372912801484228,0.9549340071060426,0.03257430765049274,0.37089201877934275,0.3765432098765432,0.6571428571428571,0.44341372912801486
2025-09-03,15S,COINBASE->BITGET,-0.18935698447893567,0.14466684946531394,0.05828212928605114,0.14798979238558152,0.35609756097560974,0.5454545454545454,0.6571428571428571,0.5124760076775432
2025-09-03,15S,BYBITSPOT->BINANCE,-0.02732919254658389,-0.08322026232473995,0.7846288217161972,0.4052945834423012,0.45962732919254656,0.48695652173913045,0.42424242424242425,0.5074626865671642
2025-09-03,15S,BYBITSPOT->COINBASE,0.003628447024673409,0.20483576642335766,0.9710555327339212,0.04052496658710325,0.3113207547169811,0.3076923076923077,0.5625,0.35766423357664234
2025-09-03,15S,BYBITSPOT->BITGET,-0.04525816489924167,0.10382610755745086,0.6508500153806085,0.2991485250963877,0.40106951871657753,0.4463276836158192,0.5522388059701493,0.44841269841269843
2025-09-03,15S,BITGET->BINANCE,-0.006828269033799961,0.011554640813157824,0.9455606030747337,0.9080120384060186,0.3793103448275862,0.38613861386138615,0.46846846846846846,0.45691382765531063
2025-09-03,15S,BITGET->COINBASE,-0.015456086016478687,-0.004832191179054646,0.8771675281762166,0.9614596918664216,0.3348623853211009,0.3503184713375796,0.40476190476190477,0.4095940959409594
2025-09-03,15S,BITGET->BYBITSPOT,-0.0096340212062479,-0.05539800830970126,0.9232503749931065,0.5795924764391045,0.336734693877551,0.3463687150837989,0.3220338983050847,0.377431906614786
2025-09-03,30S,BINANCE->COINBASE,0.009750876984362944,-0.6666666666666666,0.9223223700918759,2.616795669041494e-11,0.2975206611570248,0.28776978417266186,0.0,0.6666666666666666
2025-09-03,30S,BINANCE->BYBITSPOT,-0.12009933027315828,-0.25,0.22975379925025385,0.012419330651552318,0.28865979381443296,0.40875912408759124,0.0,0.25
2025-09-03,30S,BINANCE->BITGET,-0.08742579600647599,0.0,0.38197778811791583,1.0,0.35294117647058826,0.44036697247706424,0.25,0.25
2025-09-03,30S,COINBASE->BINANCE,-0.2083775185577943,0.3,0.037180621504165234,0.002699796063260207,0.34959349593495936,0.5579710144927537,0.5,0.2
2025-09-03,30S,COINBASE->BYBITSPOT,-0.1263120567375886,0.125,0.2065458535505309,0.2112995473337107,0.28368794326241137,0.41,0.5,0.375
2025-09-03,30S,COINBASE->BITGET,-0.2608153477218225,0.6666666666666667,0.009103212860421817,2.616795669041494e-11,0.35251798561151076,0.6133333333333333,1.0,0.3333333333333333
2025-09-03,30S,BYBITSPOT->BINANCE,-0.21041666666666664,-0.3333333333333333,0.035363911114494107,0.0008581206663935692,0.3229166666666667,0.5333333333333333,0.0,0.3333333333333333
2025-09-03,30S,BYBITSPOT->COINBASE,-0.025349650349650366,-0.5714285714285714,0.7998845627573823,1.101657720603555e-08,0.2727272727272727,0.2980769230769231,0.0,0.5714285714285714
2025-09-03,30S,BYBITSPOT->BITGET,-0.025229034531360106,-0.6666666666666666,0.8008166501512335,2.616795669041494e-11,0.35658914728682173,0.38181818181818183,0.0,0.6666666666666666
2025-09-03,30S,BITGET->BINANCE,-0.02137049941927993,-0.41666666666666663,0.8307771165119453,3.090859376464472e-05,0.4095238095238095,0.43089430894308944,0.25,0.6666666666666666
2025-09-03,30S,BITGET->COINBASE,0.0723694779116466,0.6666666666666667,0.4692531390972332,2.616795669041494e-11,0.31333333333333335,0.24096385542168675,1.0,0.3333333333333333
2025-09-03,30S,BITGET->BYBITSPOT,-0.024417027323816287,0.5,0.8070989489014162,5.733031438470704e-07,0.36496350364963503,0.3893805309734513,0.5,0.0
2025-09-04,1S,BINANCE->COINBASE,0.009860045982687055,0.2887108112774722,0.9214555049124495,0.003888006087245266,0.2183406113537118,0.20848056537102475,0.6179577464788732,0.329246935201401
2025-09-04,1S,BINANCE->BYBITSPOT,0.02796375194427539,0.34192126909518206,0.7797556186406784,0.0006280261585027702,0.2358490566037736,0.2078853046594982,0.5887681159420289,0.24684684684684685
2025-09-04,1S,BINANCE->BITGET,0.014401009375883733,0.35794307415085935,0.8854924990568307,0.00034434349115897156,0.2914572864321608,0.27705627705627706,0.6514851485148515,0.29354207436399216
2025-09-04,1S,COINBASE->BINANCE,-0.12815428983417448,0.37064764503788894,0.2000030421761827,0.00021016276809637802,0.3684210526315789,0.4965753424657534,0.8758741258741258,0.5052264808362369
2025-09-04,1S,COINBASE->BYBITSPOT,-0.09435594886922319,0.5133444333299664,0.34539480228654584,2.844872002416565e-07,0.23008849557522124,0.3244444444444444,0.822141560798548,0.3087971274685817
2025-09-04,1S,COINBASE->BITGET,-0.09871600492750876,0.4768624459699975,0.32356418346586935,1.85488064485817e-06,0.2827868852459016,0.3815028901734104,0.8043478260869565,0.32748538011695905
2025-09-04,1S,BYBITSPOT->BINANCE,-0.012244897959183654,0.454381548303142,0.9025434502178098,5.5245020875727135e-06,0.3142857142857143,0.32653061224489793,0.8150087260034904,0.3606271777003484
2025-09-04,1S,BYBITSPOT->COINBASE,0.043424480386828335,0.4708349464447025,0.6641106809563189,2.497306911930508e-06,0.2794759825327511,0.23605150214592274,0.7513227513227513,0.2804878048780488
2025-09-04,1S,BYBITSPOT->BITGET,-0.04135168314272791,0.4309374691513748,0.6792279933296899,1.6371678959847813e-05,0.27705627705627706,0.31840796019900497,0.7630057803468208,0.33206831119544594
2025-09-04,1S,BITGET->BINANCE,-0.014634146341463428,0.33690868568917354,0.883651835100635,0.000754176590888056,0.3024390243902439,0.3170731707317073,0.7045045045045045,0.367595818815331
2025-09-04,1S,BITGET->COINBASE,0.0034107519896053318,0.37450573542653565,0.972791411965565,0.00018035256943838007,0.2480916030534351,0.24468085106382978,0.6741573033707865,0.29965156794425085
2025-09-04,1S,BITGET->BYBITSPOT,-0.03962307870549159,0.4119684458667509,0.6919347812113934,3.793915988037355e-05,0.23140495867768596,0.27102803738317754,0.6986817325800376,0.2867132867132867
2025-09-04,2S,BINANCE->COINBASE,0.009860045982687055,0.2887108112774722,0.9214555049124495,0.003888006087245266,0.2183406113537118,0.20848056537102475,0.6179577464788732,0.329246935201401
