IC_1,IC_2,IC_3,IC_4,second
-0.1866153347787675,0.22365123023748945,-3.3285398746623156,0.07077948904015004,204
0.2090235562270762,-0.8045440340698721,2.5485721442414713,4.960936523597485,205
0.2676262951251341,3.8475194593855444,-1.2102506297918068,-0.09788646833976507,206
0.00789069452325797,0.05679062858363343,0.010797624866264477,2.6707449311279518e-05,207
-1.5223650375593447,-0.02058282054467948,-0.059690157164669855,-0.0312657569235151,208
0.02497908112033031,0.042131039474168804,0.3041761405596647,-0.0061892997818326105,209
-0.05790686929969276,0.052701050562942074,0.010663277093949599,0.010923588401274085,210
-0.21031624362170517,1.4015783689398564,-0.09485754188829053,-0.06220511556962881,211
0.3097473773005962,-0.22366014644678903,2.5052711157999026,3.347925164577121,212
-1.803852316348292,0.04003555181617528,-1.3571528446115264,-0.14362208624177006,213
0.005107624499689647,1.5981519316128923,-0.11661618778942602,-0.03899796327787349,214
-0.2656161898457895,-3.232966730196235,0.30312486816491774,0.10253090411090264,215
-0.5747014023135922,-3.9490915599032186,-2.5508194943791764,0.17765364174278242,216
-4.6982847648877195,-0.31967871503387557,2.404743595167155,-0.15479268979507124,217
0.3489361895696363,3.762307695271874,0.21743227311299804,-0.13998229727946954,218
-1.3653740977851836,-0.6922913408113882,0.6506829216966702,-0.5252628914577773,219
1.5270877198508044,2.349281806921557,-0.08189517469060437,-0.043077663352442994,220
-1.323313048520497,-0.0064823241557658015,-0.050817587902700544,-0.027330413225041823,221
-0.2638372667557183,-1.1049732139784922,-1.6159677630573035,0.06189702852692645,222
2.9686247348552235,0.17795435936545304,0.6850687940800573,0.048501533607036136,223
-0.10385460530123204,0.15265340480509407,-1.9076789973702377,0.040674757387178184,224
0.0073524913992368286,0.05734601351168797,0.011278933999748162,-0.012311723917255121,225
-4.599791432219883,-0.32516532077388643,-0.1865657690323969,-0.10160204257487472,226
-0.08125273791265558,0.1937640755408674,-2.65995787893192,0.05804067520625113,227
-0.06700597612275373,0.056193903754606846,-0.12858248894632396,0.001687069443646969,228
0.008429008000722915,0.056235129779169196,0.010316217044909905,0.012367668694155322,229
0.04224827439840909,0.4709519895718773,-0.017350220287300138,-0.025388048331126605,230
0.00789069452325797,0.05679062858363343,0.010797624866264477,2.6707449311279518e-05,231
0.1699448115416897,1.975016725401107,-0.1185757412754301,-0.06068102305459737,232
-0.08330048609268811,-1.0392293456284039,0.10708477223145323,0.03420238773275468,233
-0.19174366626153444,0.2281443672484361,-3.4068606207353223,0.06010734558743318,234
0.018434445614607328,0.05218761620839395,0.19538544148759246,-0.016349722317353783,235
