ts,venue,msgs_last_30s,last_tick_exchange_ts,last_tick_local_ts,lag_ms,gaps_last_30s
2025-09-28T00:03:52.001623,binance,8,1759010631017,1759010631128,0,0
2025-09-28T00:03:52.001623,coinbase,110,,,0,0
2025-09-28T00:03:52.001623,kraken,1,,,0,0
2025-09-28T00:03:52.001623,okx,38,,,0,0
2025-09-28T00:03:52.001623,bybit,34,,,0,0
2025-09-28T00:03:57.003281,binance,13,1759010636016,1759010636120,0,0
2025-09-28T00:03:57.003281,coinbase,132,,,0,0
2025-09-28T00:03:57.003281,kraken,3,,,0,0
2025-09-28T00:03:57.003281,okx,57,,,0,0
2025-09-28T00:03:57.003281,bybit,38,,,0,0
2025-09-28T00:03:57.003612,binance,13,1759010636016,1759010636120,0,0
2025-09-28T00:03:57.003612,coinbase,132,,,0,0
2025-09-28T00:03:57.003612,kraken,3,,,0,0
2025-09-28T00:03:57.003612,okx,57,,,0,0
2025-09-28T00:03:57.003612,bybit,38,,,0,0
2025-09-28T00:03:57.003792,binance,13,1759010636016,1759010636120,0,0
2025-09-28T00:03:57.003792,coinbase,132,,,0,0
2025-09-28T00:03:57.003792,kraken,3,,,0,0
2025-09-28T00:03:57.003792,okx,57,,,0,0
2025-09-28T00:03:57.003792,bybit,38,,,0,0
2025-09-28T00:03:57.003951,binance,13,1759010636016,1759010636120,0,0
2025-09-28T00:03:57.003951,coinbase,132,,,0,0
2025-09-28T00:03:57.003951,kraken,3,,,0,0
2025-09-28T00:03:57.003951,okx,57,,,0,0
2025-09-28T00:03:57.003951,bybit,38,,,0,0
2025-09-28T00:03:57.004549,binance,13,1759010636016,1759010636120,0,0
2025-09-28T00:03:57.004549,coinbase,132,,,0,0
2025-09-28T00:03:57.004549,kraken,3,,,0,0
2025-09-28T00:03:57.004549,okx,57,,,0,0
2025-09-28T00:03:57.004549,bybit,38,,,0,0
2025-09-28T00:04:02.007640,binance,18,1759010641016,1759010641114,0,0
2025-09-28T00:04:02.007640,coinbase,141,,,0,0
2025-09-28T00:04:02.007640,kraken,5,,,0,0
2025-09-28T00:04:02.007640,okx,79,,,0,0
2025-09-28T00:04:02.007640,bybit,45,,,0,0
2025-09-28T00:04:02.008382,binance,18,1759010641016,1759010641114,0,0
2025-09-28T00:04:02.008382,coinbase,141,,,0,0
2025-09-28T00:04:02.008382,kraken,5,,,0,0
2025-09-28T00:04:02.008382,okx,79,,,0,0
2025-09-28T00:04:02.008382,bybit,45,,,0,0
2025-09-28T00:04:02.008596,binance,18,1759010641016,1759010641114,0,0
2025-09-28T00:04:02.008596,coinbase,141,,,0,0
2025-09-28T00:04:02.008596,kraken,5,,,0,0
2025-09-28T00:04:02.008596,okx,79,,,0,0
2025-09-28T00:04:02.008596,bybit,45,,,0,0
2025-09-28T00:04:02.008755,binance,18,1759010641016,1759010641114,0,0
2025-09-28T00:04:02.008755,coinbase,141,,,0,0
2025-09-28T00:04:02.008755,kraken,5,,,0,0
2025-09-28T00:04:02.008755,okx,79,,,0,0
2025-09-28T00:04:02.008755,bybit,45,,,0,0
2025-09-28T00:04:02.008907,binance,18,1759010641016,1759010641114,0,0
2025-09-28T00:04:02.008907,coinbase,141,,,0,0
2025-09-28T00:04:02.008907,kraken,5,,,0,0
2025-09-28T00:04:02.008907,okx,79,,,0,0
2025-09-28T00:04:02.008907,bybit,45,,,0,0
2025-09-28T00:04:07.010901,binance,23,1759010646017,1759010646116,0,0
2025-09-28T00:04:07.010901,coinbase,143,,,0,0
2025-09-28T00:04:07.010901,kraken,6,,,0,0
2025-09-28T00:04:07.010901,okx,98,,,0,0
2025-09-28T00:04:07.010901,bybit,49,,,0,0
2025-09-28T00:04:07.011500,binance,23,1759010646017,1759010646116,0,0
2025-09-28T00:04:07.011500,coinbase,143,,,0,0
2025-09-28T00:04:07.011500,kraken,6,,,0,0
2025-09-28T00:04:07.011500,okx,98,,,0,0
2025-09-28T00:04:07.011500,bybit,49,,,0,0
2025-09-28T00:04:07.011700,binance,23,1759010646017,1759010646116,0,0
2025-09-28T00:04:07.011700,coinbase,143,,,0,0
2025-09-28T00:04:07.011700,kraken,6,,,0,0
2025-09-28T00:04:07.011700,okx,98,,,0,0
2025-09-28T00:04:07.011700,bybit,49,,,0,0
2025-09-28T00:04:07.011861,binance,23,1759010646017,1759010646116,0,0
2025-09-28T00:04:07.011861,coinbase,143,,,0,0
2025-09-28T00:04:07.011861,kraken,6,,,0,0
2025-09-28T00:04:07.011861,okx,98,,,0,0
2025-09-28T00:04:07.011861,bybit,49,,,0,0
2025-09-28T00:04:07.012009,binance,23,1759010646017,1759010646116,0,0
2025-09-28T00:04:07.012009,coinbase,143,,,0,0
2025-09-28T00:04:07.012009,kraken,6,,,0,0
2025-09-28T00:04:07.012009,okx,98,,,0,0
2025-09-28T00:04:07.012009,bybit,49,,,0,0
2025-09-28T00:04:12.097239,binance,28,1759010651016,1759010651114,0,0
2025-09-28T00:04:12.097239,coinbase,155,,,0,0
2025-09-28T00:04:12.097239,kraken,7,,,0,0
2025-09-28T00:04:12.097239,okx,117,,,0,0
2025-09-28T00:04:12.097239,bybit,57,,,0,0
2025-09-28T00:04:12.097787,binance,28,1759010651016,1759010651114,0,0
2025-09-28T00:04:12.097787,coinbase,155,,,0,0
2025-09-28T00:04:12.097787,kraken,7,,,0,0
2025-09-28T00:04:12.097787,okx,117,,,0,0
2025-09-28T00:04:12.097787,bybit,57,,,0,0
2025-09-28T00:04:12.098004,binance,28,1759010651016,1759010651114,0,0
2025-09-28T00:04:12.098004,coinbase,155,,,0,0
2025-09-28T00:04:12.098004,kraken,7,,,0,0
2025-09-28T00:04:12.098004,okx,117,,,0,0
2025-09-28T00:04:12.098004,bybit,57,,,0,0
2025-09-28T00:04:12.098203,binance,28,1759010651016,1759010651114,0,0
2025-09-28T00:04:12.098203,coinbase,155,,,0,0
2025-09-28T00:04:12.098203,kraken,7,,,0,0
2025-09-28T00:04:12.098203,okx,117,,,0,0
2025-09-28T00:04:12.098203,bybit,57,,,0,0
2025-09-28T00:04:12.098612,binance,28,1759010651016,1759010651114,0,0
2025-09-28T00:04:12.098612,coinbase,155,,,0,0
2025-09-28T00:04:12.098612,kraken,7,,,0,0
2025-09-28T00:04:12.098612,okx,117,,,0,0
2025-09-28T00:04:12.098612,bybit,57,,,0,0
2025-09-28T00:04:17.101836,binance,33,1759010656016,1759010656115,0,0
2025-09-28T00:04:17.101836,coinbase,162,,,0,0
2025-09-28T00:04:17.101836,kraken,9,,,0,0
2025-09-28T00:04:17.101836,okx,130,,,0,0
2025-09-28T00:04:17.101836,bybit,58,,,0,0
2025-09-28T00:04:17.104750,binance,33,1759010656016,1759010656115,0,0
2025-09-28T00:04:17.104750,coinbase,162,,,0,0
2025-09-28T00:04:17.104750,kraken,9,,,0,0
2025-09-28T00:04:17.104750,okx,130,,,0,0
2025-09-28T00:04:17.104750,bybit,58,,,0,0
2025-09-28T00:04:17.105724,binance,33,1759010656016,1759010656115,0,0
2025-09-28T00:04:17.105724,coinbase,162,,,0,0
2025-09-28T00:04:17.105724,kraken,9,,,0,0
2025-09-28T00:04:17.105724,okx,130,,,0,0
2025-09-28T00:04:17.105724,bybit,58,,,0,0
2025-09-28T00:04:17.106331,binance,33,1759010656016,1759010656115,0,0
2025-09-28T00:04:17.106331,coinbase,162,,,0,0
2025-09-28T00:04:17.106331,kraken,9,,,0,0
2025-09-28T00:04:17.106331,okx,130,,,0,0
2025-09-28T00:04:17.106331,bybit,58,,,0,0
2025-09-28T00:04:17.106914,binance,33,1759010656016,1759010656115,0,0
2025-09-28T00:04:17.106914,coinbase,162,,,0,0
2025-09-28T00:04:17.106914,kraken,9,,,0,0
2025-09-28T00:04:17.106914,okx,130,,,0,0
2025-09-28T00:04:17.106914,bybit,58,,,0,0
2025-09-28T00:04:22.116642,binance,38,1759010661016,1759010661115,0,0
2025-09-28T00:04:22.116642,coinbase,166,,,0,0
2025-09-28T00:04:22.116642,kraken,12,,,0,0
2025-09-28T00:04:22.116642,okx,155,,,0,0
2025-09-28T00:04:22.116642,bybit,66,,,0,0
2025-09-28T00:04:22.117874,binance,38,1759010661016,1759010661115,0,0
2025-09-28T00:04:22.117874,coinbase,166,,,0,0
2025-09-28T00:04:22.117874,kraken,12,,,0,0
2025-09-28T00:04:22.117874,okx,155,,,0,0
2025-09-28T00:04:22.117874,bybit,66,,,0,0
2025-09-28T00:04:22.118432,binance,38,1759010661016,1759010661115,0,0
2025-09-28T00:04:22.118432,coinbase,166,,,0,0
2025-09-28T00:04:22.118432,kraken,12,,,0,0
2025-09-28T00:04:22.118432,okx,155,,,0,0
2025-09-28T00:04:22.118432,bybit,66,,,0,0
2025-09-28T00:04:22.118915,binance,38,1759010661016,1759010661115,0,0
2025-09-28T00:04:22.118915,coinbase,166,,,0,0
2025-09-28T00:04:22.118915,kraken,12,,,0,0
2025-09-28T00:04:22.118915,okx,155,,,0,0
2025-09-28T00:04:22.118915,bybit,66,,,0,0
2025-09-28T00:04:22.119376,binance,38,1759010661016,1759010661115,0,0
2025-09-28T00:04:22.119376,coinbase,166,,,0,0
2025-09-28T00:04:22.119376,kraken,12,,,0,0
2025-09-28T00:04:22.119376,okx,155,,,0,0
2025-09-28T00:04:22.119376,bybit,66,,,0,0
2025-09-28T00:04:27.126760,binance,44,1759010667016,1759010667118,0,0
2025-09-28T00:04:27.126760,coinbase,188,,,0,0
2025-09-28T00:04:27.126760,kraken,12,,,0,0
2025-09-28T00:04:27.126760,okx,186,,,0,0
2025-09-28T00:04:27.126760,bybit,83,,,0,0
2025-09-28T00:04:27.127559,binance,44,1759010667016,1759010667118,0,0
2025-09-28T00:04:27.127559,coinbase,188,,,0,0
2025-09-28T00:04:27.127559,kraken,12,,,0,0
2025-09-28T00:04:27.127559,okx,186,,,0,0
2025-09-28T00:04:27.127559,bybit,83,,,0,0
2025-09-28T00:04:27.128055,binance,44,1759010667016,1759010667118,0,0
2025-09-28T00:04:27.128055,coinbase,188,,,0,0
2025-09-28T00:04:27.128055,kraken,12,,,0,0
2025-09-28T00:04:27.128055,okx,186,,,0,0
2025-09-28T00:04:27.128055,bybit,83,,,0,0
2025-09-28T00:04:27.128471,binance,44,1759010667016,1759010667118,0,0
2025-09-28T00:04:27.128471,coinbase,188,,,0,0
2025-09-28T00:04:27.128471,kraken,12,,,0,0
2025-09-28T00:04:27.128471,okx,186,,,0,0
2025-09-28T00:04:27.128471,bybit,83,,,0,0
2025-09-28T00:04:27.128870,binance,44,1759010667016,1759010667118,0,0
2025-09-28T00:04:27.128870,coinbase,188,,,0,0
2025-09-28T00:04:27.128870,kraken,12,,,0,0
2025-09-28T00:04:27.128870,okx,186,,,0,0
2025-09-28T00:04:27.128870,bybit,83,,,0,0
2025-09-28T00:04:32.129851,binance,49,1759010672017,1759010672117,0,0
2025-09-28T00:04:32.129851,coinbase,193,,,0,0
2025-09-28T00:04:32.129851,kraken,12,,,0,0
2025-09-28T00:04:32.129851,okx,213,,,0,0
2025-09-28T00:04:32.129851,bybit,88,,,0,0
2025-09-28T00:04:32.130560,binance,49,1759010672017,1759010672117,0,0
2025-09-28T00:04:32.130560,coinbase,193,,,0,0
2025-09-28T00:04:32.130560,kraken,12,,,0,0
2025-09-28T00:04:32.130560,okx,213,,,0,0
2025-09-28T00:04:32.130560,bybit,88,,,0,0
2025-09-28T00:04:32.130961,binance,49,1759010672017,1759010672117,0,0
2025-09-28T00:04:32.130961,coinbase,193,,,0,0
2025-09-28T00:04:32.130961,kraken,12,,,0,0
2025-09-28T00:04:32.130961,okx,213,,,0,0
2025-09-28T00:04:32.130961,bybit,88,,,0,0
2025-09-28T00:04:32.131314,binance,49,1759010672017,1759010672117,0,0
2025-09-28T00:04:32.131314,coinbase,193,,,0,0
2025-09-28T00:04:32.131314,kraken,12,,,0,0
2025-09-28T00:04:32.131314,okx,213,,,0,0
2025-09-28T00:04:32.131314,bybit,88,,,0,0
2025-09-28T00:04:32.131658,binance,49,1759010672017,1759010672117,0,0
2025-09-28T00:04:32.131658,coinbase,193,,,0,0
2025-09-28T00:04:32.131658,kraken,12,,,0,0
2025-09-28T00:04:32.131658,okx,213,,,0,0
2025-09-28T00:04:32.131658,bybit,88,,,0,0
2025-09-28T00:04:37.134115,binance,53,1759010676017,1759010676115,0,0
2025-09-28T00:04:37.134115,coinbase,204,,,0,0
2025-09-28T00:04:37.134115,kraken,13,,,0,0
2025-09-28T00:04:37.134115,okx,230,,,0,0
2025-09-28T00:04:37.134115,bybit,93,,,0,0
2025-09-28T00:04:37.135604,binance,53,1759010676017,1759010676115,0,0
2025-09-28T00:04:37.135604,coinbase,204,,,0,0
2025-09-28T00:04:37.135604,kraken,13,,,0,0
2025-09-28T00:04:37.135604,okx,230,,,0,0
2025-09-28T00:04:37.135604,bybit,93,,,0,0
2025-09-28T00:04:37.136524,binance,53,1759010676017,1759010676115,0,0
2025-09-28T00:04:37.136524,coinbase,204,,,0,0
2025-09-28T00:04:37.136524,kraken,13,,,0,0
2025-09-28T00:04:37.136524,okx,230,,,0,0
2025-09-28T00:04:37.136524,bybit,93,,,0,0
2025-09-28T00:04:37.137648,binance,53,1759010676017,1759010676115,0,0
2025-09-28T00:04:37.137648,coinbase,204,,,0,0
2025-09-28T00:04:37.137648,kraken,13,,,0,0
2025-09-28T00:04:37.137648,okx,230,,,0,0
2025-09-28T00:04:37.137648,bybit,93,,,0,0
2025-09-28T00:04:37.138661,binance,53,1759010676017,1759010676115,0,0
2025-09-28T00:04:37.138661,coinbase,204,,,0,0
2025-09-28T00:04:37.138661,kraken,13,,,0,0
2025-09-28T00:04:37.138661,okx,230,,,0,0
2025-09-28T00:04:37.138661,bybit,93,,,0,0
2025-09-28T00:04:42.188734,binance,58,1759010681017,1759010681116,0,0
2025-09-28T00:04:42.188734,coinbase,212,,,0,0
2025-09-28T00:04:42.188734,kraken,13,,,0,0
2025-09-28T00:04:42.188734,okx,252,,,0,0
2025-09-28T00:04:42.188734,bybit,98,,,0,0
2025-09-28T00:04:42.189429,binance,58,1759010681017,1759010681116,0,0
2025-09-28T00:04:42.189429,coinbase,212,,,0,0
2025-09-28T00:04:42.189429,kraken,13,,,0,0
2025-09-28T00:04:42.189429,okx,252,,,0,0
2025-09-28T00:04:42.189429,bybit,98,,,0,0
2025-09-28T00:04:42.189912,binance,58,1759010681017,1759010681116,0,0
2025-09-28T00:04:42.189912,coinbase,212,,,0,0
2025-09-28T00:04:42.189912,kraken,13,,,0,0
2025-09-28T00:04:42.189912,okx,252,,,0,0
2025-09-28T00:04:42.189912,bybit,98,,,0,0
2025-09-28T00:04:42.190275,binance,58,1759010681017,1759010681116,0,0
2025-09-28T00:04:42.190275,coinbase,212,,,0,0
2025-09-28T00:04:42.190275,kraken,13,,,0,0
2025-09-28T00:04:42.190275,okx,252,,,0,0
2025-09-28T00:04:42.190275,bybit,98,,,0,0
2025-09-28T00:04:42.190555,binance,58,1759010681017,1759010681116,0,0
2025-09-28T00:04:42.190555,coinbase,212,,,0,0
2025-09-28T00:04:42.190555,kraken,13,,,0,0
2025-09-28T00:04:42.190555,okx,252,,,0,0
2025-09-28T00:04:42.190555,bybit,98,,,0,0
2025-09-28T00:04:47.192561,binance,64,1759010687016,1759010687116,0,0
2025-09-28T00:04:47.192561,coinbase,253,,,0,0
2025-09-28T00:04:47.192561,kraken,16,,,0,0
2025-09-28T00:04:47.192561,okx,279,,,0,0
2025-09-28T00:04:47.192561,bybit,108,,,0,0
2025-09-28T00:04:47.193310,binance,64,1759010687016,1759010687116,0,0
2025-09-28T00:04:47.193310,coinbase,253,,,0,0
2025-09-28T00:04:47.193310,kraken,16,,,0,0
2025-09-28T00:04:47.193310,okx,279,,,0,0
2025-09-28T00:04:47.193310,bybit,108,,,0,0
2025-09-28T00:04:47.193688,binance,64,1759010687016,1759010687116,0,0
2025-09-28T00:04:47.193688,coinbase,253,,,0,0
2025-09-28T00:04:47.193688,kraken,16,,,0,0
2025-09-28T00:04:47.193688,okx,279,,,0,0
2025-09-28T00:04:47.193688,bybit,108,,,0,0
2025-09-28T00:04:47.194043,binance,64,1759010687016,1759010687116,0,0
2025-09-28T00:04:47.194043,coinbase,253,,,0,0
2025-09-28T00:04:47.194043,kraken,16,,,0,0
2025-09-28T00:04:47.194043,okx,279,,,0,0
2025-09-28T00:04:47.194043,bybit,108,,,0,0
2025-09-28T00:04:47.194655,binance,64,1759010687016,1759010687116,0,0
2025-09-28T00:04:47.194655,coinbase,253,,,0,0
2025-09-28T00:04:47.194655,kraken,16,,,0,0
2025-09-28T00:04:47.194655,okx,279,,,0,0
2025-09-28T00:04:47.194655,bybit,108,,,0,0
2025-09-28T00:04:52.196902,binance,69,1759010692017,1759010692117,0,0
2025-09-28T00:04:52.196902,coinbase,276,,,0,0
2025-09-28T00:04:52.196902,kraken,17,,,0,0
2025-09-28T00:04:52.196902,okx,298,,,0,0
2025-09-28T00:04:52.196902,bybit,115,,,0,0
2025-09-28T00:04:52.197956,binance,69,1759010692017,1759010692117,0,0
2025-09-28T00:04:52.197956,coinbase,276,,,0,0
2025-09-28T00:04:52.197956,kraken,17,,,0,0
2025-09-28T00:04:52.197956,okx,298,,,0,0
2025-09-28T00:04:52.197956,bybit,115,,,0,0
2025-09-28T00:04:52.198551,binance,69,1759010692017,1759010692117,0,0
2025-09-28T00:04:52.198551,coinbase,276,,,0,0
2025-09-28T00:04:52.198551,kraken,17,,,0,0
2025-09-28T00:04:52.198551,okx,298,,,0,0
2025-09-28T00:04:52.198551,bybit,115,,,0,0
2025-09-28T00:04:52.198995,binance,69,1759010692017,1759010692117,0,0
2025-09-28T00:04:52.198995,coinbase,276,,,0,0
2025-09-28T00:04:52.198995,kraken,17,,,0,0
2025-09-28T00:04:52.198995,okx,298,,,0,0
2025-09-28T00:04:52.198995,bybit,115,,,0,0
2025-09-28T00:04:52.199407,binance,69,1759010692017,1759010692117,0,0
2025-09-28T00:04:52.199407,coinbase,276,,,0,0
2025-09-28T00:04:52.199407,kraken,17,,,0,0
2025-09-28T00:04:52.199407,okx,298,,,0,0
2025-09-28T00:04:52.199407,bybit,115,,,0,0
2025-09-28T00:04:57.201715,binance,74,1759010697016,1759010697116,0,0
2025-09-28T00:04:57.201715,coinbase,290,,,0,0
2025-09-28T00:04:57.201715,kraken,18,,,0,0
2025-09-28T00:04:57.201715,okx,329,,,0,0
2025-09-28T00:04:57.201715,bybit,124,,,0,0
2025-09-28T00:04:57.202699,binance,74,1759010697016,1759010697116,0,0
2025-09-28T00:04:57.202699,coinbase,290,,,0,0
2025-09-28T00:04:57.202699,kraken,18,,,0,0
2025-09-28T00:04:57.202699,okx,329,,,0,0
2025-09-28T00:04:57.202699,bybit,124,,,0,0
2025-09-28T00:04:57.203243,binance,74,1759010697016,1759010697116,0,0
2025-09-28T00:04:57.203243,coinbase,290,,,0,0
2025-09-28T00:04:57.203243,kraken,18,,,0,0
2025-09-28T00:04:57.203243,okx,329,,,0,0
2025-09-28T00:04:57.203243,bybit,124,,,0,0
2025-09-28T00:04:57.203693,binance,74,1759010697016,1759010697116,0,0
2025-09-28T00:04:57.203693,coinbase,290,,,0,0
2025-09-28T00:04:57.203693,kraken,18,,,0,0
2025-09-28T00:04:57.203693,okx,329,,,0,0
2025-09-28T00:04:57.203693,bybit,124,,,0,0
2025-09-28T00:04:57.204088,binance,74,1759010697016,1759010697116,0,0
2025-09-28T00:04:57.204088,coinbase,290,,,0,0
2025-09-28T00:04:57.204088,kraken,18,,,0,0
2025-09-28T00:04:57.204088,okx,329,,,0,0
2025-09-28T00:04:57.204088,bybit,124,,,0,0
2025-09-28T00:05:02.206463,binance,79,1759010702016,1759010702116,0,0
2025-09-28T00:05:02.206463,coinbase,300,,,0,0
2025-09-28T00:05:02.206463,kraken,20,,,0,0
2025-09-28T00:05:02.206463,okx,364,,,0,0
2025-09-28T00:05:02.206463,bybit,133,,,0,0
2025-09-28T00:05:02.207688,binance,79,1759010702016,1759010702116,0,0
2025-09-28T00:05:02.207688,coinbase,300,,,0,0
2025-09-28T00:05:02.207688,kraken,20,,,0,0
2025-09-28T00:05:02.207688,okx,364,,,0,0
2025-09-28T00:05:02.207688,bybit,133,,,0,0
2025-09-28T00:05:02.207913,binance,79,1759010702016,1759010702116,0,0
2025-09-28T00:05:02.207913,coinbase,300,,,0,0
2025-09-28T00:05:02.207913,kraken,20,,,0,0
2025-09-28T00:05:02.207913,okx,364,,,0,0
2025-09-28T00:05:02.207913,bybit,133,,,0,0
2025-09-28T00:05:02.208115,binance,79,1759010702016,1759010702116,0,0
2025-09-28T00:05:02.208115,coinbase,300,,,0,0
2025-09-28T00:05:02.208115,kraken,20,,,0,0
2025-09-28T00:05:02.208115,okx,364,,,0,0
2025-09-28T00:05:02.208115,bybit,133,,,0,0
2025-09-28T00:05:02.208273,binance,79,1759010702016,1759010702116,0,0
2025-09-28T00:05:02.208273,coinbase,300,,,0,0
2025-09-28T00:05:02.208273,kraken,20,,,0,0
2025-09-28T00:05:02.208273,okx,364,,,0,0
2025-09-28T00:05:02.208273,bybit,133,,,0,0
2025-09-28T00:05:07.210354,binance,84,1759010707017,1759010707116,0,0
2025-09-28T00:05:07.210354,coinbase,303,,,0,0
2025-09-28T00:05:07.210354,kraken,22,,,0,0
2025-09-28T00:05:07.210354,okx,405,,,0,0
2025-09-28T00:05:07.210354,bybit,137,,,0,0
2025-09-28T00:05:07.211299,binance,84,1759010707017,1759010707116,0,0
2025-09-28T00:05:07.211299,coinbase,303,,,0,0
2025-09-28T00:05:07.211299,kraken,22,,,0,0
2025-09-28T00:05:07.211299,okx,405,,,0,0
2025-09-28T00:05:07.211299,bybit,137,,,0,0
2025-09-28T00:05:07.211787,binance,84,1759010707017,1759010707116,0,0
2025-09-28T00:05:07.211787,coinbase,303,,,0,0
2025-09-28T00:05:07.211787,kraken,22,,,0,0
2025-09-28T00:05:07.211787,okx,405,,,0,0
2025-09-28T00:05:07.211787,bybit,137,,,0,0
2025-09-28T00:05:07.212298,binance,84,1759010707017,1759010707116,0,0
2025-09-28T00:05:07.212298,coinbase,303,,,0,0
2025-09-28T00:05:07.212298,kraken,22,,,0,0
2025-09-28T00:05:07.212298,okx,405,,,0,0
2025-09-28T00:05:07.212298,bybit,137,,,0,0
2025-09-28T00:05:07.212708,binance,84,1759010707017,1759010707116,0,0
2025-09-28T00:05:07.212708,coinbase,303,,,0,0
2025-09-28T00:05:07.212708,kraken,22,,,0,0
2025-09-28T00:05:07.212708,okx,405,,,0,0
2025-09-28T00:05:07.212708,bybit,137,,,0,0
2025-09-28T00:05:12.282377,binance,89,1759010712016,1759010712116,0,0
2025-09-28T00:05:12.282377,coinbase,315,,,0,0
2025-09-28T00:05:12.282377,kraken,24,,,0,0
2025-09-28T00:05:12.282377,okx,446,,,0,0
2025-09-28T00:05:12.282377,bybit,141,,,0,0
2025-09-28T00:05:12.282725,binance,89,1759010712016,1759010712116,0,0
2025-09-28T00:05:12.282725,coinbase,315,,,0,0
2025-09-28T00:05:12.282725,kraken,24,,,0,0
2025-09-28T00:05:12.282725,okx,446,,,0,0
2025-09-28T00:05:12.282725,bybit,141,,,0,0
2025-09-28T00:05:12.282912,binance,89,1759010712016,1759010712116,0,0
2025-09-28T00:05:12.282912,coinbase,315,,,0,0
2025-09-28T00:05:12.282912,kraken,24,,,0,0
2025-09-28T00:05:12.282912,okx,446,,,0,0
2025-09-28T00:05:12.282912,bybit,141,,,0,0
2025-09-28T00:05:12.283065,binance,89,1759010712016,1759010712116,0,0
2025-09-28T00:05:12.283065,coinbase,315,,,0,0
2025-09-28T00:05:12.283065,kraken,24,,,0,0
2025-09-28T00:05:12.283065,okx,446,,,0,0
2025-09-28T00:05:12.283065,bybit,141,,,0,0
2025-09-28T00:05:12.283201,binance,89,1759010712016,1759010712116,0,0
2025-09-28T00:05:12.283201,coinbase,315,,,0,0
2025-09-28T00:05:12.283201,kraken,24,,,0,0
2025-09-28T00:05:12.283201,okx,446,,,0,0
2025-09-28T00:05:12.283201,bybit,141,,,0,0
2025-09-28T00:05:17.285284,binance,94,1759010717017,1759010717117,0,0
2025-09-28T00:05:17.285284,coinbase,338,,,0,0
2025-09-28T00:05:17.285284,kraken,26,,,0,0
2025-09-28T00:05:17.285284,okx,480,,,0,0
2025-09-28T00:05:17.285284,bybit,144,,,0,0
2025-09-28T00:05:17.286381,binance,94,1759010717017,1759010717117,0,0
2025-09-28T00:05:17.286381,coinbase,338,,,0,0
2025-09-28T00:05:17.286381,kraken,26,,,0,0
2025-09-28T00:05:17.286381,okx,480,,,0,0
2025-09-28T00:05:17.286381,bybit,144,,,0,0
2025-09-28T00:05:17.287124,binance,94,1759010717017,1759010717117,0,0
2025-09-28T00:05:17.287124,coinbase,338,,,0,0
2025-09-28T00:05:17.287124,kraken,26,,,0,0
2025-09-28T00:05:17.287124,okx,480,,,0,0
2025-09-28T00:05:17.287124,bybit,144,,,0,0
2025-09-28T00:05:17.288054,binance,94,1759010717017,1759010717117,0,0
