edge,lag,lag_s,coef,se,t,p_raw,n_obs_x,coef_placebo,se_placebo,t_placebo,p_placebo,n_obs_y,p_fdr,bh_significant,placebo_robust,final_kept
BITGET->BINANCE,6,60,0.009654110530323407,0.012295319527233723,0.7851858187938813,0.4323663113879168,8581,0.009654110530323407,0.012295319527233723,0.7851858187938813,0.4323663113879168,8581,0.8192203794718423,False,True,False
BITGET->BYBITSPOT,1,10,0.023216419909267264,0.014040161809066363,1.6535721044379545,0.0982511997729667,8551,0.023216419909267264,0.014040161809066363,1.6535721044379545,0.0982511997729667,8551,0.3930047990918668,False,True,False
BITGET->BYBITSPOT,3,30,0.027000605761256943,0.01303623976860822,2.0711958540587347,0.03837043573372578,8549,0.027000605761256943,0.01303623976860822,2.0711958540587347,0.03837043573372578,8549,0.2302226144023547,False,False,False
BITGET->BYBITSPOT,6,60,0.0077318099368186574,0.01251590244694464,0.6177588847143926,0.536750754244181,8546,0.0077318099368186574,0.01251590244694464,0.6177588847143926,0.536750754244181,8546,0.8783194160359324,False,True,False
BITGET->COINBASE,1,10,-0.004271712986288717,0.01083898028070076,-0.3941065372998855,0.6935121744915715,8586,-0.004271712986288717,0.01083898028070076,-0.3941065372998855,0.6935121744915715,8586,0.9479951641414184,False,True,False
BITGET->COINBASE,3,30,0.016099885077717018,0.010540240477699296,1.5274684777620244,0.1266814127284106,8584,0.016099885077717018,0.010540240477699296,1.5274684777620244,0.1266814127284106,8584,0.45605308582227816,False,True,False
BITGET->COINBASE,6,60,0.0027013370961696988,0.010143041928851399,0.26632415749814403,0.7899959701178487,8581,0.0027013370961696988,0.010143041928851399,0.26632415749814403,0.7899959701178487,8581,0.9479951641414184,False,True,False
BYBITSPOT->BINANCE,1,10,0.006229462728098929,0.01209907023355061,0.5148711932281116,0.6066562334284304,8622,0.006229462728098929,0.01209907023355061,0.5148711932281116,0.6066562334284304,8622,0.9479951641414184,False,True,False
BYBITSPOT->BINANCE,3,30,-0.00023562000107583034,0.011545955737457335,-0.0204071457082962,0.9837190560201332,8620,-0.00023562000107583034,0.011545955737457335,-0.0204071457082962,0.9837190560201332,8620,0.9882223494301363,False,True,False
BYBITSPOT->BINANCE,6,60,-0.0011628450215445028,0.011805585438310479,-0.09849956426311035,0.9215379095480525,8617,-0.0011628450215445028,0.011805585438310479,-0.09849956426311035,0.9215379095480525,8617,0.9882223494301363,False,True,False
BYBITSPOT->BITGET,1,10,0.026861406736234557,0.013565818418112654,1.9800800739283118,0.04772641784787579,8585,0.026861406736234557,0.013565818418112654,1.9800800739283118,0.04772641784787579,8585,0.24545014893193262,False,False,False
BYBITSPOT->BITGET,3,30,0.032844035366181905,0.017622924236888642,1.8637108645926164,0.06239644810113343,8583,0.032844035366181905,0.017622924236888642,1.8637108645926164,0.06239644810113343,8583,0.2807840164551004,False,True,False
BYBITSPOT->BITGET,6,60,0.041496077727314715,0.01814202574917732,2.287290201271841,0.022203125093072762,8580,0.041496077727314715,0.01814202574917732,2.287290201271841,0.022203125093072762,8580,0.19982812583765486,False,False,False
BYBITSPOT->COINBASE,1,10,0.012412270828361136,0.0101378834953118,1.2243453807790463,0.22085542815807702,8621,0.012412270828361136,0.0101378834953118,1.2243453807790463,0.22085542815807702,8621,0.662566284474231,False,True,False
BYBITSPOT->COINBASE,3,30,0.0007492363893992511,0.010405247619682433,0.0720056280046623,0.9425991000864855,8619,0.0007492363893992511,0.010405247619682433,0.0720056280046623,0.9425991000864855,8619,0.9882223494301363,False,True,False
BYBITSPOT->COINBASE,6,60,-0.002965739524671318,0.011062251871792573,-0.26809546185018635,0.7886322583370613,8616,-0.002965739524671318,0.011062251871792573,-0.26809546185018635,0.7886322583370613,8616,0.9479951641414184,False,True,False
COINBASE->BINANCE,1,10,-0.031661301747102896,0.014776843174057096,-2.142629611356296,0.0321707219427243,8638,-0.031661301747102896,0.014776843174057096,-2.142629611356296,0.0321707219427243,8638,0.2302226144023547,False,False,False
COINBASE->BINANCE,3,30,0.0554452961719073,0.020920315273684913,2.6503088240572743,0.008056486850514633,8636,0.0554452961719073,0.020920315273684913,2.6503088240572743,0.008056486850514633,8636,0.14501676330926339,False,False,False
COINBASE->BINANCE,6,60,-0.02040972269047922,0.017996604657019785,-1.134087405899544,0.25678938315308675,8633,-0.02040972269047922,0.017996604657019785,-1.134087405899544,0.25678938315308675,8633,0.6813215034362207,False,True,False
COINBASE->BITGET,1,10,-0.003591417810641368,0.012085395284935218,-0.29717007395845546,0.7663439501397433,8478,-0.003591417810641368,0.012085395284935218,-0.29717007395845546,0.7663439501397433,8478,0.9479951641414184,False,True,False
COINBASE->BITGET,3,30,0.012991831801614543,0.011898160402474713,1.091919369225545,0.2748995863457331,8476,0.012991831801614543,0.011898160402474713,1.091919369225545,0.2748995863457331,8476,0.6813215034362207,False,True,False
COINBASE->BITGET,6,60,-0.0035351407005536064,0.012805305926289536,-0.2760684298292238,0.7825022425739463,8473,-0.0035351407005536064,0.012805305926289536,-0.2760684298292238,0.7825022425739463,8473,0.9479951641414184,False,True,False
COINBASE->BYBITSPOT,1,10,0.011354164301834745,0.012316131173806335,0.9218937458203207,0.35661020393910325,8490,0.011354164301834745,0.012316131173806335,0.9218937458203207,0.35661020393910325,8490,0.755174549518101,False,True,False
COINBASE->BYBITSPOT,3,30,-0.00017167009416319857,0.011629136606484234,-0.014762067036642934,0.9882223494301363,8488,-0.00017167009416319857,0.011629136606484234,-0.014762067036642934,0.9882223494301363,8488,0.9882223494301363,False,True,False
COINBASE->BYBITSPOT,6,60,-0.009384081782999962,0.013643993414590504,-0.6877811721137954,0.49160939904630796,8485,-0.009384081782999962,0.013643993414590504,-0.6877811721137954,0.49160939904630796,8485,0.8783194160359324,False,True,False
