ts,price,size,round_level_distance,venue
2025-09-07 03:26:16.738,110710.61,0.00683,26.07117117117112,BINANCE
2025-09-07 03:26:16.831,110710.61,0.0012,26.07117117117112,BINANCE
2025-09-07 03:26:17.374,110710.62,0.00023,26.07027027027069,BINANCE
2025-09-07 03:26:17.410,110710.62,0.0001,26.07027027027069,BINANCE
2025-09-07 03:26:17.632,110710.62,0.0001,26.07027027027069,BINANCE
2025-09-07 03:26:17.705,110710.62,0.00014,26.07027027027069,BINANCE
2025-09-07 03:26:17.707,110710.62,0.00014,26.07027027027069,BINANCE
2025-09-07 03:26:17.938,110710.62,0.00046,26.07027027027069,BINANCE
2025-09-07 03:26:18.710,110710.62,0.00046,26.07027027027069,BINANCE
2025-09-07 03:26:19.160,110710.62,0.00021,26.07027027027069,BINANCE
2025-09-07 03:26:19.489,110710.62,0.00049,26.07027027027069,BINANCE
2025-09-07 03:26:19.522,110710.61,0.00926,26.07117117117112,BINANCE
2025-09-07 03:26:19.744,110710.62,0.13516,26.07027027027069,BINANCE
2025-09-07 03:26:19.949,110710.61,0.01425,26.07117117117112,BINANCE
2025-09-07 03:26:20.593,110710.61,6e-05,26.07117117117112,BINANCE
2025-09-07 03:26:21.985,110710.61,0.00016,26.07117117117112,BINANCE
2025-09-07 03:26:23.803,110710.61,0.00014,26.07117117117112,BINANCE
2025-09-07 03:26:24.884,110710.62,0.00019,26.07027027027069,BINANCE
2025-09-07 03:26:25.007,110710.62,0.00081,26.07027027027069,BINANCE
2025-09-07 03:26:26.076,110710.62,9e-05,26.07027027027069,BINANCE
2025-09-07 03:26:26.132,110710.62,0.00903,26.07027027027069,BINANCE
2025-09-07 03:26:26.633,110710.62,0.00047,26.07027027027069,BINANCE
2025-09-07 03:26:27.188,110710.62,7e-05,26.07027027027069,BINANCE
2025-09-07 03:26:27.192,110710.62,0.0035,26.07027027027069,BINANCE
2025-09-07 03:26:28.763,110710.61,8e-05,26.07117117117112,BINANCE
2025-09-07 03:26:30.124,110710.62,6e-05,26.07027027027069,BINANCE
2025-09-07 03:26:30.683,110710.62,0.00012,26.07027027027069,BINANCE
2025-09-07 03:26:31.197,110710.61,0.00744,26.07117117117112,BINANCE
2025-09-07 03:26:32.617,110710.61,0.00528,26.07117117117112,BINANCE
2025-09-07 03:26:32.679,110710.62,0.01156,26.07027027027069,BINANCE
2025-09-07 03:26:32.739,110710.62,0.00047,26.07027027027069,BINANCE
2025-09-07 03:26:32.871,110710.62,0.0001,26.07027027027069,BINANCE
2025-09-07 03:26:34.135,110710.61,0.00015,26.07117117117112,BINANCE
2025-09-07 03:26:34.139,110710.62,0.0011,26.07027027027069,BINANCE
2025-09-07 03:26:34.786,110710.61,0.00041,26.07117117117112,BINANCE
2025-09-07 03:26:35.108,110710.61,0.00065,26.07117117117112,BINANCE
2025-09-07 03:26:35.983,110710.62,9e-05,26.07027027027069,BINANCE
2025-09-07 03:26:36.122,110710.61,0.00143,26.07117117117112,BINANCE
2025-09-07 03:26:36.785,110710.62,8e-05,26.07027027027069,BINANCE
2025-09-07 03:26:37.099,110710.61,0.00106,26.07117117117112,BINANCE
2025-09-07 03:26:37.252,110710.62,0.00101,26.07027027027069,BINANCE
2025-09-07 03:26:37.432,110710.62,0.00051,26.07027027027069,BINANCE
2025-09-07 03:26:37.532,110710.61,5e-05,26.07117117117112,BINANCE
2025-09-07 03:26:38.407,110710.62,0.04516,26.07027027027069,BINANCE
2025-09-07 03:26:38.631,110710.62,0.0009,26.07027027027069,BINANCE
2025-09-07 03:26:39.248,110710.61,0.00831,26.07117117117112,BINANCE
2025-09-07 03:26:39.308,110710.62,0.00903,26.07027027027069,BINANCE
2025-09-07 03:26:39.348,110710.61,9e-05,26.07117117117112,BINANCE
2025-09-07 03:26:40.092,110710.62,0.08525,26.07027027027069,BINANCE
2025-09-07 03:26:41.149,110710.62,0.00192,26.07027027027069,BINANCE
2025-09-07 03:26:41.328,110710.62,0.00046,26.07027027027069,BINANCE
2025-09-07 03:26:41.416,110710.62,0.00091,26.07027027027069,BINANCE
2025-09-07 03:26:41.793,110710.62,9e-05,26.07027027027069,BINANCE
2025-09-07 03:26:41.923,110710.61,0.00038,26.07117117117112,BINANCE
2025-09-07 03:26:42.218,110710.62,5e-05,26.07027027027069,BINANCE
2025-09-07 03:26:42.625,110710.62,0.0003,26.07027027027069,BINANCE
2025-09-07 03:26:42.949,110710.62,7e-05,26.07027027027069,BINANCE
2025-09-07 03:26:43.304,110710.62,0.00011,26.07027027027069,BINANCE
2025-09-07 03:26:44.899,110710.62,0.0001,26.07027027027069,BINANCE
2025-09-07 03:26:44.935,110710.61,0.00013,26.07117117117112,BINANCE
2025-09-07 03:26:45.095,110710.62,0.0012,26.07027027027069,BINANCE
2025-09-07 03:26:45.717,110710.62,0.00067,26.07027027027069,BINANCE
2025-09-07 03:26:46.094,110710.62,0.00056,26.07027027027069,BINANCE
2025-09-07 03:26:46.194,110710.61,0.00028,26.07117117117112,BINANCE
2025-09-07 03:26:46.288,110710.62,0.26263,26.07027027027069,BINANCE
2025-09-07 03:26:46.288,110710.62,0.5772,26.07027027027069,BINANCE
2025-09-07 03:26:46.288,110710.62,0.0231,26.07027027027069,BINANCE
2025-09-07 03:26:46.288,110710.62,8e-05,26.07027027027069,BINANCE
2025-09-07 03:26:46.288,110710.62,0.0583,26.07027027027069,BINANCE
2025-09-07 03:26:46.288,110710.62,0.21064,26.07027027027069,BINANCE
2025-09-07 03:26:46.288,110710.62,0.00511,26.07027027027069,BINANCE
2025-09-07 03:26:47.530,110710.61,0.00181,26.07117117117112,BINANCE
2025-09-07 03:26:50.500,110710.62,0.0007,26.07027027027069,BINANCE
2025-09-07 03:26:50.897,110710.62,0.0027,26.07027027027069,BINANCE
2025-09-07 03:26:50.995,110710.62,0.00045,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.01031,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110711.02,5e-05,26.034234234233868,BINANCE
2025-09-07 03:26:51.408,110711.03,5e-05,26.033333333333438,BINANCE
2025-09-07 03:26:51.408,110711.11,9e-05,26.026126126126076,BINANCE
2025-09-07 03:26:51.408,110711.11,0.0002,26.026126126126076,BINANCE
2025-09-07 03:26:51.408,110711.66,5e-05,25.97657657657626,BINANCE
2025-09-07 03:26:51.408,110711.8,0.00021,25.9639639639637,BINANCE
2025-09-07 03:26:51.408,110711.81,5e-05,25.96306306306327,BINANCE
2025-09-07 03:26:51.408,110711.86,5e-05,25.958558558558508,BINANCE
2025-09-07 03:26:51.408,110711.99,5e-05,25.946846846846373,BINANCE
2025-09-07 03:26:51.408,110711.76,7e-05,25.96756756756804,BINANCE
2025-09-07 03:26:51.408,110711.0,5e-05,26.036036036036037,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00935,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00439,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.01024,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00932,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00433,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.63,5e-05,26.06936936936895,BINANCE
2025-09-07 03:26:51.408,110710.65,5e-05,26.06756756756809,BINANCE
2025-09-07 03:26:51.408,110710.72,5e-05,26.061261261261155,BINANCE
2025-09-07 03:26:51.408,110711.0,0.0011,26.036036036036037,BINANCE
2025-09-07 03:26:51.408,110712.07,0.06191,25.93963963963901,BINANCE
2025-09-07 03:26:51.408,110712.0,0.0004,25.945945945945944,BINANCE
2025-09-07 03:26:51.408,110712.09,5e-05,25.937837837838153,BINANCE
2025-09-07 03:26:51.408,110712.1,0.02262,25.936936936936412,BINANCE
2025-09-07 03:26:51.408,110712.1,5e-05,25.936936936936412,BINANCE
2025-09-07 03:26:51.408,110712.78,0.00029,25.875675675675783,BINANCE
2025-09-07 03:26:51.408,110713.05,0.00047,25.851351351351088,BINANCE
2025-09-07 03:26:51.408,110713.63,5e-05,25.79909909909868,BINANCE
2025-09-07 03:26:51.408,110713.83,5e-05,25.781081081080924,BINANCE
2025-09-07 03:26:51.408,110713.88,0.00055,25.776576576576154,BINANCE
2025-09-07 03:26:51.408,110714.0,5e-05,25.765765765765764,BINANCE
2025-09-07 03:26:51.408,110712.08,5e-05,25.938738738738582,BINANCE
2025-09-07 03:26:51.408,110712.0,0.002,25.945945945945944,BINANCE
2025-09-07 03:26:51.408,110712.0,0.00015,25.945945945945944,BINANCE
2025-09-07 03:26:51.408,110712.0,5e-05,25.945945945945944,BINANCE
2025-09-07 03:26:51.408,110712.06,5e-05,25.940540540540752,BINANCE
2025-09-07 03:26:51.408,110712.07,5e-05,25.93963963963901,BINANCE
2025-09-07 03:26:51.408,110710.62,0.01807,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,5e-05,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00096,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.0001,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.0032,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.01137,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.28831,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.8222,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00297,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.08109,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.01498,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.23974,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.0007,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.03546,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00969,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.02,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00074,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00329,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,8e-05,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.26703,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00022,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00513,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00422,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00294,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00512,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.4275,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.05,26.07027027027069,BINANCE
2025-09-07 03:26:51.408,110710.62,0.00167,26.07027027027069,BINANCE
2025-09-07 03:26:51.409,110719.56,5e-05,25.264864864865075,BINANCE
2025-09-07 03:26:51.409,110719.66,0.0001,25.255855855855543,BINANCE
2025-09-07 03:26:51.409,110719.83,0.00085,25.24054054054038,BINANCE
2025-09-07 03:26:51.409,110720.0,0.00013,25.225225225225223,BINANCE
2025-09-07 03:26:51.409,110720.0,5e-05,25.225225225225223,BINANCE
2025-09-07 03:26:51.409,110719.19,6e-05,25.298198198197987,BINANCE
2025-09-07 03:26:51.409,110720.0,8e-05,25.225225225225223,BINANCE
2025-09-07 03:26:51.409,110719.1,7e-05,25.30630630630578,BINANCE
2025-09-07 03:26:51.409,110717.34,0.00021,25.464864864865177,BINANCE
2025-09-07 03:26:51.409,110718.19,0.00015,25.38828828828808,BINANCE
2025-09-07 03:26:51.409,110718.02,5e-05,25.403603603603237,BINANCE
2025-09-07 03:26:51.409,110717.96,0.00034,25.409009009008432,BINANCE
2025-09-07 03:26:51.409,110717.94,7e-05,25.4108108108106,BINANCE
2025-09-07 03:26:51.409,110717.66,5e-05,25.436036036035723,BINANCE
2025-09-07 03:26:51.409,110717.6,5e-05,25.441441441440915,BINANCE
2025-09-07 03:26:51.409,110717.05,0.00303,25.490990990990728,BINANCE
2025-09-07 03:26:51.409,110720.0,0.00046,25.225225225225223,BINANCE
2025-09-07 03:26:51.409,110718.83,8e-05,25.330630630630473,BINANCE
2025-09-07 03:26:51.409,110720.0,0.01174,25.225225225225223,BINANCE
2025-09-07 03:26:51.409,110716.77,1.0,25.51621621621585,BINANCE
2025-09-07 03:26:51.409,110720.0,0.0001,25.225225225225223,BINANCE
2025-09-07 03:26:51.409,110721.7,0.16339,25.072072072072334,BINANCE
2025-09-07 03:26:51.409,110721.49,0.00018,25.090990990990516,BINANCE
2025-09-07 03:26:51.409,110721.37,0.00017,25.10180180180222,BINANCE
2025-09-07 03:26:51.409,110721.28,0.03281,25.109909909910012,BINANCE
2025-09-07 03:26:51.409,110721.28,0.02922,25.109909909910012,BINANCE
2025-09-07 03:26:51.409,110721.28,0.00359,25.109909909910012,BINANCE
2025-09-07 03:26:51.409,110721.09,5e-05,25.12702702702734,BINANCE
2025-09-07 03:26:51.409,110720.7,0.00903,25.162162162162424,BINANCE
2025-09-07 03:26:51.409,110720.6,5e-05,25.17117117117065,BINANCE
2025-09-07 03:26:51.409,110720.31,0.08151,25.197297297297506,BINANCE
2025-09-07 03:26:51.409,110715.99,0.0001,25.586486486486017,BINANCE
2025-09-07 03:26:51.409,110720.31,0.00451,25.197297297297506,BINANCE
2025-09-07 03:26:51.409,110720.31,0.00431,25.197297297297506,BINANCE
2025-09-07 03:26:51.409,110720.0,0.01806,25.225225225225223,BINANCE
2025-09-07 03:26:51.409,110720.0,0.00015,25.225225225225223,BINANCE
2025-09-07 03:26:51.409,110720.0,0.0004,25.225225225225223,BINANCE
2025-09-07 03:26:51.409,110720.0,0.002,25.225225225225223,BINANCE
2025-09-07 03:26:51.409,110720.0,7e-05,25.225225225225223,BINANCE
2025-09-07 03:26:51.409,110716.63,0.00018,25.52882882882841,BINANCE
2025-09-07 03:26:51.409,110714.28,6e-05,25.740540540540646,BINANCE
2025-09-07 03:26:51.409,110716.14,6e-05,25.572972972973027,BINANCE
2025-09-07 03:26:51.409,110714.28,5e-05,25.740540540540646,BINANCE
2025-09-07 03:26:51.409,110714.28,0.00029,25.740540540540646,BINANCE
2025-09-07 03:26:51.409,110714.28,0.0001,25.740540540540646,BINANCE
2025-09-07 03:26:51.409,110714.28,0.00082,25.740540540540646,BINANCE
2025-09-07 03:26:51.409,110714.28,0.00031,25.740540540540646,BINANCE
2025-09-07 03:26:51.409,110714.28,0.00475,25.740540540540646,BINANCE
2025-09-07 03:26:51.409,110714.28,0.00118,25.740540540540646,BINANCE
2025-09-07 03:26:51.409,110716.28,5e-05,25.560360360360463,BINANCE
2025-09-07 03:26:51.409,110714.28,0.00012,25.740540540540646,BINANCE
2025-09-07 03:26:51.409,110714.2,0.00014,25.747747747748008,BINANCE
2025-09-07 03:26:51.409,110714.2,0.00039,25.747747747748008,BINANCE
2025-09-07 03:26:51.409,110714.28,0.00096,25.740540540540646,BINANCE
2025-09-07 03:26:51.409,110714.66,5e-05,25.706306306305994,BINANCE
2025-09-07 03:26:51.409,110716.01,0.00018,25.584684684685158,BINANCE
2025-09-07 03:26:51.409,110716.0,0.00015,25.585585585585587,BINANCE
2025-09-07 03:26:51.409,110716.0,0.0004,25.585585585585587,BINANCE
2025-09-07 03:26:51.409,110716.0,0.002,25.585585585585587,BINANCE
2025-09-07 03:26:51.409,110715.81,5e-05,25.602702702702913,BINANCE
2025-09-07 03:26:51.409,110715.74,0.00805,25.609009009008535,BINANCE
2025-09-07 03:26:51.409,110715.39,0.0015,25.640540540540595,BINANCE
2025-09-07 03:26:51.409,110715.1,5e-05,25.666666666666142,BINANCE
2025-09-07 03:26:51.409,110715.1,0.04,25.666666666666142,BINANCE
2025-09-07 03:26:51.409,110715.08,5e-05,25.668468468468312,BINANCE
2025-09-07 03:26:51.409,110715.08,0.02711,25.668468468468312,BINANCE
2025-09-07 03:26:51.409,110715.03,5e-05,25.672972972973078,BINANCE
2025-09-07 03:26:51.409,110714.93,0.00042,25.68198198198261,BINANCE
2025-09-07 03:26:51.409,110714.93,9e-05,25.68198198198261,BINANCE
2025-09-07 03:26:51.409,110715.74,0.00098,25.609009009008535,BINANCE
2025-09-07 03:26:51.410,110722.22,5e-05,25.025225225225117,BINANCE
2025-09-07 03:26:51.410,110722.41,0.00025,25.00810810810779,BINANCE
2025-09-07 03:26:51.410,110722.44,5e-05,25.0054054054052,BINANCE
2025-09-07 03:26:51.410,110722.6,0.0015,24.990990990990465,BINANCE
2025-09-07 03:26:51.410,110723.34,3e-05,24.924324324324637,BINANCE
2025-09-07 03:26:51.410,110723.13,0.00026,24.943243243242822,BINANCE
2025-09-07 03:26:51.410,110723.2,5e-05,24.9369369369372,BINANCE
2025-09-07 03:26:51.410,110722.74,5e-05,24.978378378377908,BINANCE
2025-09-07 03:26:51.410,110722.0,0.0001,25.045045045045043,BINANCE
2025-09-07 03:26:51.410,110722.2,5e-05,25.027027027027287,BINANCE
2025-09-07 03:26:51.410,110722.17,7e-05,25.029729729729887,BINANCE
2025-09-07 03:26:51.410,110722.08,7e-05,25.03783783783768,BINANCE
2025-09-07 03:26:51.410,110722.0,0.00051,25.045045045045043,BINANCE
2025-09-07 03:26:51.410,110721.95,0.00175,25.049549549549813,BINANCE
2025-09-07 03:26:51.410,110721.92,8e-05,25.052252252252412,BINANCE
2025-09-07 03:26:51.410,110721.84,5e-05,25.059459459459774,BINANCE
2025-09-07 03:26:51.410,110722.22,0.00493,25.025225225225117,BINANCE
2025-09-07 03:26:51.411,110723.34,0.16,24.924324324324637,BINANCE
2025-09-07 03:26:51.412,110724.49,0.31046,24.820720720720246,BINANCE
2025-09-07 03:26:51.412,110724.49,0.16,24.820720720720246,BINANCE
2025-09-07 03:26:51.412,110724.0,0.00015,24.864864864864867,BINANCE
2025-09-07 03:26:51.412,110724.0,0.0004,24.864864864864867,BINANCE
2025-09-07 03:26:51.412,110724.05,5e-05,24.860360360360097,BINANCE
2025-09-07 03:26:51.412,110723.7,0.00085,24.89189189189215,BINANCE
2025-09-07 03:26:51.412,110723.59,0.00031,24.90180180180212,BINANCE
2025-09-07 03:26:51.412,110723.43,0.00033,24.916216216216846,BINANCE
2025-09-07 03:26:51.412,110723.34,0.16505,24.924324324324637,BINANCE
2025-09-07 03:26:51.412,110724.0,0.002,24.864864864864867,BINANCE
2025-09-07 03:26:51.413,110724.49,0.005,24.820720720720246,BINANCE
2025-09-07 03:26:51.414,110724.49,0.00148,24.820720720720246,BINANCE
2025-09-07 03:26:51.416,110724.49,0.00338,24.820720720720246,BINANCE
2025-09-07 03:26:51.416,110724.49,0.00677,24.820720720720246,BINANCE
2025-09-07 03:26:51.416,110724.49,0.0027,24.820720720720246,BINANCE
2025-09-07 03:26:51.416,110724.49,0.00102,24.820720720720246,BINANCE
2025-09-07 03:26:51.417,110724.49,0.04516,24.820720720720246,BINANCE
2025-09-07 03:26:51.418,110725.31,0.00013,24.746846846847056,BINANCE
2025-09-07 03:26:51.418,110725.92,0.01516,24.69189189189205,BINANCE
2025-09-07 03:26:51.418,110725.92,0.00355,24.69189189189205,BINANCE
2025-09-07 03:26:51.418,110725.92,0.00936,24.69189189189205,BINANCE
2025-09-07 03:26:51.418,110725.83,0.00457,24.699999999999843,BINANCE
2025-09-07 03:26:51.418,110725.82,6e-05,24.700900900900272,BINANCE
2025-09-07 03:26:51.418,110725.69,7e-05,24.712612612612403,BINANCE
2025-09-07 03:26:51.418,110725.56,9e-05,24.72432432432453,BINANCE
2025-09-07 03:26:51.418,110725.49,0.00019,24.73063063063016,BINANCE
2025-09-07 03:26:51.418,110725.17,0.04149,24.759459459459617,BINANCE
2025-09-07 03:26:51.418,110725.92,0.00025,24.69189189189205,BINANCE
2025-09-07 03:26:51.418,110725.0,0.00024,24.774774774774773,BINANCE
2025-09-07 03:26:51.418,110724.49,0.02097,24.820720720720246,BINANCE
2025-09-07 03:26:51.418,110724.52,5e-05,24.818018018017654,BINANCE
2025-09-07 03:26:51.418,110724.7,7e-05,24.801801801802064,BINANCE
2025-09-07 03:26:51.418,110724.78,0.022,24.7945945945947,BINANCE
2025-09-07 03:26:51.418,110725.0,0.0004,24.774774774774773,BINANCE
2025-09-07 03:26:51.418,110724.81,0.053,24.7918918918921,BINANCE
2025-09-07 03:26:51.418,110724.79,0.0062,24.79369369369427,BINANCE
2025-09-07 03:26:51.418,110724.96,0.00018,24.778378378377802,BINANCE
2025-09-07 03:26:51.418,110725.0,9e-05,24.774774774774773,BINANCE
2025-09-07 03:26:51.419,110725.92,0.00872,24.69189189189205,BINANCE
2025-09-07 03:26:51.419,110725.92,0.00904,24.69189189189205,BINANCE
2025-09-07 03:26:51.421,110725.92,0.03402,24.69189189189205,BINANCE
2025-09-07 03:26:51.421,110725.92,0.01222,24.69189189189205,BINANCE
2025-09-07 03:26:51.422,110725.92,0.01073,24.69189189189205,BINANCE
2025-09-07 03:26:51.423,110726.11,5e-05,24.674774774774722,BINANCE
2025-09-07 03:26:51.424,110727.13,5e-05,24.582882882882465,BINANCE
2025-09-07 03:26:51.424,110727.55,0.00185,24.545045045044784,BINANCE
2025-09-07 03:26:51.424,110727.4,5e-05,24.55855855855908,BINANCE
2025-09-07 03:26:51.424,110727.27,0.00014,24.5702702702699,BINANCE
2025-09-07 03:26:51.424,110727.27,5e-05,24.5702702702699,BINANCE
2025-09-07 03:26:51.424,110727.27,9e-05,24.5702702702699,BINANCE
2025-09-07 03:26:51.424,110727.27,7e-05,24.5702702702699,BINANCE
2025-09-07 03:26:51.424,110727.23,0.003,24.573873873874238,BINANCE
2025-09-07 03:26:51.424,110727.23,0.0015,24.573873873874238,BINANCE
2025-09-07 03:26:51.424,110727.5,0.00022,24.54954954954955,BINANCE
2025-09-07 03:26:51.424,110726.94,0.00013,24.599999999999792,BINANCE
2025-09-07 03:26:51.424,110726.65,0.00019,24.62612612612665,BINANCE
2025-09-07 03:26:51.424,110726.64,6e-05,24.62702702702708,BINANCE
2025-09-07 03:26:51.424,110726.64,0.00017,24.62702702702708,BINANCE
2025-09-07 03:26:51.424,110726.49,8e-05,24.640540540540066,BINANCE
2025-09-07 03:26:51.424,110726.22,0.0002,24.66486486486476,BINANCE
2025-09-07 03:26:51.424,110726.15,0.00067,24.671171171171697,BINANCE
2025-09-07 03:26:51.424,110726.15,5e-05,24.671171171171697,BINANCE
2025-09-07 03:26:51.424,110726.15,0.0001,24.671171171171697,BINANCE
2025-09-07 03:26:51.424,110726.11,0.00012,24.674774774774722,BINANCE
2025-09-07 03:26:51.424,110726.82,5e-05,24.610810810810182,BINANCE
2025-09-07 03:26:51.427,110727.55,0.00273,24.545045045044784,BINANCE
2025-09-07 03:26:51.427,110727.55,0.0016,24.545045045044784,BINANCE
2025-09-07 03:26:51.427,110727.0,5e-05,24.594594594594593,BINANCE
2025-09-07 03:26:51.427,110725.91,5e-05,24.692792792792478,BINANCE
2025-09-07 03:26:51.429,110727.55,0.00049,24.545045045044784,BINANCE
2025-09-07 03:26:51.429,110727.55,0.01937,24.545045045044784,BINANCE
2025-09-07 03:26:51.429,110727.69,0.00049,24.532432432432223,BINANCE
2025-09-07 03:26:51.429,110728.0,0.002,24.504504504504506,BINANCE
2025-09-07 03:26:51.429,110728.0,0.0004,24.504504504504506,BINANCE
2025-09-07 03:26:51.429,110728.0,0.00015,24.504504504504506,BINANCE
2025-09-07 03:26:51.429,110728.0,0.00429,24.504504504504506,BINANCE
2025-09-07 03:26:51.433,110728.0,0.00147,24.504504504504506,BINANCE
2025-09-07 03:26:51.433,110727.42,5e-05,24.55675675675691,BINANCE
2025-09-07 03:26:51.435,110727.54,5e-05,24.54594594594652,BINANCE
2025-09-07 03:26:51.435,110727.99,5e-05,24.505405405404932,BINANCE
2025-09-07 03:26:51.435,110728.0,0.0016,24.504504504504506,BINANCE
2025-09-07 03:26:51.466,110728.0,0.00193,24.504504504504506,BINANCE
2025-09-07 03:26:51.537,110728.0,0.04441,24.504504504504506,BINANCE
2025-09-07 03:26:51.538,110728.0,0.0088,24.504504504504506,BINANCE
2025-09-07 03:26:51.557,110728.0,0.00336,24.504504504504506,BINANCE
2025-09-07 03:26:51.559,110728.0,0.02699,24.504504504504506,BINANCE
