edge,lag,lag_s,coef,se,t,p_raw,n_obs_x,coef_placebo,se_placebo,t_placebo,p_placebo,n_obs_y,p_fdr,bh_significant,placebo_robust,final_kept
BINANCE->BITGET,1,30,-0.012247707684008643,0.015234644779556333,-0.8039378575104081,0.42150966870797646,2490,-0.012247707684008643,0.015234644779556333,-0.8039378575104081,0.42150966870797646,2490,0.7156086188073659,False,True,False
BINANCE->BITGET,3,90,0.03575213434518265,0.02916279686762836,1.2259501208839358,0.220333562734788,2488,0.03575213434518265,0.02916279686762836,1.2259501208839358,0.220333562734788,2488,0.6545264955284973,False,True,False
BINANCE->BITGET,6,180,0.01385729832691308,0.013753644722169058,1.0075364462902656,0.3137752251130943,2485,0.01385729832691308,0.013753644722169058,1.0075364462902656,0.3137752251130943,2485,0.6545264955284973,False,True,False
BINANCE->BYBITSPOT,1,30,0.010340645809248714,0.010329296412477193,1.001098757971338,0.3168698842547357,2669,0.010340645809248714,0.010329296412477193,1.001098757971338,0.3168698842547357,2669,0.6545264955284973,False,True,False
BINANCE->BYBITSPOT,3,90,-0.007678814628980176,0.01666650096760903,-0.46073345832480256,0.6450274408576817,2667,-0.007678814628980176,0.01666650096760903,-0.46073345832480256,0.6450274408576817,2667,0.8465665873407558,False,True,False
BINANCE->BYBITSPOT,6,180,-0.01851051144369535,0.013387386626761474,-1.3826829656725321,0.16687807460235948,2664,-0.01851051144369535,0.013387386626761474,-1.3826829656725321,0.16687807460235948,2664,0.6545264955284973,False,True,False
BINANCE->COINBASE,1,30,-0.03390170650239149,0.03973678332301491,-0.8531567899396669,0.3936440565703343,2852,-0.03390170650239149,0.03973678332301491,-0.8531567899396669,0.3936440565703343,2852,0.7085593018266018,False,True,False
BINANCE->COINBASE,3,90,0.016177574669706114,0.017051432449062553,0.9487516499293007,0.34282743477811706,2850,0.016177574669706114,0.017051432449062553,0.9487516499293007,0.34282743477811706,2850,0.6545264955284973,False,True,False
BINANCE->COINBASE,6,180,-0.00808628201039599,0.022153048651701434,-0.3650189252744197,0.7151244111474853,2847,-0.00808628201039599,0.022153048651701434,-0.3650189252744197,0.7151244111474853,2847,0.8605665332167051,False,True,False
BITGET->BINANCE,1,30,-0.014854429898509386,0.011400931064868138,-1.3029137544988032,0.19271017316993877,2833,-0.014854429898509386,0.011400931064868138,-1.3029137544988032,0.19271017316993877,2833,0.6545264955284973,False,True,False
BITGET->BINANCE,3,90,-0.027076588843655557,0.016642701588187727,-1.6269347076963367,0.10386233235722986,2831,-0.027076588843655557,0.016642701588187727,-1.6269347076963367,0.10386233235722986,2831,0.6545264955284973,False,True,False
BITGET->BINANCE,6,180,-0.003942899675664675,0.014771081779453661,-0.26693371105352526,0.7895396768987126,2828,-0.003942899675664675,0.014771081779453661,-0.26693371105352526,0.7895396768987126,2828,0.8882321365110517,False,True,False
