ts,venue,msgs_last_30s,last_tick_exchange_ts,last_tick_local_ts,lag_ms,gaps_last_30s
2025-09-28T01:00:07.116016,coinbase,3795,,,0,0
2025-09-28T01:00:07.116016,kraken,140,,,0,0
2025-09-28T01:00:07.116016,okx,4507,,,0,0
2025-09-28T01:00:07.116016,bybit,1374,,,0,0
2025-09-28T01:00:12.188605,binance,1141,1759014011017,1759014011236,0,0
2025-09-28T01:00:12.188605,coinbase,3898,,,0,0
2025-09-28T01:00:12.188605,kraken,143,,,0,0
2025-09-28T01:00:12.188605,okx,4534,,,0,0
2025-09-28T01:00:12.188605,bybit,1381,,,0,0
2025-09-28T01:00:12.189016,binance,1141,1759014011017,1759014011236,0,0
2025-09-28T01:00:12.189016,coinbase,3898,,,0,0
2025-09-28T01:00:12.189016,kraken,143,,,0,0
2025-09-28T01:00:12.189016,okx,4534,,,0,0
2025-09-28T01:00:12.189016,bybit,1381,,,0,0
2025-09-28T01:00:12.189192,binance,1141,1759014011017,1759014011236,0,0
2025-09-28T01:00:12.189192,coinbase,3898,,,0,0
2025-09-28T01:00:12.189192,kraken,143,,,0,0
2025-09-28T01:00:12.189192,okx,4534,,,0,0
2025-09-28T01:00:12.189192,bybit,1381,,,0,0
2025-09-28T01:00:12.189336,binance,1141,1759014011017,1759014011236,0,0
2025-09-28T01:00:12.189336,coinbase,3898,,,0,0
2025-09-28T01:00:12.189336,kraken,143,,,0,0
2025-09-28T01:00:12.189336,okx,4534,,,0,0
2025-09-28T01:00:12.189336,bybit,1381,,,0,0
2025-09-28T01:00:12.189478,binance,1141,1759014011017,1759014011236,0,0
2025-09-28T01:00:12.189478,coinbase,3898,,,0,0
2025-09-28T01:00:12.189478,kraken,143,,,0,0
2025-09-28T01:00:12.189478,okx,4534,,,0,0
2025-09-28T01:00:12.189478,bybit,1381,,,0,0
2025-09-28T01:00:17.191669,binance,1146,1759014016017,1759014016233,0,0
2025-09-28T01:00:17.191669,coinbase,3905,,,0,0
2025-09-28T01:00:17.191669,kraken,144,,,0,0
2025-09-28T01:00:17.191669,okx,4557,,,0,0
2025-09-28T01:00:17.191669,bybit,1388,,,0,0
2025-09-28T01:00:17.192717,binance,1146,1759014016017,1759014016233,0,0
2025-09-28T01:00:17.192717,coinbase,3905,,,0,0
2025-09-28T01:00:17.192717,kraken,144,,,0,0
2025-09-28T01:00:17.192717,okx,4557,,,0,0
2025-09-28T01:00:17.192717,bybit,1388,,,0,0
2025-09-28T01:00:17.193268,binance,1146,1759014016017,1759014016233,0,0
2025-09-28T01:00:17.193268,coinbase,3905,,,0,0
2025-09-28T01:00:17.193268,kraken,144,,,0,0
2025-09-28T01:00:17.193268,okx,4557,,,0,0
2025-09-28T01:00:17.193268,bybit,1388,,,0,0
2025-09-28T01:00:17.193768,binance,1146,1759014016017,1759014016233,0,0
2025-09-28T01:00:17.193768,coinbase,3905,,,0,0
2025-09-28T01:00:17.193768,kraken,144,,,0,0
2025-09-28T01:00:17.193768,okx,4557,,,0,0
2025-09-28T01:00:17.193768,bybit,1388,,,0,0
2025-09-28T01:00:17.194216,binance,1146,1759014016017,1759014016233,0,0
2025-09-28T01:00:17.194216,coinbase,3905,,,0,0
2025-09-28T01:00:17.194216,kraken,144,,,0,0
2025-09-28T01:00:17.194216,okx,4557,,,0,0
2025-09-28T01:00:17.194216,bybit,1388,,,0,0
2025-09-28T01:00:22.196259,binance,1151,1759014021017,1759014021231,0,0
2025-09-28T01:00:22.196259,coinbase,3910,,,0,0
2025-09-28T01:00:22.196259,kraken,145,,,0,0
2025-09-28T01:00:22.196259,okx,4579,,,0,0
2025-09-28T01:00:22.196259,bybit,1389,,,0,0
2025-09-28T01:00:22.197366,binance,1151,1759014021017,1759014021231,0,0
2025-09-28T01:00:22.197366,coinbase,3910,,,0,0
2025-09-28T01:00:22.197366,kraken,145,,,0,0
2025-09-28T01:00:22.197366,okx,4579,,,0,0
2025-09-28T01:00:22.197366,bybit,1389,,,0,0
2025-09-28T01:00:22.197982,binance,1151,1759014021017,1759014021231,0,0
2025-09-28T01:00:22.197982,coinbase,3910,,,0,0
2025-09-28T01:00:22.197982,kraken,145,,,0,0
2025-09-28T01:00:22.197982,okx,4579,,,0,0
2025-09-28T01:00:22.197982,bybit,1389,,,0,0
2025-09-28T01:00:22.198438,binance,1151,1759014021017,1759014021231,0,0
2025-09-28T01:00:22.198438,coinbase,3910,,,0,0
2025-09-28T01:00:22.198438,kraken,145,,,0,0
2025-09-28T01:00:22.198438,okx,4579,,,0,0
2025-09-28T01:00:22.198438,bybit,1389,,,0,0
2025-09-28T01:00:22.198842,binance,1151,1759014021017,1759014021231,0,0
2025-09-28T01:00:22.198842,coinbase,3910,,,0,0
2025-09-28T01:00:22.198842,kraken,145,,,0,0
2025-09-28T01:00:22.198842,okx,4579,,,0,0
2025-09-28T01:00:22.198842,bybit,1389,,,0,0
2025-09-28T01:00:27.201052,binance,1156,1759014026017,1759014026230,0,0
2025-09-28T01:00:27.201052,coinbase,3914,,,0,0
2025-09-28T01:00:27.201052,kraken,145,,,0,0
2025-09-28T01:00:27.201052,okx,4602,,,0,0
2025-09-28T01:00:27.201052,bybit,1393,,,0,0
2025-09-28T01:00:27.201848,binance,1156,1759014026017,1759014026230,0,0
2025-09-28T01:00:27.201848,coinbase,3914,,,0,0
2025-09-28T01:00:27.201848,kraken,145,,,0,0
2025-09-28T01:00:27.201848,okx,4602,,,0,0
2025-09-28T01:00:27.201848,bybit,1393,,,0,0
2025-09-28T01:00:27.202325,binance,1156,1759014026017,1759014026230,0,0
2025-09-28T01:00:27.202325,coinbase,3914,,,0,0
2025-09-28T01:00:27.202325,kraken,145,,,0,0
2025-09-28T01:00:27.202325,okx,4602,,,0,0
2025-09-28T01:00:27.202325,bybit,1393,,,0,0
2025-09-28T01:00:27.202769,binance,1156,1759014026017,1759014026230,0,0
2025-09-28T01:00:27.202769,coinbase,3914,,,0,0
2025-09-28T01:00:27.202769,kraken,145,,,0,0
2025-09-28T01:00:27.202769,okx,4602,,,0,0
2025-09-28T01:00:27.202769,bybit,1393,,,0,0
2025-09-28T01:00:27.203185,binance,1156,1759014026017,1759014026230,0,0
2025-09-28T01:00:27.203185,coinbase,3914,,,0,0
2025-09-28T01:00:27.203185,kraken,145,,,0,0
2025-09-28T01:00:27.203185,okx,4602,,,0,0
2025-09-28T01:00:27.203185,bybit,1393,,,0,0
2025-09-28T01:00:32.205143,binance,1161,1759014031016,1759014031231,0,0
2025-09-28T01:00:32.205143,coinbase,3929,,,0,0
2025-09-28T01:00:32.205143,kraken,146,,,0,0
2025-09-28T01:00:32.205143,okx,4621,,,0,0
2025-09-28T01:00:32.205143,bybit,1395,,,0,0
2025-09-28T01:00:32.206017,binance,1161,1759014031016,1759014031231,0,0
2025-09-28T01:00:32.206017,coinbase,3929,,,0,0
2025-09-28T01:00:32.206017,kraken,146,,,0,0
2025-09-28T01:00:32.206017,okx,4621,,,0,0
2025-09-28T01:00:32.206017,bybit,1395,,,0,0
2025-09-28T01:00:32.206539,binance,1161,1759014031016,1759014031231,0,0
2025-09-28T01:00:32.206539,coinbase,3929,,,0,0
2025-09-28T01:00:32.206539,kraken,146,,,0,0
2025-09-28T01:00:32.206539,okx,4621,,,0,0
2025-09-28T01:00:32.206539,bybit,1395,,,0,0
2025-09-28T01:00:32.207005,binance,1161,1759014031016,1759014031231,0,0
2025-09-28T01:00:32.207005,coinbase,3929,,,0,0
2025-09-28T01:00:32.207005,kraken,146,,,0,0
2025-09-28T01:00:32.207005,okx,4621,,,0,0
2025-09-28T01:00:32.207005,bybit,1395,,,0,0
2025-09-28T01:00:32.207422,binance,1161,1759014031016,1759014031231,0,0
2025-09-28T01:00:32.207422,coinbase,3929,,,0,0
2025-09-28T01:00:32.207422,kraken,146,,,0,0
2025-09-28T01:00:32.207422,okx,4621,,,0,0
2025-09-28T01:00:32.207422,bybit,1395,,,0,0
2025-09-28T01:00:37.209761,binance,1166,1759014036016,1759014036230,0,0
2025-09-28T01:00:37.209761,coinbase,3974,,,0,0
2025-09-28T01:00:37.209761,kraken,146,,,0,0
2025-09-28T01:00:37.209761,okx,4630,,,0,0
2025-09-28T01:00:37.209761,bybit,1400,,,0,0
2025-09-28T01:00:37.210943,binance,1166,1759014036016,1759014036230,0,0
2025-09-28T01:00:37.210943,coinbase,3974,,,0,0
2025-09-28T01:00:37.210943,kraken,146,,,0,0
2025-09-28T01:00:37.210943,okx,4630,,,0,0
2025-09-28T01:00:37.210943,bybit,1400,,,0,0
2025-09-28T01:00:37.211425,binance,1166,1759014036016,1759014036230,0,0
2025-09-28T01:00:37.211425,coinbase,3974,,,0,0
2025-09-28T01:00:37.211425,kraken,146,,,0,0
2025-09-28T01:00:37.211425,okx,4630,,,0,0
2025-09-28T01:00:37.211425,bybit,1400,,,0,0
2025-09-28T01:00:37.211919,binance,1166,1759014036016,1759014036230,0,0
2025-09-28T01:00:37.211919,coinbase,3974,,,0,0
2025-09-28T01:00:37.211919,kraken,146,,,0,0
2025-09-28T01:00:37.211919,okx,4630,,,0,0
2025-09-28T01:00:37.211919,bybit,1400,,,0,0
2025-09-28T01:00:37.212382,binance,1166,1759014036016,1759014036230,0,0
2025-09-28T01:00:37.212382,coinbase,3974,,,0,0
2025-09-28T01:00:37.212382,kraken,146,,,0,0
2025-09-28T01:00:37.212382,okx,4630,,,0,0
2025-09-28T01:00:37.212382,bybit,1400,,,0,0
2025-09-28T01:00:42.283649,binance,1171,1759014041016,1759014041235,0,0
2025-09-28T01:00:42.283649,coinbase,4001,,,0,0
2025-09-28T01:00:42.283649,kraken,149,,,0,0
2025-09-28T01:00:42.283649,okx,4651,,,0,0
2025-09-28T01:00:42.283649,bybit,1427,,,0,0
2025-09-28T01:00:42.284072,binance,1171,1759014041016,1759014041235,0,0
2025-09-28T01:00:42.284072,coinbase,4001,,,0,0
2025-09-28T01:00:42.284072,kraken,149,,,0,0
2025-09-28T01:00:42.284072,okx,4651,,,0,0
2025-09-28T01:00:42.284072,bybit,1427,,,0,0
2025-09-28T01:00:42.284265,binance,1171,1759014041016,1759014041235,0,0
2025-09-28T01:00:42.284265,coinbase,4001,,,0,0
2025-09-28T01:00:42.284265,kraken,149,,,0,0
2025-09-28T01:00:42.284265,okx,4651,,,0,0
2025-09-28T01:00:42.284265,bybit,1427,,,0,0
2025-09-28T01:00:42.284428,binance,1171,1759014041016,1759014041235,0,0
2025-09-28T01:00:42.284428,coinbase,4001,,,0,0
2025-09-28T01:00:42.284428,kraken,149,,,0,0
2025-09-28T01:00:42.284428,okx,4651,,,0,0
2025-09-28T01:00:42.284428,bybit,1427,,,0,0
2025-09-28T01:00:42.284569,binance,1171,1759014041016,1759014041235,0,0
2025-09-28T01:00:42.284569,coinbase,4001,,,0,0
2025-09-28T01:00:42.284569,kraken,149,,,0,0
2025-09-28T01:00:42.284569,okx,4651,,,0,0
2025-09-28T01:00:42.284569,bybit,1427,,,0,0
2025-09-28T01:00:47.286413,binance,1177,1759014047017,1759014047232,0,0
2025-09-28T01:00:47.286413,coinbase,4006,,,0,0
2025-09-28T01:00:47.286413,kraken,150,,,0,0
2025-09-28T01:00:47.286413,okx,4669,,,0,0
2025-09-28T01:00:47.286413,bybit,1434,,,0,0
2025-09-28T01:00:47.287538,binance,1177,1759014047017,1759014047232,0,0
2025-09-28T01:00:47.287538,coinbase,4006,,,0,0
2025-09-28T01:00:47.287538,kraken,150,,,0,0
2025-09-28T01:00:47.287538,okx,4669,,,0,0
2025-09-28T01:00:47.287538,bybit,1434,,,0,0
2025-09-28T01:00:47.288204,binance,1177,1759014047017,1759014047232,0,0
2025-09-28T01:00:47.288204,coinbase,4006,,,0,0
2025-09-28T01:00:47.288204,kraken,150,,,0,0
2025-09-28T01:00:47.288204,okx,4669,,,0,0
2025-09-28T01:00:47.288204,bybit,1434,,,0,0
2025-09-28T01:00:47.288696,binance,1177,1759014047017,1759014047232,0,0
2025-09-28T01:00:47.288696,coinbase,4006,,,0,0
2025-09-28T01:00:47.288696,kraken,150,,,0,0
2025-09-28T01:00:47.288696,okx,4669,,,0,0
2025-09-28T01:00:47.288696,bybit,1434,,,0,0
2025-09-28T01:00:47.289158,binance,1177,1759014047017,1759014047232,0,0
2025-09-28T01:00:47.289158,coinbase,4006,,,0,0
2025-09-28T01:00:47.289158,kraken,150,,,0,0
2025-09-28T01:00:47.289158,okx,4669,,,0,0
2025-09-28T01:00:47.289158,bybit,1434,,,0,0
2025-09-28T01:00:52.291357,binance,1182,1759014052014,1759014052230,0,0
2025-09-28T01:00:52.291357,coinbase,4015,,,0,0
2025-09-28T01:00:52.291357,kraken,152,,,0,0
2025-09-28T01:00:52.291357,okx,4691,,,0,0
2025-09-28T01:00:52.291357,bybit,1438,,,0,0
2025-09-28T01:00:52.292468,binance,1182,1759014052014,1759014052230,0,0
2025-09-28T01:00:52.292468,coinbase,4015,,,0,0
2025-09-28T01:00:52.292468,kraken,152,,,0,0
2025-09-28T01:00:52.292468,okx,4691,,,0,0
2025-09-28T01:00:52.292468,bybit,1438,,,0,0
2025-09-28T01:00:52.293157,binance,1182,1759014052014,1759014052230,0,0
2025-09-28T01:00:52.293157,coinbase,4015,,,0,0
2025-09-28T01:00:52.293157,kraken,152,,,0,0
2025-09-28T01:00:52.293157,okx,4691,,,0,0
2025-09-28T01:00:52.293157,bybit,1438,,,0,0
2025-09-28T01:00:52.293676,binance,1182,1759014052014,1759014052230,0,0
2025-09-28T01:00:52.293676,coinbase,4015,,,0,0
2025-09-28T01:00:52.293676,kraken,152,,,0,0
2025-09-28T01:00:52.293676,okx,4691,,,0,0
2025-09-28T01:00:52.293676,bybit,1438,,,0,0
2025-09-28T01:00:52.294186,binance,1182,1759014052014,1759014052230,0,0
2025-09-28T01:00:52.294186,coinbase,4015,,,0,0
2025-09-28T01:00:52.294186,kraken,152,,,0,0
2025-09-28T01:00:52.294186,okx,4691,,,0,0
2025-09-28T01:00:52.294186,bybit,1438,,,0,0
2025-09-28T01:00:57.296343,binance,1187,1759014057016,1759014057233,0,0
2025-09-28T01:00:57.296343,coinbase,4026,,,0,0
2025-09-28T01:00:57.296343,kraken,153,,,0,0
2025-09-28T01:00:57.296343,okx,4714,,,0,0
2025-09-28T01:00:57.296343,bybit,1440,,,0,0
2025-09-28T01:00:57.297454,binance,1187,1759014057016,1759014057233,0,0
2025-09-28T01:00:57.297454,coinbase,4026,,,0,0
2025-09-28T01:00:57.297454,kraken,153,,,0,0
2025-09-28T01:00:57.297454,okx,4714,,,0,0
2025-09-28T01:00:57.297454,bybit,1440,,,0,0
2025-09-28T01:00:57.297949,binance,1187,1759014057016,1759014057233,0,0
2025-09-28T01:00:57.297949,coinbase,4026,,,0,0
2025-09-28T01:00:57.297949,kraken,153,,,0,0
2025-09-28T01:00:57.297949,okx,4714,,,0,0
2025-09-28T01:00:57.297949,bybit,1440,,,0,0
2025-09-28T01:00:57.298412,binance,1187,1759014057016,1759014057233,0,0
2025-09-28T01:00:57.298412,coinbase,4026,,,0,0
2025-09-28T01:00:57.298412,kraken,153,,,0,0
2025-09-28T01:00:57.298412,okx,4714,,,0,0
2025-09-28T01:00:57.298412,bybit,1440,,,0,0
2025-09-28T01:00:57.298838,binance,1187,1759014057016,1759014057233,0,0
2025-09-28T01:00:57.298838,coinbase,4026,,,0,0
2025-09-28T01:00:57.298838,kraken,153,,,0,0
2025-09-28T01:00:57.298838,okx,4714,,,0,0
2025-09-28T01:00:57.298838,bybit,1440,,,0,0
2025-09-28T01:01:02.303142,binance,1192,1759014062016,1759014062234,0,0
2025-09-28T01:01:02.303142,coinbase,4041,,,0,0
2025-09-28T01:01:02.303142,kraken,153,,,0,0
2025-09-28T01:01:02.303142,okx,4734,,,0,0
2025-09-28T01:01:02.303142,bybit,1444,,,0,0
2025-09-28T01:01:02.303924,binance,1192,1759014062016,1759014062234,0,0
2025-09-28T01:01:02.303924,coinbase,4041,,,0,0
2025-09-28T01:01:02.303924,kraken,153,,,0,0
2025-09-28T01:01:02.303924,okx,4734,,,0,0
2025-09-28T01:01:02.303924,bybit,1444,,,0,0
2025-09-28T01:01:02.304398,binance,1192,1759014062016,1759014062234,0,0
2025-09-28T01:01:02.304398,coinbase,4041,,,0,0
2025-09-28T01:01:02.304398,kraken,153,,,0,0
2025-09-28T01:01:02.304398,okx,4734,,,0,0
2025-09-28T01:01:02.304398,bybit,1444,,,0,0
2025-09-28T01:01:02.304856,binance,1192,1759014062016,1759014062234,0,0
2025-09-28T01:01:02.304856,coinbase,4041,,,0,0
2025-09-28T01:01:02.304856,kraken,153,,,0,0
2025-09-28T01:01:02.304856,okx,4734,,,0,0
2025-09-28T01:01:02.304856,bybit,1444,,,0,0
2025-09-28T01:01:02.305275,binance,1192,1759014062016,1759014062234,0,0
2025-09-28T01:01:02.305275,coinbase,4041,,,0,0
2025-09-28T01:01:02.305275,kraken,153,,,0,0
2025-09-28T01:01:02.305275,okx,4734,,,0,0
2025-09-28T01:01:02.305275,bybit,1444,,,0,0
2025-09-28T01:01:07.307805,binance,1197,1759014067016,1759014067232,0,0
2025-09-28T01:01:07.307805,coinbase,4068,,,0,0
2025-09-28T01:01:07.307805,kraken,153,,,0,0
2025-09-28T01:01:07.307805,okx,4764,,,0,0
2025-09-28T01:01:07.307805,bybit,1457,,,0,0
2025-09-28T01:01:07.308942,binance,1197,1759014067016,1759014067232,0,0
2025-09-28T01:01:07.308942,coinbase,4068,,,0,0
2025-09-28T01:01:07.308942,kraken,153,,,0,0
2025-09-28T01:01:07.308942,okx,4764,,,0,0
2025-09-28T01:01:07.308942,bybit,1457,,,0,0
2025-09-28T01:01:07.309442,binance,1197,1759014067016,1759014067232,0,0
2025-09-28T01:01:07.309442,coinbase,4068,,,0,0
2025-09-28T01:01:07.309442,kraken,153,,,0,0
2025-09-28T01:01:07.309442,okx,4764,,,0,0
2025-09-28T01:01:07.309442,bybit,1457,,,0,0
2025-09-28T01:01:07.309926,binance,1197,1759014067016,1759014067232,0,0
2025-09-28T01:01:07.309926,coinbase,4068,,,0,0
2025-09-28T01:01:07.309926,kraken,153,,,0,0
2025-09-28T01:01:07.309926,okx,4764,,,0,0
2025-09-28T01:01:07.309926,bybit,1457,,,0,0
2025-09-28T01:01:07.310371,binance,1197,1759014067016,1759014067232,0,0
2025-09-28T01:01:07.310371,coinbase,4068,,,0,0
2025-09-28T01:01:07.310371,kraken,153,,,0,0
2025-09-28T01:01:07.310371,okx,4764,,,0,0
2025-09-28T01:01:07.310371,bybit,1457,,,0,0
2025-09-28T01:01:12.369649,binance,1202,1759014072017,1759014072234,0,0
2025-09-28T01:01:12.369649,coinbase,4081,,,0,0
2025-09-28T01:01:12.369649,kraken,153,,,0,0
2025-09-28T01:01:12.369649,okx,4786,,,0,0
2025-09-28T01:01:12.369649,bybit,1460,,,0,0
2025-09-28T01:01:12.370117,binance,1202,1759014072017,1759014072234,0,0
2025-09-28T01:01:12.370117,coinbase,4081,,,0,0
2025-09-28T01:01:12.370117,kraken,153,,,0,0
2025-09-28T01:01:12.370117,okx,4786,,,0,0
2025-09-28T01:01:12.370117,bybit,1460,,,0,0
2025-09-28T01:01:12.370320,binance,1202,1759014072017,1759014072234,0,0
2025-09-28T01:01:12.370320,coinbase,4081,,,0,0
2025-09-28T01:01:12.370320,kraken,153,,,0,0
2025-09-28T01:01:12.370320,okx,4786,,,0,0
2025-09-28T01:01:12.370320,bybit,1460,,,0,0
2025-09-28T01:01:12.370486,binance,1202,1759014072017,1759014072234,0,0
2025-09-28T01:01:12.370486,coinbase,4081,,,0,0
2025-09-28T01:01:12.370486,kraken,153,,,0,0
2025-09-28T01:01:12.370486,okx,4786,,,0,0
2025-09-28T01:01:12.370486,bybit,1460,,,0,0
2025-09-28T01:01:12.370638,binance,1202,1759014072017,1759014072234,0,0
2025-09-28T01:01:12.370638,coinbase,4081,,,0,0
2025-09-28T01:01:12.370638,kraken,153,,,0,0
2025-09-28T01:01:12.370638,okx,4786,,,0,0
2025-09-28T01:01:12.370638,bybit,1460,,,0,0
2025-09-28T01:01:17.372633,binance,1207,1759014077016,1759014077233,0,0
2025-09-28T01:01:17.372633,coinbase,4129,,,0,0
2025-09-28T01:01:17.372633,kraken,153,,,0,0
2025-09-28T01:01:17.372633,okx,4813,,,0,0
2025-09-28T01:01:17.372633,bybit,1462,,,0,0
2025-09-28T01:01:17.374516,binance,1207,1759014077016,1759014077233,0,0
2025-09-28T01:01:17.374516,coinbase,4129,,,0,0
2025-09-28T01:01:17.374516,kraken,153,,,0,0
2025-09-28T01:01:17.374516,okx,4813,,,0,0
2025-09-28T01:01:17.374516,bybit,1462,,,0,0
2025-09-28T01:01:17.375247,binance,1207,1759014077016,1759014077233,0,0
2025-09-28T01:01:17.375247,coinbase,4129,,,0,0
2025-09-28T01:01:17.375247,kraken,153,,,0,0
2025-09-28T01:01:17.375247,okx,4813,,,0,0
2025-09-28T01:01:17.375247,bybit,1462,,,0,0
2025-09-28T01:01:17.375802,binance,1207,1759014077016,1759014077233,0,0
2025-09-28T01:01:17.375802,coinbase,4129,,,0,0
2025-09-28T01:01:17.375802,kraken,153,,,0,0
2025-09-28T01:01:17.375802,okx,4813,,,0,0
2025-09-28T01:01:17.375802,bybit,1462,,,0,0
2025-09-28T01:01:17.376248,binance,1207,1759014077016,1759014077233,0,0
2025-09-28T01:01:17.376248,coinbase,4129,,,0,0
2025-09-28T01:01:17.376248,kraken,153,,,0,0
2025-09-28T01:01:17.376248,okx,4813,,,0,0
2025-09-28T01:01:17.376248,bybit,1462,,,0,0
2025-09-28T01:01:22.378570,binance,1212,1759014082016,1759014082239,0,0
2025-09-28T01:01:22.378570,coinbase,4151,,,0,0
2025-09-28T01:01:22.378570,kraken,154,,,0,0
2025-09-28T01:01:22.378570,okx,4834,,,0,0
2025-09-28T01:01:22.378570,bybit,1466,,,0,0
2025-09-28T01:01:22.380189,binance,1212,1759014082016,1759014082239,0,0
2025-09-28T01:01:22.380189,coinbase,4151,,,0,0
2025-09-28T01:01:22.380189,kraken,154,,,0,0
2025-09-28T01:01:22.380189,okx,4834,,,0,0
2025-09-28T01:01:22.380189,bybit,1466,,,0,0
2025-09-28T01:01:22.381116,binance,1212,1759014082016,1759014082239,0,0
2025-09-28T01:01:22.381116,coinbase,4151,,,0,0
2025-09-28T01:01:22.381116,kraken,154,,,0,0
2025-09-28T01:01:22.381116,okx,4834,,,0,0
2025-09-28T01:01:22.381116,bybit,1466,,,0,0
2025-09-28T01:01:22.381820,binance,1212,1759014082016,1759014082239,0,0
2025-09-28T01:01:22.381820,coinbase,4151,,,0,0
2025-09-28T01:01:22.381820,kraken,154,,,0,0
2025-09-28T01:01:22.381820,okx,4834,,,0,0
2025-09-28T01:01:22.381820,bybit,1466,,,0,0
2025-09-28T01:01:22.382770,binance,1212,1759014082016,1759014082239,0,0
2025-09-28T01:01:22.382770,coinbase,4151,,,0,0
2025-09-28T01:01:22.382770,kraken,154,,,0,0
2025-09-28T01:01:22.382770,okx,4834,,,0,0
2025-09-28T01:01:22.382770,bybit,1466,,,0,0
2025-09-28T01:01:27.385166,binance,1217,1759014087016,1759014087240,0,0
2025-09-28T01:01:27.385166,coinbase,4159,,,0,0
2025-09-28T01:01:27.385166,kraken,154,,,0,0
2025-09-28T01:01:27.385166,okx,4859,,,0,0
2025-09-28T01:01:27.385166,bybit,1469,,,0,0
2025-09-28T01:01:27.386146,binance,1217,1759014087016,1759014087240,0,0
2025-09-28T01:01:27.386146,coinbase,4159,,,0,0
2025-09-28T01:01:27.386146,kraken,154,,,0,0
2025-09-28T01:01:27.386146,okx,4859,,,0,0
2025-09-28T01:01:27.386146,bybit,1469,,,0,0
2025-09-28T01:01:27.386670,binance,1217,1759014087016,1759014087240,0,0
2025-09-28T01:01:27.386670,coinbase,4159,,,0,0
2025-09-28T01:01:27.386670,kraken,154,,,0,0
2025-09-28T01:01:27.386670,okx,4859,,,0,0
2025-09-28T01:01:27.386670,bybit,1469,,,0,0
2025-09-28T01:01:27.387319,binance,1217,1759014087016,1759014087240,0,0
2025-09-28T01:01:27.387319,coinbase,4159,,,0,0
2025-09-28T01:01:27.387319,kraken,154,,,0,0
2025-09-28T01:01:27.387319,okx,4859,,,0,0
2025-09-28T01:01:27.387319,bybit,1469,,,0,0
2025-09-28T01:01:27.388222,binance,1217,1759014087016,1759014087240,0,0
2025-09-28T01:01:27.388222,coinbase,4159,,,0,0
2025-09-28T01:01:27.388222,kraken,154,,,0,0
2025-09-28T01:01:27.388222,okx,4859,,,0,0
2025-09-28T01:01:27.388222,bybit,1469,,,0,0
2025-09-28T01:01:32.390520,binance,1222,1759014092017,1759014092234,0,0
2025-09-28T01:01:32.390520,coinbase,4178,,,0,0
2025-09-28T01:01:32.390520,kraken,155,,,0,0
2025-09-28T01:01:32.390520,okx,4872,,,0,0
2025-09-28T01:01:32.390520,bybit,1474,,,0,0
2025-09-28T01:01:32.391613,binance,1222,1759014092017,1759014092234,0,0
2025-09-28T01:01:32.391613,coinbase,4178,,,0,0
2025-09-28T01:01:32.391613,kraken,155,,,0,0
2025-09-28T01:01:32.391613,okx,4872,,,0,0
2025-09-28T01:01:32.391613,bybit,1474,,,0,0
2025-09-28T01:01:32.392114,binance,1222,1759014092017,1759014092234,0,0
2025-09-28T01:01:32.392114,coinbase,4178,,,0,0
2025-09-28T01:01:32.392114,kraken,155,,,0,0
2025-09-28T01:01:32.392114,okx,4872,,,0,0
2025-09-28T01:01:32.392114,bybit,1474,,,0,0
2025-09-28T01:01:32.392580,binance,1222,1759014092017,1759014092234,0,0
2025-09-28T01:01:32.392580,coinbase,4178,,,0,0
2025-09-28T01:01:32.392580,kraken,155,,,0,0
2025-09-28T01:01:32.392580,okx,4872,,,0,0
2025-09-28T01:01:32.392580,bybit,1474,,,0,0
2025-09-28T01:01:32.393092,binance,1222,1759014092017,1759014092234,0,0
2025-09-28T01:01:32.393092,coinbase,4178,,,0,0
2025-09-28T01:01:32.393092,kraken,155,,,0,0
2025-09-28T01:01:32.393092,okx,4872,,,0,0
2025-09-28T01:01:32.393092,bybit,1474,,,0,0
2025-09-28T01:01:37.395151,binance,1227,1759014097016,1759014097234,0,0
2025-09-28T01:01:37.395151,coinbase,4198,,,0,0
2025-09-28T01:01:37.395151,kraken,156,,,0,0
2025-09-28T01:01:37.395151,okx,4893,,,0,0
2025-09-28T01:01:37.395151,bybit,1478,,,0,0
2025-09-28T01:01:37.395837,binance,1227,1759014097016,1759014097234,0,0
2025-09-28T01:01:37.395837,coinbase,4198,,,0,0
2025-09-28T01:01:37.395837,kraken,156,,,0,0
2025-09-28T01:01:37.395837,okx,4893,,,0,0
2025-09-28T01:01:37.395837,bybit,1478,,,0,0
2025-09-28T01:01:37.396239,binance,1227,1759014097016,1759014097234,0,0
2025-09-28T01:01:37.396239,coinbase,4198,,,0,0
2025-09-28T01:01:37.396239,kraken,156,,,0,0
2025-09-28T01:01:37.396239,okx,4893,,,0,0
2025-09-28T01:01:37.396239,bybit,1478,,,0,0
2025-09-28T01:01:37.396608,binance,1227,1759014097016,1759014097234,0,0
2025-09-28T01:01:37.396608,coinbase,4198,,,0,0
2025-09-28T01:01:37.396608,kraken,156,,,0,0
2025-09-28T01:01:37.396608,okx,4893,,,0,0
2025-09-28T01:01:37.396608,bybit,1478,,,0,0
2025-09-28T01:01:37.396955,binance,1227,1759014097016,1759014097234,0,0
2025-09-28T01:01:37.396955,coinbase,4198,,,0,0
2025-09-28T01:01:37.396955,kraken,156,,,0,0
2025-09-28T01:01:37.396955,okx,4893,,,0,0
2025-09-28T01:01:37.396955,bybit,1478,,,0,0
2025-09-28T01:01:42.458767,binance,1232,1759014102017,1759014102234,0,0
