cluster_id,n_windows,size_pct,coordination_score,mean_variance,feature_dispersion
0,50,67.56756756756756,4.024536558508486e-05,77.98500715759201,444.9097536090375
1,24,32.432432432432435,1.6416495141712543e-05,151.80800183273004,875.8541751768249
