day,frequency,edge,lag,lag_s,n_obs,observed_beta,hac_se,mde_05,mde_10,power_05,power_10,exceeds_mde_05,exceeds_mde_10
2025-09-02,15S,BINANCE->COINBASE,1,15,1000,-0.0031571126356237,0.0184776303539551,0.0517666560653961,0.04594416335717167,0.016551767710220065,0.03470705366932828,False,False
2025-09-02,15S,BINANCE->COINBASE,3,45,1000,0.0154715225630407,0.0147469703722606,0.041314894206875195,0.03666797109952393,0.18119202579794363,0.2756806955474995,False,False
2025-09-02,15S,BINANCE->COINBASE,6,90,1000,-0.0157474700987225,0.0193536661559623,0.054220945018837216,0.0481224043557819,0.002771712477562825,0.006975507366603196,False,False
2025-09-02,15S,BITGET->BINANCE,1,15,1000,0.0234934236288945,0.0232475909288452,0.06513010710298985,0.057804550412328355,0.17121128974846644,0.26294935276225573,False,False
2025-09-02,15S,BITGET->BINANCE,3,45,1000,-0.0127264909012964,0.0180525465992897,0.05057574770186556,0.04488720328757884,0.003850180031574263,0.009391172263751534,False,False
2025-09-02,15S,BITGET->BINANCE,6,90,1000,-0.0251492014992819,0.0193383665807406,0.05417808195505269,0.048084362346616435,0.0005561853718894704,0.0016130215070221895,False,False
2025-09-02,15S,BITGET->BYBITSPOT,1,15,1000,-0.0066493731773954,0.0142958908151483,0.04005115638747643,0.035546373120667725,0.0076523219284239784,0.017430107593039,False,False
2025-09-02,15S,BITGET->BYBITSPOT,3,45,1000,0.016413514027366,0.0159722928362309,0.04474773950935615,0.03971470460222188,0.17558046660931564,0.2685416914667884,False,False
2025-09-02,15S,BITGET->BYBITSPOT,6,90,1000,-0.0157402420979136,0.0154416983306145,0.04326123378560928,0.038395394702874334,0.0014445501678971911,0.003858729705705665,False,False
2025-09-02,15S,BITGET->COINBASE,1,15,1000,-0.0110721881691935,0.0173656485727792,0.04865134434444277,0.043179248612916665,0.004694498889703318,0.01123153980277546,False,False
2025-09-02,15S,BITGET->COINBASE,3,45,1000,0.0068076297542954,0.0163787401800566,0.04588643637975951,0.0407253257047714,0.06125471211174225,0.10949551937359048,False,False
2025-09-02,15S,BITGET->COINBASE,6,90,1000,0.0055994253414083,0.0149425667523574,0.0418628741340708,0.0371543165814442,0.05645657036590758,0.102020266219154,False,False
2025-09-02,15S,BYBITSPOT->BINANCE,1,15,1000,-0.0094930547444863,0.01579592800061,0.04425363839288571,0.03927617787216999,0.005219392226723734,0.012357296892605162,False,False
2025-09-02,15S,BYBITSPOT->BINANCE,3,45,1000,-0.0024306337087564,0.0155888571132529,0.043673511655764524,0.03876130131641009,0.01717728579553509,0.03586918701898675,False,False
2025-09-02,15S,BYBITSPOT->BINANCE,6,90,1000,-0.0066030308826248,0.0154294810694187,0.043227006087237306,0.03836501679004652,0.008472176730084865,0.01909532627135006,False,False
2025-09-02,15S,BYBITSPOT->BITGET,1,15,1000,0.0055905788739776,0.0166919827244578,0.04676401206183801,0.04150419541667168,0.05207723189058519,0.09511015870461187,False,False
2025-09-02,15S,BYBITSPOT->BITGET,3,45,1000,-0.0210971190279842,0.0159309049324131,0.04463178776981152,0.03961179461984912,0.000511265807427495,0.0014931607116313128,False,False
2025-09-02,15S,BYBITSPOT->BITGET,6,90,1000,0.0140649627630706,0.0149216804800577,0.041804359462334476,0.037102383390440925,0.15448675610819101,0.24125604810888196,False,False
2025-09-02,15S,BYBITSPOT->COINBASE,1,15,1000,0.0066808356390387,0.0159125235402927,0.04458029073335867,0.039566089750440306,0.06176599960667328,0.11028648456727208,False,False
2025-09-02,15S,BYBITSPOT->COINBASE,3,45,1000,-0.0225621126592401,0.0140235259370802,0.0392881029711477,0.034869144698461606,0.00017928274626365613,0.0005695033839455507,False,False
2025-09-02,15S,BYBITSPOT->COINBASE,6,90,1000,-0.0153130539043595,0.0151593816838565,0.042470299641224854,0.03769342145800303,0.0014885088419265623,0.003965529394630997,False,False
2025-09-02,15S,COINBASE->BINANCE,1,15,1000,-0.0006382898088128,0.021270083324148,0.05958995102896418,0.052887527466752966,0.023296966445713413,0.046980612919089004,False,False
2025-09-02,15S,COINBASE->BINANCE,3,45,1000,0.0211421050716171,0.0189763922549003,0.0531639800344421,0.04718432228525927,0.19882175831121934,0.2978040080245644,False,False
2025-09-02,15S,COINBASE->BINANCE,6,90,1000,-0.0248326254179142,0.0169320471547221,0.047436573021061176,0.04210110958742996,0.0003056292106264452,0.000930827719969339,False,False
2025-09-02,15S,COINBASE->BITGET,1,15,1000,0.0522854150355395,0.0174877543982057,0.048993434220003136,0.04348286167816324,0.8484635779422398,0.9106835889349678,True,True
2025-09-02,15S,COINBASE->BITGET,3,45,1000,0.0129619927291036,0.0176726634338182,0.049511472640870635,0.04394263334669753,0.1100024210823885,0.18104103984138514,False,False
2025-09-02,15S,COINBASE->BITGET,6,90,1000,-0.0074854174055554,0.0173430500882947,0.048588032764359246,0.04312305804936001,0.008388172861106321,0.018925589713301768,False,False
2025-09-02,15S,COINBASE->BYBITSPOT,1,15,1000,-0.0174912091582303,0.0177576177318682,0.04974947934650269,0.044153870073092356,0.0016149743122334493,0.0042711132782739065,False,False
2025-09-02,15S,COINBASE->BYBITSPOT,3,45,1000,0.0009476181565627,0.0188927898336739,0.05292976072693577,0.04697644696660085,0.028079077434077292,0.05539012034478644,False,False
2025-09-02,15S,COINBASE->BYBITSPOT,6,90,1000,-0.0115521024579448,0.0165172361490571,0.046274444639279544,0.041069692449975104,0.003914453620980975,0.00953268215266744,False,False
2025-09-02,30S,BINANCE->BITGET,1,30,1000,0.0213881787734622,0.0259829344819885,0.07279340516793673,0.06460591339211662,0.12781065312284,0.20562637129714745,False,False
2025-09-02,30S,BINANCE->BITGET,3,90,1000,-0.0132200866265031,0.0205299054764734,0.057516279712144354,0.05104709385619303,0.004608389838980569,0.011045589028626327,False,False
2025-09-02,30S,BINANCE->BITGET,6,180,1000,-0.012502579160991,0.0207366564900206,0.05809551029552806,0.05156117505376608,0.00519031178113687,0.012295261532942867,False,False
2025-09-02,30S,BINANCE->BYBITSPOT,1,30,1000,-0.0289549736705069,0.0205840956135411,0.05766809799912074,0.051181836269700236,0.00038046180079441945,0.0011384259796584893,False,False
2025-09-02,30S,BINANCE->BYBITSPOT,3,90,1000,-0.0045186663614738,0.0197263267536275,0.05526498544062918,0.0490490155633844,0.014297264790635561,0.03047062752957213,False,False
2025-09-02,30S,BINANCE->BYBITSPOT,6,180,1000,-0.0151985288047009,0.0201822494472947,0.05654229171980946,0.05018265587953046,0.0033335721481479513,0.008244282694347847,False,False
2025-09-02,30S,BINANCE->COINBASE,1,30,1000,0.0312747517044347,0.0214749952932917,0.060164029372731596,0.05339703592664933,0.3072604783161281,0.42523440847287014,False,False
2025-09-02,30S,BINANCE->COINBASE,3,90,1000,-0.0350155542924373,0.0201032833841803,0.056321061564655585,0.04998630874876193,0.00010706010442526472,0.000353775366679917,False,False
2025-09-02,30S,BINANCE->COINBASE,6,180,1000,0.0122170067922203,0.0216780776446919,0.060732981886474025,0.05390199508802211,0.08129719705792382,0.13978438232140145,False,False
2025-09-02,30S,BITGET->BINANCE,1,30,1000,-0.0534089203878414,0.0226820098998272,0.06354558365244789,0.05639824740208558,7.992943493122795e-06,3.17334470139244e-05,False,False
2025-09-02,30S,BITGET->BINANCE,3,90,1000,-0.0610906261727055,0.02510744823634,0.07034065584346666,0.06242903885157675,5.586476198100918e-06,2.2710323481065808e-05,False,False
2025-09-02,30S,BITGET->BINANCE,6,180,1000,0.0236682551069373,0.0190585899737907,0.05339426394864805,0.0473887048468727,0.23634908680427136,0.34347943945555626,False,False
2025-09-02,30S,BITGET->BYBITSPOT,1,30,1000,0.0026107033438248,0.0201744311347949,0.05652038805107943,0.050163215842047984,0.0335833126807622,0.06482961038778534,False,False
2025-09-02,30S,BITGET->BYBITSPOT,3,90,1000,0.0173953803997176,0.0210851588529759,0.05907186936406108,0.052427717418087785,0.12819643995461005,0.20615145888789838,False,False
2025-09-02,30S,BITGET->BYBITSPOT,6,180,1000,-0.0089473517790653,0.0199126695411097,0.05578704063954128,0.049512352219898935,0.007991717393950368,0.01812183080753027,False,False
2025-09-02,30S,BITGET->COINBASE,1,30,1000,0.0059894463388202,0.020871403397943,0.058473015240949895,0.05189621985284853,0.04716414441796854,0.08725015246064621,False,False
2025-09-02,30S,BITGET->COINBASE,3,90,1000,-0.003539724314545,0.0219383299182133,0.06146210080895187,0.054549105823527386,0.016947742483971174,0.03544335904704062,False,False
2025-09-02,30S,BITGET->COINBASE,6,180,1000,-0.0108734047013653,0.0240756737578986,0.06745005171623902,0.05986355754920155,0.007941381008699207,0.018019456363886435,False,False
2025-09-02,30S,BYBITSPOT->BINANCE,1,30,1000,-0.0146191535490882,0.0222369988826785,0.06229884736490668,0.05529173869528896,0.004430268426529907,0.01065973906556192,False,False
2025-09-02,30S,BYBITSPOT->BINANCE,3,90,1000,-0.0171618280981474,0.0247122968459872,0.06923360554933747,0.06144650485336325,0.003972136608395883,0.009659471691635214,False,False
2025-09-02,30S,BYBITSPOT->BINANCE,6,180,1000,0.0070336191362674,0.0235283391956926,0.06591664729740035,0.05850262391998021,0.04835455993664652,0.08916558034567118,False,False
2025-09-02,30S,BYBITSPOT->BITGET,1,30,1000,-0.0191781275913017,0.0204223953664951,0.05721508097723145,0.05077977267047978,0.0018715514979607733,0.004884123435414293,False,False
2025-09-02,30S,BYBITSPOT->BITGET,3,90,1000,0.0157627228641094,0.021913613107949,0.0613928545586765,0.05448764809617285,0.10736715263166141,0.17734209674804358,False,False
2025-09-02,30S,BYBITSPOT->BITGET,6,180,1000,-0.0117297596069739,0.0223605870416144,0.06264509012411529,0.05559903754554157,0.0064860021347941405,0.015025155682909483,False,False
2025-09-02,30S,BYBITSPOT->COINBASE,1,30,1000,-0.0287025106296625,0.0181892883557043,0.05095884138533551,0.045227208227287694,0.00020162035164850804,0.0006346246666333519,False,False
2025-09-02,30S,BYBITSPOT->COINBASE,3,90,1000,-0.0177191818253323,0.020396246773679,0.057141823466123405,0.050714754851804454,0.0023367928935445754,0.00597528096902825,False,False
2025-09-02,30S,BYBITSPOT->COINBASE,6,180,1000,-0.010723028319896,0.0196167068971832,0.054957876071203164,0.04877644854612136,0.006095078128240219,0.01420850277725232,False,False
2025-09-02,30S,COINBASE->BINANCE,1,30,1000,-0.0078667864905152,0.0263967850757983,0.07395284287406154,0.06563494248963778,0.011973309360972713,0.026015676572800628,False,False
2025-09-02,30S,COINBASE->BINANCE,3,90,1000,-0.0146043064568072,0.024810895104579,0.06950983697313994,0.06169166694464325,0.005407988650250797,0.012758707974518562,False,False
2025-09-02,30S,COINBASE->BINANCE,6,180,1000,-0.0232532690660934,0.0212041049488274,0.05940510698795088,0.052723473895180055,0.0011192991958216283,0.003058027617443708,False,False
2025-09-02,30S,COINBASE->BITGET,1,30,1000,-0.0584074678782475,0.0278755279128488,0.07809566694773265,0.06931179937914436,2.5039340399839967e-05,9.195555882888011e-05,False,False
2025-09-02,30S,COINBASE->BITGET,3,90,1000,-0.0046754845392735,0.0267816090027054,0.07503095989926065,0.06659179750962056,0.016399213019501053,0.03442278895093422,False,False
2025-09-02,30S,COINBASE->BITGET,6,180,1000,0.0043373734476601,0.0230524732571826,0.06458346831826728,0.05731939522689525,0.038212902452191035,0.07259940719823031,False,False
2025-09-02,30S,COINBASE->BYBITSPOT,1,30,1000,-0.0146320935306399,0.0200559451321886,0.056188439417624324,0.04986860337524339,0.0035776584508728348,0.00878833118993777,False,False
2025-09-02,30S,COINBASE->BYBITSPOT,3,90,1000,-0.0207403242438977,0.0230226775153789,0.06449999300846733,0.05724530886394968,0.002112674582988088,0.005452652644490259,False,False
2025-09-02,30S,COINBASE->BYBITSPOT,6,180,1000,0.0330546118734129,0.0207709726705045,0.05819164999951386,0.05164650137384852,0.3562207368167216,0.4786792161025442,False,False
2025-09-03,1S,BINANCE->BITGET,1,1,1000,0.005637044836979,0.0101491747541533,0.028433777967281203,0.02523566788127095,0.08007831804193022,0.13798114172425374,False,False
2025-09-03,1S,BINANCE->BITGET,3,3,1000,0.0449875955941581,0.0115266175870459,0.03229280144670876,0.02866064485706789,0.9739899411505436,0.9880295887083498,True,True
2025-09-03,1S,BINANCE->BITGET,6,6,1000,0.0132510085056448,0.0114985006325007,0.03221402940247658,0.028590732756436744,0.20967422839993394,0.3112035396848415,False,False
2025-09-03,1S,BINANCE->BYBITSPOT,1,1,1000,0.018743086888639,0.0098716328492187,0.027656220669009517,0.02454556691190902,0.4755671289434084,0.6001857392753651,False,False
2025-09-03,1S,BINANCE->BYBITSPOT,3,3,1000,0.0115495108481037,0.0101367839512668,0.028399064077073835,0.025204858461391953,0.20593775666044728,0.30660832718893016,False,False
2025-09-03,1S,BINANCE->BYBITSPOT,6,6,1000,-0.0053401431464363,0.0119393777611321,0.033449184249054395,0.029686962653358896,0.008036901286459354,0.01821366293773734,False,False
2025-09-03,1S,BINANCE->COINBASE,1,1,1000,0.0206098790690372,0.0102739844709556,0.028783443024951397,0.025546004104449037,0.5183695543984428,0.6410146704798905,False,False
2025-09-03,1S,BINANCE->COINBASE,3,3,1000,0.0196578937845459,0.0097969613708043,0.02744702215886909,0.02435989815803342,0.5185703141153117,0.6412029386767157,False,False
2025-09-03,1S,BINANCE->COINBASE,6,6,1000,-0.0117791274686738,0.0106819636202241,0.02992643137884033,0.026560434002723288,0.0010968379084562213,0.0030019763140504245,False,False
2025-09-03,1S,BITGET->BINANCE,1,1,1000,-0.0047966248392224,0.0111788257483424,0.03131843297241671,0.027795869193436087,0.008446110549583429,0.019042678396522624,False,False
2025-09-03,1S,BITGET->BINANCE,3,3,1000,-0.0145871280018012,0.0115740549045919,0.03242570113433257,0.028778596554596733,0.0006402961113573881,0.0018351888034006142,False,False
2025-09-03,1S,BITGET->BINANCE,6,6,1000,-0.0007014434156694,0.01010484251479,0.028309577420795137,0.025125436882583355,0.021209772542097168,0.04323955783251612,False,False
2025-09-03,1S,BITGET->BYBITSPOT,1,1,1000,0.0034648369411461,0.0108319175603793,0.030346540120976935,0.02693329070515577,0.05049311549460887,0.09258877277490724,False,False
2025-09-03,1S,BITGET->BYBITSPOT,3,3,1000,-0.0094679642393858,0.0116121235365044,0.032532353650772415,0.028873253250821723,0.0027574077453082295,0.006942878137854458,False,False
2025-09-03,1S,BITGET->BYBITSPOT,6,6,1000,0.0139217549481877,0.0117974265010429,0.033051495697095985,0.02933400441372734,0.21772578794203323,0.32104217064491136,False,False
2025-09-03,1S,BITGET->COINBASE,1,1,1000,0.0039887833347295,0.0120313730666416,0.0337069169371056,0.029915706667794528,0.05171664391460628,0.09453727122854294,False,False
2025-09-03,1S,BITGET->COINBASE,3,3,1000,-0.0158504580788325,0.0092175873333684,0.025823856419830243,0.02291929917910854,0.00011682175601348025,0.000383492703078715,False,False
2025-09-03,1S,BITGET->COINBASE,6,6,1000,-0.0163643795637382,0.0102324874423343,0.02866718556297035,0.02544282278599571,0.0001859780658172413,0.0005890894050424097,False,False
2025-09-03,1S,BYBITSPOT->BINANCE,1,1,1000,0.0117152465405505,0.0106635262819629,0.0298747776045064,0.02651459002464183,0.1945264591642566,0.29245536138142947,False,False
2025-09-03,1S,BYBITSPOT->BINANCE,3,3,1000,0.0046538425231689,0.0109483398814604,0.030672707174776145,0.027222771879727825,0.062405291247156214,0.11127400366679108,False,False
2025-09-03,1S,BYBITSPOT->BINANCE,6,6,1000,-0.0105186397733795,0.0112565763561339,0.03153625792590467,0.02798919412510014,0.0018993713941808364,0.004950072978780675,False,False
2025-09-03,1S,BYBITSPOT->BITGET,1,1,1000,0.0039591958427839,0.0131235553119795,0.03676675857112969,0.03263139036393829,0.04863070782403126,0.0896088870103523,False,False
2025-09-03,1S,BYBITSPOT->BITGET,3,3,1000,0.0057241130499697,0.0113313189238632,0.03174565559881889,0.02817503964077009,0.07286157167186842,0.12720668704061233,False,False
2025-09-03,1S,BYBITSPOT->BITGET,6,6,1000,-0.0028165784241886,0.0122720652830097,0.034381236692597315,0.030514181812917707,0.0142811542393729,0.030440067784856056,False,False
2025-09-03,1S,BYBITSPOT->COINBASE,1,1,1000,0.0106327717969025,0.0099780023410258,0.027954223864914474,0.024810051979214123,0.18556928346789137,0.28121620947694803,False,False
2025-09-03,1S,BYBITSPOT->COINBASE,3,3,1000,-0.0160679843172866,0.0106342041785135,0.029792629232918585,0.0264416813515572,0.0002593238537494349,0.0008002226596240973,False,False
2025-09-03,1S,BYBITSPOT->COINBASE,6,6,1000,-0.0062597084048682,0.0102685171765611,0.02876812593379269,0.025532409814382026,0.0050913001805884435,0.01208376020890947,False,False
2025-09-03,1S,COINBASE->BINANCE,1,1,1000,0.0105920552664156,0.0121750798227076,0.03410952366064307,0.030273029904040148,0.13785972540752373,0.21920666687828455,False,False
2025-09-03,1S,COINBASE->BINANCE,3,3,1000,0.0178104039774171,0.0130631656405267,0.03659757176026083,0.03248123296403558,0.27540140711931155,0.38918370968786187,False,False
2025-09-03,1S,COINBASE->BINANCE,6,6,1000,-0.009826372614294,0.0136105859860215,0.038131216508293354,0.03384237989124798,0.003659945094403256,0.008970850982283889,False,False
2025-09-03,1S,COINBASE->BITGET,1,1,1000,-0.0052839239326208,0.0123155681376499,0.03450311364710302,0.030622350567341614,0.008446961408881922,0.019044397239379025,False,False
2025-09-03,1S,COINBASE->BITGET,3,3,1000,0.0134157591813935,0.0135571839807993,0.03798160623984525,0.03370959714776138,0.16592464351905672,0.25614202537818903,False,False
2025-09-03,1S,COINBASE->BITGET,6,6,1000,0.0257417262928069,0.0134789781462194,0.037762505929716014,0.03351514030613213,0.47998325812292186,0.6044624344991152,False,False
2025-09-03,1S,COINBASE->BYBITSPOT,1,1,1000,0.0108373320016269,0.0123626461686833,0.03463500676294405,0.030739408907989145,0.13932768917730176,0.22117393804565172,False,False
2025-09-03,1S,COINBASE->BYBITSPOT,3,3,1000,0.0180400320976526,0.0121611364636804,0.03407046015210163,0.030238360092347753,0.31684224039128694,0.4358746156271699,False,False
2025-09-03,1S,COINBASE->BYBITSPOT,6,6,1000,0.005009161240552,0.0120594037396663,0.033785447256305355,0.029985404231594025,0.061222719804220366,0.10944599212908912,False,False
2025-09-03,2S,BINANCE->BITGET,1,2,1000,0.005637044836979,0.0101491747541533,0.028433777967281203,0.02523566788127095,0.08007831804193022,0.13798114172425374,False,False
2025-09-03,2S,BINANCE->BITGET,3,6,1000,0.0449875955941581,0.0115266175870459,0.03229280144670876,0.02866064485706789,0.9739899411505436,0.9880295887083498,True,True
2025-09-03,2S,BINANCE->BITGET,6,12,1000,0.0132510085056448,0.0114985006325007,0.03221402940247658,0.028590732756436744,0.20967422839993394,0.3112035396848415,False,False
2025-09-03,2S,BINANCE->BYBITSPOT,1,2,1000,0.018743086888639,0.0098716328492187,0.027656220669009517,0.02454556691190902,0.4755671289434084,0.6001857392753651,False,False
2025-09-03,2S,BINANCE->BYBITSPOT,3,6,1000,0.0115495108481037,0.0101367839512668,0.028399064077073835,0.025204858461391953,0.20593775666044728,0.30660832718893016,False,False
2025-09-03,2S,BINANCE->BYBITSPOT,6,12,1000,-0.0053401431464363,0.0119393777611321,0.033449184249054395,0.029686962653358896,0.008036901286459354,0.01821366293773734,False,False
2025-09-03,2S,BINANCE->COINBASE,1,2,1000,0.0206098790690372,0.0102739844709556,0.028783443024951397,0.025546004104449037,0.5183695543984428,0.6410146704798905,False,False
2025-09-03,2S,BINANCE->COINBASE,3,6,1000,0.0196578937845459,0.0097969613708043,0.02744702215886909,0.02435989815803342,0.5185703141153117,0.6412029386767157,False,False
2025-09-03,2S,BINANCE->COINBASE,6,12,1000,-0.0117791274686738,0.0106819636202241,0.02992643137884033,0.026560434002723288,0.0010968379084562213,0.0030019763140504245,False,False
2025-09-03,2S,BITGET->BINANCE,1,2,1000,-0.0047966248392224,0.0111788257483424,0.03131843297241671,0.027795869193436087,0.008446110549583429,0.019042678396522624,False,False
2025-09-03,2S,BITGET->BINANCE,3,6,1000,-0.0145871280018012,0.0115740549045919,0.03242570113433257,0.028778596554596733,0.0006402961113573881,0.0018351888034006142,False,False
2025-09-03,2S,BITGET->BINANCE,6,12,1000,-0.0007014434156694,0.01010484251479,0.028309577420795137,0.025125436882583355,0.021209772542097168,0.04323955783251612,False,False
2025-09-03,2S,BITGET->BYBITSPOT,1,2,1000,0.0034648369411461,0.0108319175603793,0.030346540120976935,0.02693329070515577,0.05049311549460887,0.09258877277490724,False,False
2025-09-03,2S,BITGET->BYBITSPOT,3,6,1000,-0.0094679642393858,0.0116121235365044,0.032532353650772415,0.028873253250821723,0.0027574077453082295,0.006942878137854458,False,False
2025-09-03,2S,BITGET->BYBITSPOT,6,12,1000,0.0139217549481877,0.0117974265010429,0.033051495697095985,0.02933400441372734,0.21772578794203323,0.32104217064491136,False,False
2025-09-03,2S,BITGET->COINBASE,1,2,1000,0.0039887833347295,0.0120313730666416,0.0337069169371056,0.029915706667794528,0.05171664391460628,0.09453727122854294,False,False
2025-09-03,2S,BITGET->COINBASE,3,6,1000,-0.0158504580788325,0.0092175873333684,0.025823856419830243,0.02291929917910854,0.00011682175601348025,0.000383492703078715,False,False
2025-09-03,2S,BITGET->COINBASE,6,12,1000,-0.0163643795637382,0.0102324874423343,0.02866718556297035,0.02544282278599571,0.0001859780658172413,0.0005890894050424097,False,False
2025-09-03,2S,BYBITSPOT->BINANCE,1,2,1000,0.0117152465405505,0.0106635262819629,0.0298747776045064,0.02651459002464183,0.1945264591642566,0.29245536138142947,False,False
2025-09-03,2S,BYBITSPOT->BINANCE,3,6,1000,0.0046538425231689,0.0109483398814604,0.030672707174776145,0.027222771879727825,0.062405291247156214,0.11127400366679108,False,False
2025-09-03,2S,BYBITSPOT->BINANCE,6,12,1000,-0.0105186397733795,0.0112565763561339,0.03153625792590467,0.02798919412510014,0.0018993713941808364,0.004950072978780675,False,False
2025-09-03,2S,BYBITSPOT->BITGET,1,2,1000,0.0039591958427839,0.0131235553119795,0.03676675857112969,0.03263139036393829,0.04863070782403126,0.0896088870103523,False,False
2025-09-03,2S,BYBITSPOT->BITGET,3,6,1000,0.0057241130499697,0.0113313189238632,0.03174565559881889,0.02817503964077009,0.07286157167186842,0.12720668704061233,False,False
2025-09-03,2S,BYBITSPOT->BITGET,6,12,1000,-0.0028165784241886,0.0122720652830097,0.034381236692597315,0.030514181812917707,0.0142811542393729,0.030440067784856056,False,False
2025-09-03,2S,BYBITSPOT->COINBASE,1,2,1000,0.0106327717969025,0.0099780023410258,0.027954223864914474,0.024810051979214123,0.18556928346789137,0.28121620947694803,False,False
2025-09-03,2S,BYBITSPOT->COINBASE,3,6,1000,-0.0160679843172866,0.0106342041785135,0.029792629232918585,0.0264416813515572,0.0002593238537494349,0.0008002226596240973,False,False
2025-09-03,2S,BYBITSPOT->COINBASE,6,12,1000,-0.0062597084048682,0.0102685171765611,0.02876812593379269,0.025532409814382026,0.0050913001805884435,0.01208376020890947,False,False
2025-09-03,2S,COINBASE->BINANCE,1,2,1000,0.0105920552664156,0.0121750798227076,0.03410952366064307,0.030273029904040148,0.13785972540752373,0.21920666687828455,False,False
2025-09-03,2S,COINBASE->BINANCE,3,6,1000,0.0178104039774171,0.0130631656405267,0.03659757176026083,0.03248123296403558,0.27540140711931155,0.38918370968786187,False,False
2025-09-03,2S,COINBASE->BINANCE,6,12,1000,-0.009826372614294,0.0136105859860215,0.038131216508293354,0.03384237989124798,0.003659945094403256,0.008970850982283889,False,False
2025-09-03,2S,COINBASE->BITGET,1,2,1000,-0.0052839239326208,0.0123155681376499,0.03450311364710302,0.030622350567341614,0.008446961408881922,0.019044397239379025,False,False
2025-09-03,2S,COINBASE->BITGET,3,6,1000,0.0134157591813935,0.0135571839807993,0.03798160623984525,0.03370959714776138,0.16592464351905672,0.25614202537818903,False,False
2025-09-03,2S,COINBASE->BITGET,6,12,1000,0.0257417262928069,0.0134789781462194,0.037762505929716014,0.03351514030613213,0.47998325812292186,0.6044624344991152,False,False
2025-09-03,2S,COINBASE->BYBITSPOT,1,2,1000,0.0108373320016269,0.0123626461686833,0.03463500676294405,0.030739408907989145,0.13932768917730176,0.22117393804565172,False,False
2025-09-03,2S,COINBASE->BYBITSPOT,3,6,1000,0.0180400320976526,0.0121611364636804,0.03407046015210163,0.030238360092347753,0.31684224039128694,0.4358746156271699,False,False
2025-09-03,2S,COINBASE->BYBITSPOT,6,12,1000,0.005009161240552,0.0120594037396663,0.033785447256305355,0.029985404231594025,0.061222719804220366,0.10944599212908912,False,False
2025-09-03,5S,BINANCE->BITGET,1,5,1000,0.005637044836979,0.0101491747541533,0.028433777967281203,0.02523566788127095,0.08007831804193022,0.13798114172425374,False,False
2025-09-03,5S,BINANCE->BITGET,3,15,1000,0.0449875955941581,0.0115266175870459,0.03229280144670876,0.02866064485706789,0.9739899411505436,0.9880295887083498,True,True
2025-09-03,5S,BINANCE->BITGET,6,30,1000,0.0132510085056448,0.0114985006325007,0.03221402940247658,0.028590732756436744,0.20967422839993394,0.3112035396848415,False,False
2025-09-03,5S,BINANCE->BYBITSPOT,1,5,1000,0.018743086888639,0.0098716328492187,0.027656220669009517,0.02454556691190902,0.4755671289434084,0.6001857392753651,False,False
2025-09-03,5S,BINANCE->BYBITSPOT,3,15,1000,0.0115495108481037,0.0101367839512668,0.028399064077073835,0.025204858461391953,0.20593775666044728,0.30660832718893016,False,False
2025-09-03,5S,BINANCE->BYBITSPOT,6,30,1000,-0.0053401431464363,0.0119393777611321,0.033449184249054395,0.029686962653358896,0.008036901286459354,0.01821366293773734,False,False
2025-09-03,5S,BINANCE->COINBASE,1,5,1000,0.0206098790690372,0.0102739844709556,0.028783443024951397,0.025546004104449037,0.5183695543984428,0.6410146704798905,False,False
2025-09-03,5S,BINANCE->COINBASE,3,15,1000,0.0196578937845459,0.0097969613708043,0.02744702215886909,0.02435989815803342,0.5185703141153117,0.6412029386767157,False,False
2025-09-03,5S,BINANCE->COINBASE,6,30,1000,-0.0117791274686738,0.0106819636202241,0.02992643137884033,0.026560434002723288,0.0010968379084562213,0.0030019763140504245,False,False
2025-09-03,5S,BITGET->BINANCE,1,5,1000,-0.0047966248392224,0.0111788257483424,0.03131843297241671,0.027795869193436087,0.008446110549583429,0.019042678396522624,False,False
2025-09-03,5S,BITGET->BINANCE,3,15,1000,-0.0145871280018012,0.0115740549045919,0.03242570113433257,0.028778596554596733,0.0006402961113573881,0.0018351888034006142,False,False
2025-09-03,5S,BITGET->BINANCE,6,30,1000,-0.0007014434156694,0.01010484251479,0.028309577420795137,0.025125436882583355,0.021209772542097168,0.04323955783251612,False,False
2025-09-03,5S,BITGET->BYBITSPOT,1,5,1000,0.0034648369411461,0.0108319175603793,0.030346540120976935,0.02693329070515577,0.05049311549460887,0.09258877277490724,False,False
2025-09-03,5S,BITGET->BYBITSPOT,3,15,1000,-0.0094679642393858,0.0116121235365044,0.032532353650772415,0.028873253250821723,0.0027574077453082295,0.006942878137854458,False,False
2025-09-03,5S,BITGET->BYBITSPOT,6,30,1000,0.0139217549481877,0.0117974265010429,0.033051495697095985,0.02933400441372734,0.21772578794203323,0.32104217064491136,False,False
2025-09-03,5S,BITGET->COINBASE,1,5,1000,0.0039887833347295,0.0120313730666416,0.0337069169371056,0.029915706667794528,0.05171664391460628,0.09453727122854294,False,False
2025-09-03,5S,BITGET->COINBASE,3,15,1000,-0.0158504580788325,0.0092175873333684,0.025823856419830243,0.02291929917910854,0.00011682175601348025,0.000383492703078715,False,False
2025-09-03,5S,BITGET->COINBASE,6,30,1000,-0.0163643795637382,0.0102324874423343,0.02866718556297035,0.02544282278599571,0.0001859780658172413,0.0005890894050424097,False,False
2025-09-03,5S,BYBITSPOT->BINANCE,1,5,1000,0.0117152465405505,0.0106635262819629,0.0298747776045064,0.02651459002464183,0.1945264591642566,0.29245536138142947,False,False
